Date,Rank,Title,Artist,Score
2019-01-01,1,180도,벤,10
2019-01-01,2,신용재,하은 (포맨),10
2019-01-01,3,SOLO,제니 (JENNIE),10
2019-01-01,4,아낙네,MINO (송민호),10
2019-01-01,5,MILLIONS,WINNER,10
2019-01-01,6,너를 만나,폴킴,10
2019-01-01,7,YES or YES,TWICE (트와이스),10
2019-01-01,8,내 생에 아름다운,케이윌,10
2019-01-01,9,첫눈에,헤이즈 (Heize),10
2019-01-01,10,Love Shot,EXO,10
2019-01-01,11,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,9
2019-01-01,12,가을 타나 봐,바이브,9
2019-01-01,13,삐삐,아이유,9
2019-01-01,14,고백,양다일,9
2019-01-01,15,아름답고도 아프구나,비투비,9
2019-01-01,16,Tempo,EXO,9
2019-01-01,17,흔한 이별,허각,9
2019-01-01,18,하루도 그대를 사랑하지 않은 적이 없었다,임창정,9
2019-01-01,19,Way Back Home,숀 (SHAUN),9
2019-01-01,20,이별하러 가는 길,임한별,9
2019-01-01,21,열애중,벤,8
2019-01-01,22,Bohemian Rhapsody (2011 Remaster),Queen,8
2019-01-01,23,"thank u, next",Ariana Grande,8
2019-01-01,24,IDOL,방탄소년단,8
2019-01-01,25,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"키드밀리 (Kid Milli), pH-1, 루피 (Loopy)",8
2019-01-01,26,봄바람,Wanna One (워너원),8
2019-01-01,27,동화 (feat. 아이유),김동률,8
2019-01-01,28,알았다면,장덕철,8
2019-01-01,29,습관 (Bad Habits),숀 (SHAUN),8
2019-01-01,30,지나오다,닐로(Nilo),8
2019-01-01,31,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), 양홍원, NO:EL",7
2019-01-01,32,우리 그만하자,로이킴,7
2019-01-01,33,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,7
2019-01-01,34,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),7
2019-01-01,35,시간이 들겠지 (Feat. Colde),로꼬,7
2019-01-01,36,너도 그냥 날 놓아주면 돼,윤건,7
2019-01-01,37,헤어지는 중,펀치 (Punch),7
2019-01-01,38,사이렌 (Siren),선미,7
2019-01-01,39,미안해,양다일,7
2019-01-01,40,Santa Tell Me,Ariana Grande,7
2019-01-01,41,밤편지,아이유,6
2019-01-01,42,너는 어땠을까,노을,6
2019-01-01,43,All I Want for Christmas Is You,Mariah Carey,6
2019-01-01,44,Dance The Night Away,TWICE (트와이스),6
2019-01-01,45,FAKE LOVE,방탄소년단,6
2019-01-01,46,Snowman,Sia,6
2019-01-01,47,Wind flower,마마무 (Mamamoo),6
2019-01-01,48,비,폴킴,6
2019-01-01,49,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),Zion.T,6
2019-01-01,50,행복,오반,6
2019-01-01,51,가을 안부,먼데이 키즈 (Monday Kiz),5
2019-01-01,52,봄날,방탄소년단,5
2019-01-01,53,너 없인 안 된다,비투비,5
2019-01-01,54,flex (Prod. By 기리보이),"스윙스, 기리보이, 키드밀리 (Kid Milli), NO:EL",5
2019-01-01,55,트라우마 (Trauma),EXO,5
2019-01-01,56,꿈처럼 내린,다비치,5
2019-01-01,57,그리워하다,비투비,5
2019-01-01,58,이별길 (GOODBYE ROAD),iKON,5
2019-01-01,59,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),5
2019-01-01,60,RBB (Really Bad Boy),Red Velvet (레드벨벳),5
2019-01-01,61,그때 헤어지면 돼,로이킴,4
2019-01-01,62,Gravity,EXO,4
2019-01-01,63,Wait,EXO,4
2019-01-01,64,I'm Fine,방탄소년단,4
2019-01-01,65,DNA,방탄소년단,4
2019-01-01,66,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,4
2019-01-01,67,사랑 알 수 없나봐,폴킴,4
2019-01-01,68,그때가 좋았어,케이시 (Kassy),4
2019-01-01,69,닿은 순간 (Ooh La La La),EXO,4
2019-01-01,70,Universe,EXO,4
2019-01-01,71,첫눈처럼 너에게 가겠다,에일리(Ailee),3
2019-01-01,72,24/7,EXO,3
2019-01-01,73,에너제틱 (Energetic),Wanna One (워너원),3
2019-01-01,74,Goodbye,웬디 (WENDY),3
2019-01-01,75,Euphoria,방탄소년단,3
2019-01-01,76,크리스마스니까,"박효신, 성시경, 이석훈, 서인국, VIXX (빅스)",3
2019-01-01,77,오답 (Feat. 이민혁 of BTOB),김나영,3
2019-01-01,78,Sign,EXO,3
2019-01-01,79,"Finish Line Remix (Feat. pH-1, Woodie Gochild, HAON (김하온), Avatar Darko, Sik-K)",박재범,3
2019-01-01,80,여기 있을게 (Smile On My Face),EXO,3
2019-01-01,81,Beautiful,Wanna One (워너원),2
2019-01-01,82,사랑을 했다 (LOVE SCENARIO),iKON,2
2019-01-01,83,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),2
2019-01-01,84,여행,볼빨간사춘기,2
2019-01-01,85,그날처럼,장덕철,2
2019-01-01,86,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,2
2019-01-01,87,알러뷰,EXID,2
2019-01-01,88,Answer : Love Myself,방탄소년단,2
2019-01-01,89,선물,멜로망스,2
2019-01-01,90,가끔 (With You),EXO,2
2019-01-01,91,BOOMERANG (부메랑),Wanna One (워너원),1
2019-01-01,92,Damage,EXO,1
2019-01-01,93,후폭풍 (Bad Dream),EXO,1
2019-01-01,94,오아시스 (Oasis),EXO,1
2019-01-01,95,켜줘 (Light),Wanna One (워너원),1
2019-01-01,96,HandClap,Fitz & The Tantrums,1
2019-01-01,97,너나 해 (Egotistic),마마무 (Mamamoo),1
2019-01-01,98,Epiphany,방탄소년단,1
2019-01-01,99,불꽃놀이 (Flowerbomb),Wanna One (워너원),1
2019-01-01,100,주지마,"로꼬, 화사 (Hwa Sa)",1
2019-01-02,1,넘쳐흘러,엠씨더맥스 (M.C the MAX),10
2019-01-02,2,180도,벤,10
2019-01-02,3,벌써 12시,청하,10
2019-01-02,4,신용재,하은 (포맨),10
2019-01-02,5,SOLO,제니 (JENNIE),10
2019-01-02,6,MILLIONS,WINNER,10
2019-01-02,7,아낙네,MINO (송민호),10
2019-01-02,8,너를 만나,폴킴,10
2019-01-02,9,YES or YES,TWICE (트와이스),10
2019-01-02,10,내 생에 아름다운,케이윌,10
2019-01-02,11,첫눈에,헤이즈 (Heize),9
2019-01-02,12,Love Shot,EXO,9
2019-01-02,13,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,9
2019-01-02,14,가을 타나 봐,바이브,9
2019-01-02,15,삐삐,아이유,9
2019-01-02,16,Tempo,EXO,9
2019-01-02,17,고백,양다일,9
2019-01-02,18,흔한 이별,허각,9
2019-01-02,19,아름답고도 아프구나,비투비,9
2019-01-02,20,하루도 그대를 사랑하지 않은 적이 없었다,임창정,9
2019-01-02,21,Way Back Home,숀 (SHAUN),8
2019-01-02,22,이별하러 가는 길,임한별,8
2019-01-02,23,열애중,벤,8
2019-01-02,24,"thank u, next",Ariana Grande,8
2019-01-02,25,IDOL,방탄소년단,8
2019-01-02,26,습관 (Bad Habits),숀 (SHAUN),8
2019-01-02,27,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"키드밀리 (Kid Milli), pH-1, 루피 (Loopy)",8
2019-01-02,28,사계 (하루살이),엠씨더맥스 (M.C the MAX),8
2019-01-02,29,Bohemian Rhapsody (2011 Remaster),Queen,8
2019-01-02,30,봄바람,Wanna One (워너원),8
2019-01-02,31,동화 (feat. 아이유),김동률,7
2019-01-02,32,알았다면,장덕철,7
2019-01-02,33,지나오다,닐로(Nilo),7
2019-01-02,34,우리 그만하자,로이킴,7
2019-01-02,35,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), 양홍원, NO:EL",7
2019-01-02,36,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,7
2019-01-02,37,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),7
2019-01-02,38,헤어지는 중,펀치 (Punch),7
2019-01-02,39,시간이 들겠지 (Feat. Colde),로꼬,7
2019-01-02,40,사이렌 (Siren),선미,7
2019-01-02,41,너도 그냥 날 놓아주면 돼,윤건,6
2019-01-02,42,밤편지,아이유,6
2019-01-02,43,미안해,양다일,6
2019-01-02,44,너는 어땠을까,노을,6
2019-01-02,45,FAKE LOVE,방탄소년단,6
2019-01-02,46,Dance The Night Away,TWICE (트와이스),6
2019-01-02,47,Wind flower,마마무 (Mamamoo),6
2019-01-02,48,비,폴킴,6
2019-01-02,49,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),Zion.T,6
2019-01-02,50,Santa Tell Me,Ariana Grande,6
2019-01-02,51,Snowman,Sia,5
2019-01-02,52,가을 안부,먼데이 키즈 (Monday Kiz),5
2019-01-02,53,봄날,방탄소년단,5
2019-01-02,54,너 없인 안 된다,비투비,5
2019-01-02,55,All I Want for Christmas Is You,Mariah Carey,5
2019-01-02,56,행복,오반,5
2019-01-02,57,flex (Prod. By 기리보이),"스윙스, 기리보이, 키드밀리 (Kid Milli), NO:EL",5
2019-01-02,58,꿈처럼 내린,다비치,5
2019-01-02,59,시간을 견디면,엠씨더맥스 (M.C the MAX),5
2019-01-02,60,그리워하다,비투비,5
2019-01-02,61,트라우마 (Trauma),EXO,4
2019-01-02,62,이별길 (GOODBYE ROAD),iKON,4
2019-01-02,63,그때 헤어지면 돼,로이킴,4
2019-01-02,64,RBB (Really Bad Boy),Red Velvet (레드벨벳),4
2019-01-02,65,I'm Fine,방탄소년단,4
2019-01-02,66,DNA,방탄소년단,4
2019-01-02,67,Gravity,EXO,4
2019-01-02,68,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),4
2019-01-02,69,사랑 알 수 없나봐,폴킴,4
2019-01-02,70,Wait,EXO,4
2019-01-02,71,Universe,EXO,3
2019-01-02,72,닿은 순간 (Ooh La La La),EXO,3
2019-01-02,73,에너제틱 (Energetic),Wanna One (워너원),3
2019-01-02,74,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,3
2019-01-02,75,Euphoria,방탄소년단,3
2019-01-02,76,24/7,EXO,3
2019-01-02,77,첫눈처럼 너에게 가겠다,에일리(Ailee),3
2019-01-02,78,그걸로 나는 충분해요,엠씨더맥스 (M.C the MAX),3
2019-01-02,79,Beautiful,Wanna One (워너원),3
2019-01-02,80,Goodbye,웬디 (WENDY),3
2019-01-02,81,Sign,EXO,2
2019-01-02,82,여기 있을게 (Smile On My Face),EXO,2
2019-01-02,83,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,2
2019-01-02,84,Answer : Love Myself,방탄소년단,2
2019-01-02,85,너의 목소리가 들려,엠씨더맥스 (M.C the MAX),2
2019-01-02,86,알러뷰,EXID,2
2019-01-02,87,크리스마스니까,"박효신, 성시경, 이석훈, 서인국, VIXX (빅스)",2
2019-01-02,88,BOOMERANG (부메랑),Wanna One (워너원),2
2019-01-02,89,Damage,EXO,2
2019-01-02,90,가끔 (With You),EXO,2
2019-01-02,91,오답 (Feat. 이민혁 of BTOB),김나영,1
2019-01-02,92,후폭풍 (Bad Dream),EXO,1
2019-01-02,93,오아시스 (Oasis),EXO,1
2019-01-02,94,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),1
2019-01-02,95,켜줘 (Light),Wanna One (워너원),1
2019-01-02,96,그날처럼,장덕철,1
2019-01-02,97,여행,볼빨간사춘기,1
2019-01-02,98,선물,멜로망스,1
2019-01-02,99,사랑을 했다 (LOVE SCENARIO),iKON,1
2019-01-02,100,Epiphany,방탄소년단,1
2019-01-03,1,넘쳐흘러,엠씨더맥스 (M.C the MAX),10
2019-01-03,2,벌써 12시,청하,10
2019-01-03,3,180도,벤,10
2019-01-03,4,신용재,하은 (포맨),10
2019-01-03,5,SOLO,제니 (JENNIE),10
2019-01-03,6,MILLIONS,WINNER,10
2019-01-03,7,아낙네,MINO (송민호),10
2019-01-03,8,너를 만나,폴킴,10
2019-01-03,9,YES or YES,TWICE (트와이스),10
2019-01-03,10,내 생에 아름다운,케이윌,10
2019-01-03,11,첫눈에,헤이즈 (Heize),9
2019-01-03,12,Love Shot,EXO,9
2019-01-03,13,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,9
2019-01-03,14,가을 타나 봐,바이브,9
2019-01-03,15,삐삐,아이유,9
2019-01-03,16,Tempo,EXO,9
2019-01-03,17,흔한 이별,허각,9
2019-01-03,18,아름답고도 아프구나,비투비,9
2019-01-03,19,고백,양다일,9
2019-01-03,20,Way Back Home,숀 (SHAUN),9
2019-01-03,21,하루도 그대를 사랑하지 않은 적이 없었다,임창정,8
2019-01-03,22,이별하러 가는 길,임한별,8
2019-01-03,23,열애중,벤,8
2019-01-03,24,"thank u, next",Ariana Grande,8
2019-01-03,25,사계 (하루살이),엠씨더맥스 (M.C the MAX),8
2019-01-03,26,IDOL,방탄소년단,8
2019-01-03,27,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"키드밀리 (Kid Milli), pH-1, 루피 (Loopy)",8
2019-01-03,28,습관 (Bad Habits),숀 (SHAUN),8
2019-01-03,29,Bohemian Rhapsody (2011 Remaster),Queen,8
2019-01-03,30,봄바람,Wanna One (워너원),8
2019-01-03,31,알았다면,장덕철,7
2019-01-03,32,동화 (feat. 아이유),김동률,7
2019-01-03,33,지나오다,닐로(Nilo),7
2019-01-03,34,너도 그냥 날 놓아주면 돼,윤건,7
2019-01-03,35,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,7
2019-01-03,36,우리 그만하자,로이킴,7
2019-01-03,37,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), 양홍원, NO:EL",7
2019-01-03,38,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),7
2019-01-03,39,사이렌 (Siren),선미,7
2019-01-03,40,헤어지는 중,펀치 (Punch),7
2019-01-03,41,시간이 들겠지 (Feat. Colde),로꼬,6
2019-01-03,42,밤편지,아이유,6
2019-01-03,43,FAKE LOVE,방탄소년단,6
2019-01-03,44,미안해,양다일,6
2019-01-03,45,Dance The Night Away,TWICE (트와이스),6
2019-01-03,46,너는 어땠을까,노을,6
2019-01-03,47,비,폴킴,6
2019-01-03,48,Wind flower,마마무 (Mamamoo),6
2019-01-03,49,봄날,방탄소년단,6
2019-01-03,50,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),Zion.T,6
2019-01-03,51,가을 안부,먼데이 키즈 (Monday Kiz),5
2019-01-03,52,너 없인 안 된다,비투비,5
2019-01-03,53,Snowman,Sia,5
2019-01-03,54,시간을 견디면,엠씨더맥스 (M.C the MAX),5
2019-01-03,55,Santa Tell Me,Ariana Grande,5
2019-01-03,56,행복,오반,5
2019-01-03,57,꿈처럼 내린,다비치,5
2019-01-03,58,All I Want for Christmas Is You,Mariah Carey,5
2019-01-03,59,그리워하다,비투비,5
2019-01-03,60,flex (Prod. By 기리보이),"스윙스, 기리보이, 키드밀리 (Kid Milli), NO:EL",5
2019-01-03,61,트라우마 (Trauma),EXO,4
2019-01-03,62,I'm Fine,방탄소년단,4
2019-01-03,63,DNA,방탄소년단,4
2019-01-03,64,RBB (Really Bad Boy),Red Velvet (레드벨벳),4
2019-01-03,65,그때 헤어지면 돼,로이킴,4
2019-01-03,66,이별길 (GOODBYE ROAD),iKON,4
2019-01-03,67,Gravity,EXO,4
2019-01-03,68,Wait,EXO,4
2019-01-03,69,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),4
2019-01-03,70,사랑 알 수 없나봐,폴킴,4
2019-01-03,71,Universe,EXO,3
2019-01-03,72,닿은 순간 (Ooh La La La),EXO,3
2019-01-03,73,에너제틱 (Energetic),Wanna One (워너원),3
2019-01-03,74,그걸로 나는 충분해요,엠씨더맥스 (M.C the MAX),3
2019-01-03,75,Euphoria,방탄소년단,3
2019-01-03,76,24/7,EXO,3
2019-01-03,77,너의 목소리가 들려,엠씨더맥스 (M.C the MAX),3
2019-01-03,78,Beautiful,Wanna One (워너원),3
2019-01-03,79,Sign,EXO,3
2019-01-03,80,여기 있을게 (Smile On My Face),EXO,3
2019-01-03,81,첫눈처럼 너에게 가겠다,에일리(Ailee),2
2019-01-03,82,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,2
2019-01-03,83,Answer : Love Myself,방탄소년단,2
2019-01-03,84,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,2
2019-01-03,85,Goodbye,웬디 (WENDY),2
2019-01-03,86,BOOMERANG (부메랑),Wanna One (워너원),2
2019-01-03,87,Damage,EXO,2
2019-01-03,88,가끔 (With You),EXO,2
2019-01-03,89,후폭풍 (Bad Dream),EXO,2
2019-01-03,90,오아시스 (Oasis),EXO,2
2019-01-03,91,알러뷰,EXID,1
2019-01-03,92,여행,볼빨간사춘기,1
2019-01-03,93,켜줘 (Light),Wanna One (워너원),1
2019-01-03,94,그날처럼,장덕철,1
2019-01-03,95,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),1
2019-01-03,96,선물,멜로망스,1
2019-01-03,97,크리스마스니까,"박효신, 성시경, 이석훈, 서인국, VIXX (빅스)",1
2019-01-03,98,사랑을 했다 (LOVE SCENARIO),iKON,1
2019-01-03,99,Epiphany,방탄소년단,1
2019-01-03,100,물그림,엠씨더맥스 (M.C the MAX),1
2019-01-04,1,넘쳐흘러,엠씨더맥스 (M.C the MAX),10
2019-01-04,2,벌써 12시,청하,10
2019-01-04,3,180도,벤,10
2019-01-04,4,신용재,하은 (포맨),10
2019-01-04,5,SOLO,제니 (JENNIE),10
2019-01-04,6,아낙네,MINO (송민호),10
2019-01-04,7,MILLIONS,WINNER,10
2019-01-04,8,너를 만나,폴킴,10
2019-01-04,9,YES or YES,TWICE (트와이스),10
2019-01-04,10,내 생에 아름다운,케이윌,10
2019-01-04,11,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,9
2019-01-04,12,Love Shot,EXO,9
2019-01-04,13,첫눈에,헤이즈 (Heize),9
2019-01-04,14,가을 타나 봐,바이브,9
2019-01-04,15,삐삐,아이유,9
2019-01-04,16,흔한 이별,허각,9
2019-01-04,17,Tempo,EXO,9
2019-01-04,18,고백,양다일,9
2019-01-04,19,아름답고도 아프구나,비투비,9
2019-01-04,20,Way Back Home,숀 (SHAUN),9
2019-01-04,21,하루도 그대를 사랑하지 않은 적이 없었다,임창정,8
2019-01-04,22,이별하러 가는 길,임한별,8
2019-01-04,23,열애중,벤,8
2019-01-04,24,"thank u, next",Ariana Grande,8
2019-01-04,25,IDOL,방탄소년단,8
2019-01-04,26,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"키드밀리 (Kid Milli), pH-1, 루피 (Loopy)",8
2019-01-04,27,Bohemian Rhapsody (2011 Remaster),Queen,8
2019-01-04,28,사계 (하루살이),엠씨더맥스 (M.C the MAX),8
2019-01-04,29,봄바람,Wanna One (워너원),8
2019-01-04,30,알았다면,장덕철,8
2019-01-04,31,습관 (Bad Habits),숀 (SHAUN),7
2019-01-04,32,지나오다,닐로(Nilo),7
2019-01-04,33,동화 (feat. 아이유),김동률,7
2019-01-04,34,너도 그냥 날 놓아주면 돼,윤건,7
2019-01-04,35,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,7
2019-01-04,36,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), 양홍원, NO:EL",7
2019-01-04,37,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),7
2019-01-04,38,우리 그만하자,로이킴,7
2019-01-04,39,사이렌 (Siren),선미,7
2019-01-04,40,헤어지는 중,펀치 (Punch),7
2019-01-04,41,시간이 들겠지 (Feat. Colde),로꼬,6
2019-01-04,42,FAKE LOVE,방탄소년단,6
2019-01-04,43,밤편지,아이유,6
2019-01-04,44,미안해,양다일,6
2019-01-04,45,Dance The Night Away,TWICE (트와이스),6
2019-01-04,46,너는 어땠을까,노을,6
2019-01-04,47,비,폴킴,6
2019-01-04,48,봄날,방탄소년단,6
2019-01-04,49,사랑은 다 이러니,홍진영,6
2019-01-04,50,Wind flower,마마무 (Mamamoo),6
2019-01-04,51,가을 안부,먼데이 키즈 (Monday Kiz),5
2019-01-04,52,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),Zion.T,5
2019-01-04,53,너 없인 안 된다,비투비,5
2019-01-04,54,Snowman,Sia,5
2019-01-04,55,행복,오반,5
2019-01-04,56,꿈처럼 내린,다비치,5
2019-01-04,57,flex (Prod. By 기리보이),"스윙스, 기리보이, 키드밀리 (Kid Milli), NO:EL",5
2019-01-04,58,그리워하다,비투비,5
2019-01-04,59,Santa Tell Me,Ariana Grande,5
2019-01-04,60,트라우마 (Trauma),EXO,5
2019-01-04,61,DNA,방탄소년단,4
2019-01-04,62,그때 헤어지면 돼,로이킴,4
2019-01-04,63,I'm Fine,방탄소년단,4
2019-01-04,64,이별길 (GOODBYE ROAD),iKON,4
2019-01-04,65,RBB (Really Bad Boy),Red Velvet (레드벨벳),4
2019-01-04,66,Gravity,EXO,4
2019-01-04,67,All I Want for Christmas Is You,Mariah Carey,4
2019-01-04,68,Wait,EXO,4
2019-01-04,69,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),4
2019-01-04,70,시간을 견디면,엠씨더맥스 (M.C the MAX),4
2019-01-04,71,Universe,EXO,3
2019-01-04,72,닿은 순간 (Ooh La La La),EXO,3
2019-01-04,73,사랑 알 수 없나봐,폴킴,3
2019-01-04,74,에너제틱 (Energetic),Wanna One (워너원),3
2019-01-04,75,Euphoria,방탄소년단,3
2019-01-04,76,24/7,EXO,3
2019-01-04,77,Sign,EXO,3
2019-01-04,78,Beautiful,Wanna One (워너원),3
2019-01-04,79,여기 있을게 (Smile On My Face),EXO,3
2019-01-04,80,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,3
2019-01-04,81,Answer : Love Myself,방탄소년단,2
2019-01-04,82,첫눈처럼 너에게 가겠다,에일리(Ailee),2
2019-01-04,83,그걸로 나는 충분해요,엠씨더맥스 (M.C the MAX),2
2019-01-04,84,BOOMERANG (부메랑),Wanna One (워너원),2
2019-01-04,85,Damage,EXO,2
2019-01-04,86,가끔 (With You),EXO,2
2019-01-04,87,후폭풍 (Bad Dream),EXO,2
2019-01-04,88,오아시스 (Oasis),EXO,2
2019-01-04,89,Goodbye,웬디 (WENDY),2
2019-01-04,90,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,2
2019-01-04,91,켜줘 (Light),Wanna One (워너원),1
2019-01-04,92,여행,볼빨간사춘기,1
2019-01-04,93,너의 목소리가 들려,엠씨더맥스 (M.C the MAX),1
2019-01-04,94,그날처럼,장덕철,1
2019-01-04,95,알러뷰,EXID,1
2019-01-04,96,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),1
2019-01-04,97,사랑을 했다 (LOVE SCENARIO),iKON,1
2019-01-04,98,선물,멜로망스,1
2019-01-04,99,Epiphany,방탄소년단,1
2019-01-04,100,불꽃놀이 (Flowerbomb),Wanna One (워너원),1
2019-01-05,1,넘쳐흘러,엠씨더맥스 (M.C the MAX),10
2019-01-05,2,180도,벤,10
2019-01-05,3,벌써 12시,청하,10
2019-01-05,4,신용재,하은 (포맨),10
2019-01-05,5,SOLO,제니 (JENNIE),10
2019-01-05,6,아낙네,MINO (송민호),10
2019-01-05,7,MILLIONS,WINNER,10
2019-01-05,8,너를 만나,폴킴,10
2019-01-05,9,YES or YES,TWICE (트와이스),10
2019-01-05,10,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,10
2019-01-05,11,내 생에 아름다운,케이윌,9
2019-01-05,12,Love Shot,EXO,9
2019-01-05,13,가을 타나 봐,바이브,9
2019-01-05,14,첫눈에,헤이즈 (Heize),9
2019-01-05,15,삐삐,아이유,9
2019-01-05,16,흔한 이별,허각,9
2019-01-05,17,고백,양다일,9
2019-01-05,18,Tempo,EXO,9
2019-01-05,19,아름답고도 아프구나,비투비,9
2019-01-05,20,Way Back Home,숀 (SHAUN),9
2019-01-05,21,하루도 그대를 사랑하지 않은 적이 없었다,임창정,8
2019-01-05,22,이별하러 가는 길,임한별,8
2019-01-05,23,열애중,벤,8
2019-01-05,24,"thank u, next",Ariana Grande,8
2019-01-05,25,IDOL,방탄소년단,8
2019-01-05,26,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"키드밀리 (Kid Milli), pH-1, 루피 (Loopy)",8
2019-01-05,27,Bohemian Rhapsody (2011 Remaster),Queen,8
2019-01-05,28,너도 그냥 날 놓아주면 돼,윤건,8
2019-01-05,29,사계 (하루살이),엠씨더맥스 (M.C the MAX),8
2019-01-05,30,봄바람,Wanna One (워너원),8
2019-01-05,31,알았다면,장덕철,7
2019-01-05,32,지나오다,닐로(Nilo),7
2019-01-05,33,습관 (Bad Habits),숀 (SHAUN),7
2019-01-05,34,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), 양홍원, NO:EL",7
2019-01-05,35,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,7
2019-01-05,36,동화 (feat. 아이유),김동률,7
2019-01-05,37,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),7
2019-01-05,38,우리 그만하자,로이킴,7
2019-01-05,39,사이렌 (Siren),선미,7
2019-01-05,40,사랑은 다 이러니,홍진영,7
2019-01-05,41,시간이 들겠지 (Feat. Colde),로꼬,6
2019-01-05,42,헤어지는 중,펀치 (Punch),6
2019-01-05,43,미안해,양다일,6
2019-01-05,44,FAKE LOVE,방탄소년단,6
2019-01-05,45,너는 어땠을까,노을,6
2019-01-05,46,Dance The Night Away,TWICE (트와이스),6
2019-01-05,47,밤편지,아이유,6
2019-01-05,48,비,폴킴,6
2019-01-05,49,가을 안부,먼데이 키즈 (Monday Kiz),6
2019-01-05,50,봄날,방탄소년단,6
2019-01-05,51,행복,오반,5
2019-01-05,52,Wind flower,마마무 (Mamamoo),5
2019-01-05,53,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),Zion.T,5
2019-01-05,54,너 없인 안 된다,비투비,5
2019-01-05,55,flex (Prod. By 기리보이),"스윙스, 기리보이, 키드밀리 (Kid Milli), NO:EL",5
2019-01-05,56,Snowman,Sia,5
2019-01-05,57,꿈처럼 내린,다비치,5
2019-01-05,58,그리워하다,비투비,5
2019-01-05,59,그때 헤어지면 돼,로이킴,5
2019-01-05,60,트라우마 (Trauma),EXO,5
2019-01-05,61,DNA,방탄소년단,4
2019-01-05,62,이별길 (GOODBYE ROAD),iKON,4
2019-01-05,63,I'm Fine,방탄소년단,4
2019-01-05,64,Santa Tell Me,Ariana Grande,4
2019-01-05,65,RBB (Really Bad Boy),Red Velvet (레드벨벳),4
2019-01-05,66,Gravity,EXO,4
2019-01-05,67,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),4
2019-01-05,68,Wait,EXO,4
2019-01-05,69,All I Want for Christmas Is You,Mariah Carey,4
2019-01-05,70,Universe,EXO,4
2019-01-05,71,닿은 순간 (Ooh La La La),EXO,3
2019-01-05,72,시간을 견디면,엠씨더맥스 (M.C the MAX),3
2019-01-05,73,사랑 알 수 없나봐,폴킴,3
2019-01-05,74,에너제틱 (Energetic),Wanna One (워너원),3
2019-01-05,75,Euphoria,방탄소년단,3
2019-01-05,76,24/7,EXO,3
2019-01-05,77,Sign,EXO,3
2019-01-05,78,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,3
2019-01-05,79,Beautiful,Wanna One (워너원),3
2019-01-05,80,여기 있을게 (Smile On My Face),EXO,3
2019-01-05,81,Answer : Love Myself,방탄소년단,2
