Date,Rank,Title,Artist,Score
2018-11-11,95,Epiphany,방탄소년단,1
2018-11-11,96,소년처럼 (Comme des Garcons),P.O (피오),1
2018-11-11,97,節奏 (Tempo),EXO,1
2018-11-11,98,에너제틱 (Energetic),Wanna One (워너원),1
2018-11-11,99,Boss Thang (Feat. Young B) (Prod. 코드 쿤스트),키드밀리 (Kid Milli),1
2018-11-11,100,Havana (Feat. Young Thug),Camila Cabello,1
2018-11-12,1,SOLO,제니 (JENNIE),10
2018-11-12,2,YES or YES,TWICE (트와이스),10
2018-11-12,3,너를 만나,폴킴,10
2018-11-12,4,아름답고도 아프구나,비투비,10
2018-11-12,5,삐삐,아이유,10
2018-11-12,6,가을 타나 봐,바이브,10
2018-11-12,7,고백,양다일,10
2018-11-12,8,하루도 그대를 사랑하지 않은 적이 없었다,임창정,10
2018-11-12,9,Tempo,EXO,10
2018-11-12,10,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"키드밀리 (Kid Milli), pH-1, 루피 (Loopy)",10
2018-11-12,11,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,9
2018-11-12,12,내 생에 아름다운,케이윌,9
2018-11-12,13,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),Zion.T,9
2018-11-12,14,시간이 들겠지 (Feat. Colde),로꼬,9
2018-11-12,15,Way Back Home,숀 (SHAUN),9
2018-11-12,16,열애중,벤,9
2018-11-12,17,우리 그만하자,로이킴,9
2018-11-12,18,헤어지는 중,펀치 (Punch),9
2018-11-12,19,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),9
2018-11-12,20,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),9
2018-11-12,21,이별하러 가는 길,임한별,8
2018-11-12,22,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),8
2018-11-12,23,사이렌 (Siren),선미,8
2018-11-12,24,이별길 (GOODBYE ROAD),iKON,8
2018-11-12,25,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), 양홍원, NO:EL",8
2018-11-12,26,IDOL,방탄소년단,8
2018-11-12,27,꿈처럼 내린,다비치,8
2018-11-12,28,flex (Prod. By 기리보이),"스윙스, 기리보이, 키드밀리 (Kid Milli), NO:EL",8
2018-11-12,29,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,8
2018-11-12,30,지나오다,닐로(Nilo),8
2018-11-12,31,미안해,양다일,7
2018-11-12,32,사임사임 (Feat. CHANGMO),"수퍼비 (SUPERBEE), 쿠기 (Coogie), D.Ark (디아크)",7
2018-11-12,33,Gravity,EXO,7
2018-11-12,34,비,폴킴,7
2018-11-12,35,Dance The Night Away,TWICE (트와이스),7
2018-11-12,36,NoNo (Feat. 사이먼 도미닉) (Prod. 코드 쿤스트),루피 (Loopy),7
2018-11-12,37,밤편지,아이유,7
2018-11-12,38,Friend,비투비,7
2018-11-12,39,가을 안부,먼데이 키즈 (Monday Kiz),7
2018-11-12,40,소년점프 (Feat. 배기성),마미손,7
2018-11-12,41,닿은 순간 (Ooh La La La),EXO,6
2018-11-12,42,너는 어땠을까,노을,6
2018-11-12,43,Goodbye,웬디 (WENDY),6
2018-11-12,44,FAKE LOVE,방탄소년단,6
2018-11-12,45,여행,볼빨간사춘기,6
2018-11-12,46,그때 헤어지면 돼,로이킴,6
2018-11-12,47,24/7,EXO,6
2018-11-12,48,"하루살이 (feat. 설리, Rad Museum)",DEAN,6
2018-11-12,49,선물,멜로망스,6
2018-11-12,50,그리워하다,비투비,6
2018-11-12,51,너 없인 안 된다,비투비,5
2018-11-12,52,Universe,EXO,5
2018-11-12,53,북향 (Feat. 오혁),다이나믹 듀오,5
2018-11-12,54,동화,멜로망스,5
2018-11-12,55,I'm Fine,방탄소년단,5
2018-11-12,56,그날처럼,장덕철,5
2018-11-12,57,Power Up,Red Velvet (레드벨벳),5
2018-11-12,58,Sign,EXO,5
2018-11-12,59,봄날,방탄소년단,5
2018-11-12,60,너나 해 (Egotistic),마마무 (Mamamoo),5
2018-11-12,61,사랑을 했다 (LOVE SCENARIO),iKON,4
2018-11-12,62,You,멜로망스,4
2018-11-12,63,Forever Young,BLACKPINK,4
2018-11-12,64,가끔 (With You),EXO,4
2018-11-12,65,여기 있을게 (Smile On My Face),EXO,4
2018-11-12,66,"셋 셀테니 (1, 2, 3!)",승리,4
2018-11-12,67,넋두리,닐로(Nilo),4
2018-11-12,68,1도 없어,Apink (에이핑크),4
2018-11-12,69,주지마,"로꼬, 화사 (Hwa Sa)",4
2018-11-12,70,후폭풍 (Bad Dream),EXO,4
2018-11-12,71,DNA,방탄소년단,3
2018-11-12,72,POP/STARS,"Madison Beer, Jaira Burns, League of Legends, (여자)아이들, K/DA",3
2018-11-12,73,Euphoria,방탄소년단,3
2018-11-12,74,HandClap,Fitz & The Tantrums,3
2018-11-12,75,오아시스 (Oasis),EXO,3
2018-11-12,76,Damage,EXO,3
2018-11-12,77,Bohemian Rhapsody (2011 Remaster),Queen,3
2018-11-12,78,잘 지내줘,하이라이트 (Highlight),3
2018-11-12,79,잘 지내요,정승환,3
2018-11-12,80,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,3
2018-11-12,81,Change (Feat. GRAY) (Prod. 코드 쿤스트),키드밀리 (Kid Milli),2
2018-11-12,82,SoulMate (Feat. 아이유),지코 (ZICO),2
2018-11-12,83,Answer : Love Myself,방탄소년단,2
2018-11-12,84,Hate You (Feat. 우원재) (Prod. 코드 쿤스트),pH-1,2
2018-11-12,85,좋은 날,멜로망스,2
2018-11-12,86,제발,비투비,2
2018-11-12,87,My Way,이수 (엠씨더맥스),2
2018-11-12,88,억 (Feat. CHANGMO) (Prod. CHANGMO),수퍼비 (SUPERBEE),2
2018-11-12,89,벚꽃연가,첸 (CHEN),2
2018-11-12,90,소나기 (Feat. 10cm),용준형,2
2018-11-12,91,Waste It On Me (feat. BTS (방탄소년단)),Steve Aoki,1
2018-11-12,92,에너제틱 (Energetic),Wanna One (워너원),1
2018-11-12,93,Epiphany,방탄소년단,1
2018-11-12,94,나비,비투비,1
2018-11-12,95,Like It,비투비,1
2018-11-12,96,한(一),(여자)아이들,1
2018-11-12,97,MOMM (Feat. JUSTHIS) (Prod. 코드 쿤스트),키드밀리 (Kid Milli),1
2018-11-12,98,節奏 (Tempo),EXO,1
2018-11-12,99,Shape of You,Ed Sheeran,1
2018-11-12,100,Anpanman,방탄소년단,1
2018-11-13,1,SOLO,제니 (JENNIE),10
2018-11-13,2,YES or YES,TWICE (트와이스),10
2018-11-13,3,너를 만나,폴킴,10
2018-11-13,4,아름답고도 아프구나,비투비,10
2018-11-13,5,삐삐,아이유,10
2018-11-13,6,가을 타나 봐,바이브,10
2018-11-13,7,고백,양다일,10
2018-11-13,8,하루도 그대를 사랑하지 않은 적이 없었다,임창정,10
2018-11-13,9,Tempo,EXO,10
2018-11-13,10,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"키드밀리 (Kid Milli), pH-1, 루피 (Loopy)",10
2018-11-13,11,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,9
2018-11-13,12,내 생에 아름다운,케이윌,9
2018-11-13,13,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),Zion.T,9
2018-11-13,14,시간이 들겠지 (Feat. Colde),로꼬,9
2018-11-13,15,Way Back Home,숀 (SHAUN),9
2018-11-13,16,열애중,벤,9
2018-11-13,17,우리 그만하자,로이킴,9
2018-11-13,18,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),9
2018-11-13,19,헤어지는 중,펀치 (Punch),9
2018-11-13,20,이별하러 가는 길,임한별,9
2018-11-13,21,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),8
2018-11-13,22,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),8
2018-11-13,23,사이렌 (Siren),선미,8
2018-11-13,24,IDOL,방탄소년단,8
2018-11-13,25,이별길 (GOODBYE ROAD),iKON,8
2018-11-13,26,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), 양홍원, NO:EL",8
2018-11-13,27,꿈처럼 내린,다비치,8
2018-11-13,28,flex (Prod. By 기리보이),"스윙스, 기리보이, 키드밀리 (Kid Milli), NO:EL",8
2018-11-13,29,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,8
2018-11-13,30,지나오다,닐로(Nilo),8
2018-11-13,31,Gravity,EXO,7
2018-11-13,32,미안해,양다일,7
2018-11-13,33,사임사임 (Feat. CHANGMO),"수퍼비 (SUPERBEE), 쿠기 (Coogie), D.Ark (디아크)",7
2018-11-13,34,Dance The Night Away,TWICE (트와이스),7
2018-11-13,35,비,폴킴,7
2018-11-13,36,NoNo (Feat. 사이먼 도미닉) (Prod. 코드 쿤스트),루피 (Loopy),7
2018-11-13,37,밤편지,아이유,7
2018-11-13,38,Friend,비투비,7
2018-11-13,39,가을 안부,먼데이 키즈 (Monday Kiz),7
2018-11-13,40,닿은 순간 (Ooh La La La),EXO,7
2018-11-13,41,북향 (Feat. 오혁),다이나믹 듀오,6
2018-11-13,42,Goodbye,웬디 (WENDY),6
2018-11-13,43,소년점프 (Feat. 배기성),마미손,6
2018-11-13,44,너 없인 안 된다,비투비,6
2018-11-13,45,너는 어땠을까,노을,6
2018-11-13,46,그리워하다,비투비,6
2018-11-13,47,FAKE LOVE,방탄소년단,6
2018-11-13,48,여행,볼빨간사춘기,6
2018-11-13,49,24/7,EXO,6
2018-11-13,50,그때 헤어지면 돼,로이킴,6
2018-11-13,51,선물,멜로망스,5
2018-11-13,52,Universe,EXO,5
2018-11-13,53,I'm Fine,방탄소년단,5
2018-11-13,54,동화,멜로망스,5
2018-11-13,55,"하루살이 (feat. 설리, Rad Museum)",DEAN,5
2018-11-13,56,Sign,EXO,5
2018-11-13,57,그날처럼,장덕철,5
2018-11-13,58,Power Up,Red Velvet (레드벨벳),5
2018-11-13,59,봄날,방탄소년단,5
2018-11-13,60,헤어질 시간이 정해진…,플라이 투 더 스카이,5
2018-11-13,61,사랑을 했다 (LOVE SCENARIO),iKON,4
2018-11-13,62,너나 해 (Egotistic),마마무 (Mamamoo),4
2018-11-13,63,가끔 (With You),EXO,4
2018-11-13,64,여기 있을게 (Smile On My Face),EXO,4
2018-11-13,65,Forever Young,BLACKPINK,4
2018-11-13,66,You,멜로망스,4
2018-11-13,67,Bohemian Rhapsody (2011 Remaster),Queen,4
2018-11-13,68,"셋 셀테니 (1, 2, 3!)",승리,4
2018-11-13,69,POP/STARS,"Madison Beer, Jaira Burns, League of Legends, (여자)아이들, K/DA",4
2018-11-13,70,후폭풍 (Bad Dream),EXO,4
2018-11-13,71,넋두리,닐로(Nilo),3
2018-11-13,72,DNA,방탄소년단,3
2018-11-13,73,오아시스 (Oasis),EXO,3
2018-11-13,74,HandClap,Fitz & The Tantrums,3
2018-11-13,75,주지마,"로꼬, 화사 (Hwa Sa)",3
2018-11-13,76,1도 없어,Apink (에이핑크),3
2018-11-13,77,Euphoria,방탄소년단,3
2018-11-13,78,Damage,EXO,3
2018-11-13,79,잘 지내요,정승환,3
2018-11-13,80,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,3
2018-11-13,81,잘 지내줘,하이라이트 (Highlight),2
2018-11-13,82,Change (Feat. GRAY) (Prod. 코드 쿤스트),키드밀리 (Kid Milli),2
2018-11-13,83,Answer : Love Myself,방탄소년단,2
2018-11-13,84,SoulMate (Feat. 아이유),지코 (ZICO),2
2018-11-13,85,My Way,이수 (엠씨더맥스),2
2018-11-13,86,좋은 날,멜로망스,2
2018-11-13,87,제발,비투비,2
2018-11-13,88,Hate You (Feat. 우원재) (Prod. 코드 쿤스트),pH-1,2
2018-11-13,89,벚꽃연가,첸 (CHEN),2
2018-11-13,90,Waste It On Me (feat. BTS (방탄소년단)),Steve Aoki,2
2018-11-13,91,소나기 (Feat. 10cm),용준형,1
2018-11-13,92,에너제틱 (Energetic),Wanna One (워너원),1
2018-11-13,93,Epiphany,방탄소년단,1
2018-11-13,94,MTLA (Feat. Masta Wu),E SENS,1
2018-11-13,95,억 (Feat. CHANGMO) (Prod. CHANGMO),수퍼비 (SUPERBEE),1
2018-11-13,96,節奏 (Tempo),EXO,1
2018-11-13,97,한(一),(여자)아이들,1
2018-11-13,98,Shape of You,Ed Sheeran,1
2018-11-13,99,Anpanman,방탄소년단,1
2018-11-13,100,Beautiful,Wanna One (워너원),1
2018-11-14,1,SOLO,제니 (JENNIE),10
2018-11-14,2,YES or YES,TWICE (트와이스),10
2018-11-14,3,너를 만나,폴킴,10
2018-11-14,4,삐삐,아이유,10
2018-11-14,5,가을 타나 봐,바이브,10
2018-11-14,6,아름답고도 아프구나,비투비,10
2018-11-14,7,고백,양다일,10
2018-11-14,8,하루도 그대를 사랑하지 않은 적이 없었다,임창정,10
2018-11-14,9,Tempo,EXO,10
2018-11-14,10,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"키드밀리 (Kid Milli), pH-1, 루피 (Loopy)",10
2018-11-14,11,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,9
2018-11-14,12,내 생에 아름다운,케이윌,9
2018-11-14,13,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),Zion.T,9
2018-11-14,14,시간이 들겠지 (Feat. Colde),로꼬,9
2018-11-14,15,Way Back Home,숀 (SHAUN),9
2018-11-14,16,열애중,벤,9
2018-11-14,17,우리 그만하자,로이킴,9
2018-11-14,18,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),9
2018-11-14,19,헤어지는 중,펀치 (Punch),9
2018-11-14,20,이별하러 가는 길,임한별,9
2018-11-14,21,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),8
2018-11-14,22,사이렌 (Siren),선미,8
2018-11-14,23,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),8
2018-11-14,24,IDOL,방탄소년단,8
2018-11-14,25,이별길 (GOODBYE ROAD),iKON,8
2018-11-14,26,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), 양홍원, NO:EL",8
2018-11-14,27,꿈처럼 내린,다비치,8
2018-11-14,28,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,8
2018-11-14,29,flex (Prod. By 기리보이),"스윙스, 기리보이, 키드밀리 (Kid Milli), NO:EL",8
2018-11-14,30,지나오다,닐로(Nilo),8
2018-11-14,31,미안해,양다일,7
2018-11-14,32,Gravity,EXO,7
2018-11-14,33,사임사임 (Feat. CHANGMO),"수퍼비 (SUPERBEE), 쿠기 (Coogie), D.Ark (디아크)",7
2018-11-14,34,Dance The Night Away,TWICE (트와이스),7
2018-11-14,35,비,폴킴,7
2018-11-14,36,밤편지,아이유,7
2018-11-14,37,가을 안부,먼데이 키즈 (Monday Kiz),7
2018-11-14,38,헤어지기로 해,넬 (NELL),7
2018-11-14,39,NoNo (Feat. 사이먼 도미닉) (Prod. 코드 쿤스트),루피 (Loopy),7
2018-11-14,40,너 없인 안 된다,비투비,7
2018-11-14,41,닿은 순간 (Ooh La La La),EXO,6
2018-11-14,42,소년점프 (Feat. 배기성),마미손,6
2018-11-14,43,Friend,비투비,6
2018-11-14,44,FAKE LOVE,방탄소년단,6
2018-11-14,45,그리워하다,비투비,6
2018-11-14,46,Goodbye,웬디 (WENDY),6
2018-11-14,47,너는 어땠을까,노을,6
2018-11-14,48,여행,볼빨간사춘기,6
2018-11-14,49,그때 헤어지면 돼,로이킴,6
2018-11-14,50,24/7,EXO,6
2018-11-14,51,Universe,EXO,5
2018-11-14,52,선물,멜로망스,5
2018-11-14,53,I'm Fine,방탄소년단,5
2018-11-14,54,동화,멜로망스,5
2018-11-14,55,그날처럼,장덕철,5
2018-11-14,56,Power Up,Red Velvet (레드벨벳),5
2018-11-14,57,Sign,EXO,5
2018-11-14,58,봄날,방탄소년단,5
2018-11-14,59,사랑을 했다 (LOVE SCENARIO),iKON,5
2018-11-14,60,너나 해 (Egotistic),마마무 (Mamamoo),5
2018-11-14,61,Forever Young,BLACKPINK,4
2018-11-14,62,You,멜로망스,4
2018-11-14,63,여기 있을게 (Smile On My Face),EXO,4
2018-11-14,64,Bohemian Rhapsody (2011 Remaster),Queen,4
2018-11-14,65,"하루살이 (feat. 설리, Rad Museum)",DEAN,4
2018-11-14,66,가끔 (With You),EXO,4
2018-11-14,67,POP/STARS,"Madison Beer, Jaira Burns, League of Legends, (여자)아이들, K/DA",4
2018-11-14,68,북향 (Feat. 오혁),다이나믹 듀오,4
2018-11-14,69,"셋 셀테니 (1, 2, 3!)",승리,4
2018-11-14,70,HandClap,Fitz & The Tantrums,4
2018-11-14,71,DNA,방탄소년단,3
2018-11-14,72,넋두리,닐로(Nilo),3
2018-11-14,73,후폭풍 (Bad Dream),EXO,3
2018-11-14,74,1도 없어,Apink (에이핑크),3
2018-11-14,75,Euphoria,방탄소년단,3
2018-11-14,76,오아시스 (Oasis),EXO,3
2018-11-14,77,주지마,"로꼬, 화사 (Hwa Sa)",3
2018-11-14,78,Damage,EXO,3
2018-11-14,79,잘 지내요,정승환,3
2018-11-14,80,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,3
2018-11-14,81,Answer : Love Myself,방탄소년단,2
2018-11-14,82,헤어질 시간이 정해진…,플라이 투 더 스카이,2
2018-11-14,83,잘 지내줘,하이라이트 (Highlight),2
2018-11-14,84,Change (Feat. GRAY) (Prod. 코드 쿤스트),키드밀리 (Kid Milli),2
2018-11-14,85,SoulMate (Feat. 아이유),지코 (ZICO),2
2018-11-14,86,My Way,이수 (엠씨더맥스),2
2018-11-14,87,좋은 날,멜로망스,2
2018-11-14,88,벚꽃연가,첸 (CHEN),2
2018-11-14,89,Waste It On Me (feat. BTS (방탄소년단)),Steve Aoki,2
2018-11-14,90,에너제틱 (Energetic),Wanna One (워너원),2
2018-11-14,91,Hate You (Feat. 우원재) (Prod. 코드 쿤스트),pH-1,1
2018-11-14,92,Epiphany,방탄소년단,1
2018-11-14,93,節奏 (Tempo),EXO,1
2018-11-14,94,Beautiful,Wanna One (워너원),1
2018-11-14,95,제발,비투비,1
2018-11-14,96,Anpanman,방탄소년단,1
2018-11-14,97,소나기 (Feat. 10cm),용준형,1
2018-11-14,98,한(一),(여자)아이들,1
2018-11-14,99,Shape of You,Ed Sheeran,1
2018-11-14,100,Trivia 轉 : Seesaw,방탄소년단,1
2018-11-15,1,SOLO,제니 (JENNIE),10
2018-11-15,2,YES or YES,TWICE (트와이스),10
2018-11-15,3,너를 만나,폴킴,10
2018-11-15,4,삐삐,아이유,10
2018-11-15,5,가을 타나 봐,바이브,10
2018-11-15,6,아름답고도 아프구나,비투비,10
2018-11-15,7,고백,양다일,10
2018-11-15,8,하루도 그대를 사랑하지 않은 적이 없었다,임창정,10
2018-11-15,9,Tempo,EXO,10
2018-11-15,10,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"키드밀리 (Kid Milli), pH-1, 루피 (Loopy)",10
2018-11-15,11,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,9
2018-11-15,12,내 생에 아름다운,케이윌,9
2018-11-15,13,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),Zion.T,9
2018-11-15,14,시간이 들겠지 (Feat. Colde),로꼬,9
2018-11-15,15,Way Back Home,숀 (SHAUN),9
2018-11-15,16,열애중,벤,9
2018-11-15,17,우리 그만하자,로이킴,9
2018-11-15,18,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),9
2018-11-15,19,이별하러 가는 길,임한별,9
2018-11-15,20,헤어지는 중,펀치 (Punch),9
2018-11-15,21,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),8
2018-11-15,22,사이렌 (Siren),선미,8
2018-11-15,23,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),8
2018-11-15,24,IDOL,방탄소년단,8
2018-11-15,25,이별길 (GOODBYE ROAD),iKON,8
2018-11-15,26,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), 양홍원, NO:EL",8
2018-11-15,27,꿈처럼 내린,다비치,8
2018-11-15,28,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,8
2018-11-15,29,flex (Prod. By 기리보이),"스윙스, 기리보이, 키드밀리 (Kid Milli), NO:EL",8
2018-11-15,30,지나오다,닐로(Nilo),8
2018-11-15,31,My Trouble,볼빨간사춘기,7
2018-11-15,32,미안해,양다일,7
2018-11-15,33,Gravity,EXO,7
2018-11-15,34,사임사임 (Feat. CHANGMO),"수퍼비 (SUPERBEE), 쿠기 (Coogie), D.Ark (디아크)",7
2018-11-15,35,Dance The Night Away,TWICE (트와이스),7
2018-11-15,36,비,폴킴,7
2018-11-15,37,밤편지,아이유,7
2018-11-15,38,가을 안부,먼데이 키즈 (Monday Kiz),7
2018-11-15,39,소년점프 (Feat. 배기성),마미손,7
2018-11-15,40,너 없인 안 된다,비투비,7
2018-11-15,41,NoNo (Feat. 사이먼 도미닉) (Prod. 코드 쿤스트),루피 (Loopy),6
2018-11-15,42,닿은 순간 (Ooh La La La),EXO,6
2018-11-15,43,Goodbye,웬디 (WENDY),6
2018-11-15,44,그리워하다,비투비,6
2018-11-15,45,FAKE LOVE,방탄소년단,6
2018-11-15,46,Friend,비투비,6
2018-11-15,47,너는 어땠을까,노을,6
2018-11-15,48,그 한마디,김나영,6
2018-11-15,49,여행,볼빨간사춘기,6
2018-11-15,50,그때 헤어지면 돼,로이킴,6
2018-11-15,51,24/7,EXO,5
2018-11-15,52,선물,멜로망스,5
2018-11-15,53,Universe,EXO,5
2018-11-15,54,I'm Fine,방탄소년단,5
2018-11-15,55,동화,멜로망스,5
2018-11-15,56,그날처럼,장덕철,5
2018-11-15,57,Power Up,Red Velvet (레드벨벳),5
2018-11-15,58,봄날,방탄소년단,5
2018-11-15,59,Sign,EXO,5
2018-11-15,60,사랑을 했다 (LOVE SCENARIO),iKON,5
2018-11-15,61,Bohemian Rhapsody (2011 Remaster),Queen,4
2018-11-15,62,Forever Young,BLACKPINK,4
2018-11-15,63,너나 해 (Egotistic),마마무 (Mamamoo),4
2018-11-15,64,You,멜로망스,4
2018-11-15,65,여기 있을게 (Smile On My Face),EXO,4
2018-11-15,66,가끔 (With You),EXO,4
2018-11-15,67,POP/STARS,"Madison Beer, Jaira Burns, League of Legends, (여자)아이들, K/DA",4
2018-11-15,68,HandClap,Fitz & The Tantrums,4
2018-11-15,69,"셋 셀테니 (1, 2, 3!)",승리,4
2018-11-15,70,DNA,방탄소년단,4
2018-11-15,71,"하루살이 (feat. 설리, Rad Museum)",DEAN,3
2018-11-15,72,1도 없어,Apink (에이핑크),3
2018-11-15,73,후폭풍 (Bad Dream),EXO,3
2018-11-15,74,넋두리,닐로(Nilo),3
2018-11-15,75,북향 (Feat. 오혁),다이나믹 듀오,3
2018-11-15,76,Euphoria,방탄소년단,3
2018-11-15,77,오아시스 (Oasis),EXO,3
2018-11-15,78,주지마,"로꼬, 화사 (Hwa Sa)",3
2018-11-15,79,헤어지기로 해,넬 (NELL),3
2018-11-15,80,Damage,EXO,3
2018-11-15,81,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,2
2018-11-15,82,잘 지내요,정승환,2
2018-11-15,83,Answer : Love Myself,방탄소년단,2
2018-11-15,84,잘 지내줘,하이라이트 (Highlight),2
2018-11-15,85,Change (Feat. GRAY) (Prod. 코드 쿤스트),키드밀리 (Kid Milli),2
2018-11-15,86,SoulMate (Feat. 아이유),지코 (ZICO),2
2018-11-15,87,My Way,이수 (엠씨더맥스),2
2018-11-15,88,에너제틱 (Energetic),Wanna One (워너원),2
2018-11-15,89,벚꽃연가,첸 (CHEN),2
2018-11-15,90,Waste It On Me (feat. BTS (방탄소년단)),Steve Aoki,2
2018-11-15,91,좋은 날,멜로망스,1
2018-11-15,92,Epiphany,방탄소년단,1
2018-11-15,93,신용재,하은 (포맨),1
2018-11-15,94,Hate You (Feat. 우원재) (Prod. 코드 쿤스트),pH-1,1
2018-11-15,95,節奏 (Tempo),EXO,1
2018-11-15,96,Beautiful,Wanna One (워너원),1
2018-11-15,97,Anpanman,방탄소년단,1
2018-11-15,98,Shape of You,Ed Sheeran,1
2018-11-15,99,한(一),(여자)아이들,1
2018-11-15,100,제발,비투비,1
2018-11-16,1,SOLO,제니 (JENNIE),10
2018-11-16,2,YES or YES,TWICE (트와이스),10
2018-11-16,3,너를 만나,폴킴,10
2018-11-16,4,삐삐,아이유,10
2018-11-16,5,가을 타나 봐,바이브,10
2018-11-16,6,아름답고도 아프구나,비투비,10
2018-11-16,7,고백,양다일,10
2018-11-16,8,하루도 그대를 사랑하지 않은 적이 없었다,임창정,10
2018-11-16,9,Tempo,EXO,10
2018-11-16,10,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"키드밀리 (Kid Milli), pH-1, 루피 (Loopy)",10
2018-11-16,11,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,9
2018-11-16,12,내 생에 아름다운,케이윌,9
2018-11-16,13,Way Back Home,숀 (SHAUN),9
2018-11-16,14,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),Zion.T,9
2018-11-16,15,시간이 들겠지 (Feat. Colde),로꼬,9
2018-11-16,16,열애중,벤,9
2018-11-16,17,우리 그만하자,로이킴,9
2018-11-16,18,이별하러 가는 길,임한별,9
2018-11-16,19,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),9
2018-11-16,20,헤어지는 중,펀치 (Punch),9
2018-11-16,21,사이렌 (Siren),선미,8
2018-11-16,22,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),8
2018-11-16,23,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),8
2018-11-16,24,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), 양홍원, NO:EL",8
2018-11-16,25,IDOL,방탄소년단,8
2018-11-16,26,이별길 (GOODBYE ROAD),iKON,8
2018-11-16,27,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,8
2018-11-16,28,꿈처럼 내린,다비치,8
2018-11-16,29,flex (Prod. By 기리보이),"스윙스, 기리보이, 키드밀리 (Kid Milli), NO:EL",8
2018-11-16,30,지나오다,닐로(Nilo),8
2018-11-16,31,미안해,양다일,7
2018-11-16,32,Dance The Night Away,TWICE (트와이스),7
2018-11-16,33,사임사임 (Feat. CHANGMO),"수퍼비 (SUPERBEE), 쿠기 (Coogie), D.Ark (디아크)",7
2018-11-16,34,비,폴킴,7
2018-11-16,35,가을 안부,먼데이 키즈 (Monday Kiz),7
2018-11-16,36,Gravity,EXO,7
2018-11-16,37,밤편지,아이유,7
2018-11-16,38,너 없인 안 된다,비투비,7
2018-11-16,39,소년점프 (Feat. 배기성),마미손,7
2018-11-16,40,NoNo (Feat. 사이먼 도미닉) (Prod. 코드 쿤스트),루피 (Loopy),7
2018-11-16,41,FAKE LOVE,방탄소년단,6
2018-11-16,42,그리워하다,비투비,6
2018-11-16,43,여행,볼빨간사춘기,6
2018-11-16,44,닿은 순간 (Ooh La La La),EXO,6
2018-11-16,45,Goodbye,웬디 (WENDY),6
2018-11-16,46,너는 어땠을까,노을,6
2018-11-16,47,그때 헤어지면 돼,로이킴,6
2018-11-16,48,Friend,비투비,6
2018-11-16,49,선물,멜로망스,6
2018-11-16,50,Bohemian Rhapsody (2011 Remaster),Queen,6
2018-11-16,51,Power Up,Red Velvet (레드벨벳),5
2018-11-16,52,I'm Fine,방탄소년단,5
2018-11-16,53,Universe,EXO,5
2018-11-16,54,24/7,EXO,5
2018-11-16,55,그날처럼,장덕철,5
2018-11-16,56,그 한마디,김나영,5
