Date,Rank,Title,Artist,Score
2021-02-06,35,술 한잔 해요,"MJ (써니사이드), 경서 (경서예지)",7
2021-02-06,36,내 손을 잡아,아이유,7
2021-02-06,37,2002,Anne-Marie,7
2021-02-06,38,서면역에서,순순희,7
2021-02-06,39,마음이 그래,"개코, 권진아",7
2021-02-06,40,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),7
2021-02-06,41,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),6
2021-02-06,42,밝게 빛나는 별이 되어 비춰줄게,송이한,6
2021-02-06,43,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,6
2021-02-06,44,Memories,Maroon 5,6
2021-02-06,45,시작,가호 (Gaho),6
2021-02-06,46,거짓말이라도 해서 널 보고싶어,백지영,6
2021-02-06,47,딩가딩가 (Dingga),마마무 (Mamamoo),6
2021-02-06,48,우리 왜 헤어져야 해,신예영,6
2021-02-06,49,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (MIRANI),6
2021-02-06,50,추억은 만남보다 이별에 남아,정동하,6
2021-02-06,51,너의 번호를 누르고 (Prod. 영화처럼),#안녕,5
2021-02-06,52,Love poem,아이유,5
2021-02-06,53,봄날,방탄소년단,5
2021-02-06,54,흑백사진 (2021) (바른연애 길잡이 X KCM),KCM,5
2021-02-06,55,Dance Monkey,Tones And I,5
2021-02-06,56,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),5
2021-02-06,57,마리아 (Maria),화사 (Hwa Sa),5
2021-02-06,58,DON'T TOUCH ME,환불원정대,5
2021-02-06,59,I CAN’T STOP ME,TWICE (트와이스),5
2021-02-06,60,Freak (Prod. Slom),"릴보이 (lIlBOI), 원슈타인, Chillin Homie, 스카이민혁 (Skyminhyuk)",5
2021-02-06,61,사랑은 지날수록 더욱 선명하게 남아,전상근,4
2021-02-06,62,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda,4
2021-02-06,63,Downtown Baby,블루 (BLOO),4
2021-02-06,64,Panorama,IZ*ONE (아이즈원),4
2021-02-06,65,너를 만나,폴킴,4
2021-02-06,66,홀로,이하이,4
2021-02-06,67,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),4
2021-02-06,68,안녕,폴킴,4
2021-02-06,69,우린 어쩌다 헤어진 걸까,허각,4
2021-02-06,70,한잔이면 지워질까,황인욱,4
2021-02-06,71,눈누난나 (NUNU NANA),제시 (Jessi),3
2021-02-06,72,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈 (Monday Kiz),3
2021-02-06,73,소확행,임창정,3
2021-02-06,74,처음처럼,엠씨더맥스 (M.C the MAX),3
2021-02-06,75,12:45 (Stripped),Etham,3
2021-02-06,76,이제 나만 믿어요,임영웅,3
2021-02-06,77,가을밤에 든 생각,잔나비,3
2021-02-06,78,Don't Start Now,Dua Lipa,3
2021-02-06,79,뻔한남자,이승기,3
2021-02-06,80,사랑하게 될 줄 알았어,전미도,3
2021-02-06,81,Paris in the Rain,Lauv,2
2021-02-06,82,아무노래,지코 (ZICO),2
2021-02-06,83,악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트),스윙스,2
2021-02-06,84,Bad Boy,"Christopher, 청하",2
2021-02-06,85,Black Mamba,aespa,2
2021-02-06,86,행복해,송하예,2
2021-02-06,87,Maniac,Conan Gray,2
2021-02-06,88,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온",2
2021-02-06,89,What Do I Call You,태연 (TAEYEON),2
2021-02-06,90,Snowman,Sia,2
2021-02-06,91,잘할게,이승기,1
2021-02-06,92,고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),1
2021-02-06,93,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",1
2021-02-06,94,그대 없이 그대와,HYNN (박혜원),1
2021-02-06,95,12월의 어느 겨울…,윤도 (YoonDo),1
2021-02-06,96,ON,방탄소년단,1
2021-02-06,97,Your Lights,이수 (엠씨더맥스),1
2021-02-06,98,나로 바꾸자 (duet with JYP),비,1
2021-02-06,99,너도 아는,폴킴,1
2021-02-06,100,"여백의 미 (Feat. Jessi, JUSTHIS) (Prod. GroovyRoom)",머쉬베놈 (MUSHVENOM),1
2021-02-07,1,Celebrity,아이유,10
2021-02-07,2,밤하늘의 별을(2020),경서,10
2021-02-07,3,Dynamite,방탄소년단,10
2021-02-07,4,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)",10
2021-02-07,5,잠이 오질 않네요,장범준,10
2021-02-07,6,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,10
2021-02-07,7,Lovesick Girls,BLACKPINK,10
2021-02-07,8,취기를 빌려 (취향저격 그녀 X 산들),산들,10
2021-02-07,9,고백 (바른연애 길잡이 X 허각),허각,10
2021-02-07,10,힘든 건 사랑이 아니다,임창정,10
2021-02-07,11,에잇(Prod.&Feat. SUGA of BTS),아이유,9
2021-02-07,12,오래된 노래,스탠딩 에그,9
2021-02-07,13,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,9
2021-02-07,14,Blueming,아이유,9
2021-02-07,15,I'm Not Cool,현아,9
2021-02-07,16,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),9
2021-02-07,17,Life Goes On,방탄소년단,9
2021-02-07,18,화(火花),(여자)아이들,9
2021-02-07,19,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),9
2021-02-07,20,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685",9
2021-02-07,21,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,8
2021-02-07,22,혼술하고 싶은 밤,벤,8
2021-02-07,23,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),8
2021-02-07,24,사실 나는 (Feat.전건호),경서예지,8
2021-02-07,25,그날에 나는 맘이 편했을까,이예준,8
2021-02-07,26,METEOR,창모 (CHANGMO),8
2021-02-07,27,어떻게 지내 (Prod. By VAN.C),오반,8
2021-02-07,28,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,8
2021-02-07,29,늦은 밤 너의 집 앞 골목길에서,노을,8
2021-02-07,30,내 손을 잡아,아이유,8
2021-02-07,31,When We Disco (Duet with 선미),박진영,7
2021-02-07,32,술 한잔 해요,"MJ (써니사이드), 경서 (경서예지)",7
2021-02-07,33,How You Like That,BLACKPINK,7
2021-02-07,34,Dolphin,오마이걸 (OH MY GIRL),7
2021-02-07,35,마음을 드려요,아이유,7
2021-02-07,36,아로하,조정석,7
2021-02-07,37,2002,Anne-Marie,7
2021-02-07,38,서면역에서,순순희,7
2021-02-07,39,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),7
2021-02-07,40,밝게 빛나는 별이 되어 비춰줄게,송이한,7
2021-02-07,41,마음이 그래,"개코, 권진아",6
2021-02-07,42,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),6
2021-02-07,43,흑백사진 (2021) (바른연애 길잡이 X KCM),KCM,6
2021-02-07,44,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,6
2021-02-07,45,다시 만날까 봐 (Prod.V.O.S),이예준,6
2021-02-07,46,Memories,Maroon 5,6
2021-02-07,47,시작,가호 (Gaho),6
2021-02-07,48,추억은 만남보다 이별에 남아,정동하,6
2021-02-07,49,딩가딩가 (Dingga),마마무 (Mamamoo),6
2021-02-07,50,거짓말이라도 해서 널 보고싶어,백지영,6
2021-02-07,51,우리 왜 헤어져야 해,신예영,5
2021-02-07,52,너의 번호를 누르고 (Prod. 영화처럼),#안녕,5
2021-02-07,53,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (MIRANI),5
2021-02-07,54,Dance Monkey,Tones And I,5
2021-02-07,55,봄날,방탄소년단,5
2021-02-07,56,Love poem,아이유,5
2021-02-07,57,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),5
2021-02-07,58,DON'T TOUCH ME,환불원정대,5
2021-02-07,59,마리아 (Maria),화사 (Hwa Sa),5
2021-02-07,60,I CAN’T STOP ME,TWICE (트와이스),5
2021-02-07,61,Freak (Prod. Slom),"릴보이 (lIlBOI), 원슈타인, Chillin Homie, 스카이민혁 (Skyminhyuk)",4
2021-02-07,62,Panorama,IZ*ONE (아이즈원),4
2021-02-07,63,사랑은 지날수록 더욱 선명하게 남아,전상근,4
2021-02-07,64,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda,4
2021-02-07,65,Downtown Baby,블루 (BLOO),4
2021-02-07,66,너를 만나,폴킴,4
2021-02-07,67,우린 어쩌다 헤어진 걸까,허각,4
2021-02-07,68,홀로,이하이,4
2021-02-07,69,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),4
2021-02-07,70,안녕,폴킴,4
2021-02-07,71,한잔이면 지워질까,황인욱,3
2021-02-07,72,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈 (Monday Kiz),3
2021-02-07,73,눈누난나 (NUNU NANA),제시 (Jessi),3
2021-02-07,74,소확행,임창정,3
2021-02-07,75,12:45 (Stripped),Etham,3
2021-02-07,76,처음처럼,엠씨더맥스 (M.C the MAX),3
2021-02-07,77,가을밤에 든 생각,잔나비,3
2021-02-07,78,이제 나만 믿어요,임영웅,3
2021-02-07,79,Don't Start Now,Dua Lipa,3
2021-02-07,80,뻔한남자,이승기,3
2021-02-07,81,사랑하게 될 줄 알았어,전미도,2
2021-02-07,82,아무노래,지코 (ZICO),2
2021-02-07,83,Paris in the Rain,Lauv,2
2021-02-07,84,악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트),스윙스,2
2021-02-07,85,Black Mamba,aespa,2
2021-02-07,86,Bad Boy,"Christopher, 청하",2
2021-02-07,87,행복해,송하예,2
2021-02-07,88,Maniac,Conan Gray,2
2021-02-07,89,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온",2
2021-02-07,90,What Do I Call You,태연 (TAEYEON),2
2021-02-07,91,잘할게,이승기,1
2021-02-07,92,고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),1
2021-02-07,93,그대 없이 그대와,HYNN (박혜원),1
2021-02-07,94,Snowman,Sia,1
2021-02-07,95,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",1
2021-02-07,96,12월의 어느 겨울…,윤도 (YoonDo),1
2021-02-07,97,Your Lights,이수 (엠씨더맥스),1
2021-02-07,98,나로 바꾸자 (duet with JYP),비,1
2021-02-07,99,ON,방탄소년단,1
2021-02-07,100,너도 아는,폴킴,1
2021-02-08,1,Celebrity,아이유,10
2021-02-08,2,밤하늘의 별을(2020),경서,10
2021-02-08,3,Dynamite,방탄소년단,10
2021-02-08,4,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)",10
2021-02-08,5,잠이 오질 않네요,장범준,10
2021-02-08,6,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,10
2021-02-08,7,Lovesick Girls,BLACKPINK,10
2021-02-08,8,취기를 빌려 (취향저격 그녀 X 산들),산들,10
2021-02-08,9,고백 (바른연애 길잡이 X 허각),허각,10
2021-02-08,10,힘든 건 사랑이 아니다,임창정,10
2021-02-08,11,에잇(Prod.&Feat. SUGA of BTS),아이유,9
2021-02-08,12,오래된 노래,스탠딩 에그,9
2021-02-08,13,I'm Not Cool,현아,9
2021-02-08,14,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,9
2021-02-08,15,Blueming,아이유,9
2021-02-08,16,Life Goes On,방탄소년단,9
2021-02-08,17,화(火花),(여자)아이들,9
2021-02-08,18,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),9
2021-02-08,19,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),9
2021-02-08,20,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685",9
2021-02-08,21,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),8
2021-02-08,22,혼술하고 싶은 밤,벤,8
2021-02-08,23,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,8
2021-02-08,24,사실 나는 (Feat.전건호),경서예지,8
2021-02-08,25,그날에 나는 맘이 편했을까,이예준,8
2021-02-08,26,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,8
2021-02-08,27,METEOR,창모 (CHANGMO),8
2021-02-08,28,늦은 밤 너의 집 앞 골목길에서,노을,8
2021-02-08,29,내 손을 잡아,아이유,8
2021-02-08,30,어떻게 지내 (Prod. By VAN.C),오반,8
2021-02-08,31,When We Disco (Duet with 선미),박진영,7
2021-02-08,32,How You Like That,BLACKPINK,7
2021-02-08,33,마음을 드려요,아이유,7
2021-02-08,34,Dolphin,오마이걸 (OH MY GIRL),7
2021-02-08,35,아로하,조정석,7
2021-02-08,36,2002,Anne-Marie,7
2021-02-08,37,서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),윤하 (YOUNHA),7
2021-02-08,38,서면역에서,순순희,7
2021-02-08,39,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),7
2021-02-08,40,밝게 빛나는 별이 되어 비춰줄게,송이한,7
2021-02-08,41,다시 만날까 봐 (Prod.V.O.S),이예준,6
2021-02-08,42,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),6
2021-02-08,43,술 한잔 해요,"MJ (써니사이드), 경서 (경서예지)",6
2021-02-08,44,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,6
2021-02-08,45,Memories,Maroon 5,6
2021-02-08,46,마음이 그래,"개코, 권진아",6
2021-02-08,47,시작,가호 (Gaho),6
2021-02-08,48,거짓말이라도 해서 널 보고싶어,백지영,6
2021-02-08,49,딩가딩가 (Dingga),마마무 (Mamamoo),6
2021-02-08,50,우리 왜 헤어져야 해,신예영,6
2021-02-08,51,봄날,방탄소년단,5
2021-02-08,52,너의 번호를 누르고 (Prod. 영화처럼),#안녕,5
2021-02-08,53,Love poem,아이유,5
2021-02-08,54,Dance Monkey,Tones And I,5
2021-02-08,55,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (MIRANI),5
2021-02-08,56,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),5
2021-02-08,57,I CAN’T STOP ME,TWICE (트와이스),5
2021-02-08,58,마리아 (Maria),화사 (Hwa Sa),5
2021-02-08,59,DON'T TOUCH ME,환불원정대,5
2021-02-08,60,Panorama,IZ*ONE (아이즈원),5
2021-02-08,61,추억은 만남보다 이별에 남아,정동하,4
2021-02-08,62,사랑은 지날수록 더욱 선명하게 남아,전상근,4
2021-02-08,63,너를 만나,폴킴,4
2021-02-08,64,Freak (Prod. Slom),"릴보이 (lIlBOI), 원슈타인, Chillin Homie, 스카이민혁 (Skyminhyuk)",4
2021-02-08,65,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda,4
2021-02-08,66,Downtown Baby,블루 (BLOO),4
2021-02-08,67,안녕,폴킴,4
2021-02-08,68,홀로,이하이,4
2021-02-08,69,우린 어쩌다 헤어진 걸까,허각,4
2021-02-08,70,흑백사진 (2021) (바른연애 길잡이 X KCM),KCM,4
2021-02-08,71,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),3
2021-02-08,72,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈 (Monday Kiz),3
2021-02-08,73,한잔이면 지워질까,황인욱,3
2021-02-08,74,눈누난나 (NUNU NANA),제시 (Jessi),3
2021-02-08,75,처음처럼,엠씨더맥스 (M.C the MAX),3
2021-02-08,76,12:45 (Stripped),Etham,3
2021-02-08,77,소확행,임창정,3
2021-02-08,78,가을밤에 든 생각,잔나비,3
2021-02-08,79,이제 나만 믿어요,임영웅,3
2021-02-08,80,뻔한남자,이승기,3
2021-02-08,81,Don't Start Now,Dua Lipa,2
2021-02-08,82,사랑하게 될 줄 알았어,전미도,2
2021-02-08,83,Paris in the Rain,Lauv,2
2021-02-08,84,아무노래,지코 (ZICO),2
2021-02-08,85,Black Mamba,aespa,2
2021-02-08,86,악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트),스윙스,2
2021-02-08,87,Bad Boy,"Christopher, 청하",2
2021-02-08,88,행복해,송하예,2
2021-02-08,89,Maniac,Conan Gray,2
2021-02-08,90,잘할게,이승기,2
2021-02-08,91,What Do I Call You,태연 (TAEYEON),1
2021-02-08,92,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온",1
2021-02-08,93,고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),1
2021-02-08,94,Snowman,Sia,1
2021-02-08,95,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",1
2021-02-08,96,ON,방탄소년단,1
2021-02-08,97,나로 바꾸자 (duet with JYP),비,1
2021-02-08,98,그대 없이 그대와,HYNN (박혜원),1
2021-02-08,99,12월의 어느 겨울…,윤도 (YoonDo),1
2021-02-08,100,너도 아는,폴킴,1
2021-02-09,1,Celebrity,아이유,10
2021-02-09,2,밤하늘의 별을(2020),경서,10
2021-02-09,3,Dynamite,방탄소년단,10
2021-02-09,4,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)",10
2021-02-09,5,잠이 오질 않네요,장범준,10
2021-02-09,6,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,10
2021-02-09,7,Lovesick Girls,BLACKPINK,10
2021-02-09,8,취기를 빌려 (취향저격 그녀 X 산들),산들,10
2021-02-09,9,고백 (바른연애 길잡이 X 허각),허각,10
2021-02-09,10,힘든 건 사랑이 아니다,임창정,10
2021-02-09,11,에잇(Prod.&Feat. SUGA of BTS),아이유,9
2021-02-09,12,I'm Not Cool,현아,9
2021-02-09,13,오래된 노래,스탠딩 에그,9
2021-02-09,14,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,9
2021-02-09,15,Blueming,아이유,9
2021-02-09,16,Life Goes On,방탄소년단,9
2021-02-09,17,화(火花),(여자)아이들,9
2021-02-09,18,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),9
2021-02-09,19,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),9
2021-02-09,20,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685",9
2021-02-09,21,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),8
2021-02-09,22,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,8
2021-02-09,23,혼술하고 싶은 밤,벤,8
2021-02-09,24,사실 나는 (Feat.전건호),경서예지,8
2021-02-09,25,METEOR,창모 (CHANGMO),8
2021-02-09,26,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,8
2021-02-09,27,그날에 나는 맘이 편했을까,이예준,8
2021-02-09,28,내 손을 잡아,아이유,8
2021-02-09,29,늦은 밤 너의 집 앞 골목길에서,노을,8
2021-02-09,30,어떻게 지내 (Prod. By VAN.C),오반,8
2021-02-09,31,When We Disco (Duet with 선미),박진영,7
2021-02-09,32,How You Like That,BLACKPINK,7
2021-02-09,33,Dolphin,오마이걸 (OH MY GIRL),7
2021-02-09,34,마음을 드려요,아이유,7
2021-02-09,35,아로하,조정석,7
2021-02-09,36,2002,Anne-Marie,7
2021-02-09,37,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),7
2021-02-09,38,서면역에서,순순희,7
2021-02-09,39,밝게 빛나는 별이 되어 비춰줄게,송이한,7
2021-02-09,40,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,7
2021-02-09,41,서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),윤하 (YOUNHA),6
2021-02-09,42,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),6
2021-02-09,43,Memories,Maroon 5,6
2021-02-09,44,술 한잔 해요,"MJ (써니사이드), 경서 (경서예지)",6
2021-02-09,45,시작,가호 (Gaho),6
2021-02-09,46,거짓말이라도 해서 널 보고싶어,백지영,6
2021-02-09,47,딩가딩가 (Dingga),마마무 (Mamamoo),6
2021-02-09,48,다시 만날까 봐 (Prod.V.O.S),이예준,6
2021-02-09,49,우리 왜 헤어져야 해,신예영,6
2021-02-09,50,봄날,방탄소년단,6
2021-02-09,51,마음이 그래,"개코, 권진아",5
2021-02-09,52,Love poem,아이유,5
2021-02-09,53,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),5
2021-02-09,54,Dance Monkey,Tones And I,5
2021-02-09,55,너의 번호를 누르고 (Prod. 영화처럼),#안녕,5
2021-02-09,56,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (MIRANI),5
2021-02-09,57,I CAN’T STOP ME,TWICE (트와이스),5
2021-02-09,58,마리아 (Maria),화사 (Hwa Sa),5
2021-02-09,59,DON'T TOUCH ME,환불원정대,5
2021-02-09,60,사랑은 지날수록 더욱 선명하게 남아,전상근,5
2021-02-09,61,Panorama,IZ*ONE (아이즈원),4
2021-02-09,62,너를 만나,폴킴,4
2021-02-09,63,Freak (Prod. Slom),"릴보이 (lIlBOI), 원슈타인, Chillin Homie, 스카이민혁 (Skyminhyuk)",4
2021-02-09,64,Downtown Baby,블루 (BLOO),4
2021-02-09,65,안녕,폴킴,4
2021-02-09,66,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda,4
2021-02-09,67,홀로,이하이,4
2021-02-09,68,추억은 만남보다 이별에 남아,정동하,4
2021-02-09,69,우린 어쩌다 헤어진 걸까,허각,4
2021-02-09,70,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),4
2021-02-09,71,눈누난나 (NUNU NANA),제시 (Jessi),3
2021-02-09,72,이제 나만 믿어요,임영웅,3
2021-02-09,73,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈 (Monday Kiz),3
2021-02-09,74,한잔이면 지워질까,황인욱,3
2021-02-09,75,처음처럼,엠씨더맥스 (M.C the MAX),3
2021-02-09,76,12:45 (Stripped),Etham,3
2021-02-09,77,소확행,임창정,3
2021-02-09,78,Don't Start Now,Dua Lipa,3
2021-02-09,79,가을밤에 든 생각,잔나비,3
2021-02-09,80,뻔한남자,이승기,3
2021-02-09,81,사랑하게 될 줄 알았어,전미도,2
2021-02-09,82,아무노래,지코 (ZICO),2
2021-02-09,83,흑백사진 (2021) (바른연애 길잡이 X KCM),KCM,2
2021-02-09,84,Paris in the Rain,Lauv,2
2021-02-09,85,Black Mamba,aespa,2
2021-02-09,86,Bad Boy,"Christopher, 청하",2
2021-02-09,87,악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트),스윙스,2
2021-02-09,88,Maniac,Conan Gray,2
2021-02-09,89,What Do I Call You,태연 (TAEYEON),2
2021-02-09,90,행복해,송하예,2
2021-02-09,91,잘할게,이승기,1
2021-02-09,92,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온",1
2021-02-09,93,고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),1
2021-02-09,94,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",1
2021-02-09,95,Snowman,Sia,1
2021-02-09,96,ON,방탄소년단,1
2021-02-09,97,나로 바꾸자 (duet with JYP),비,1
2021-02-09,98,그대 없이 그대와,HYNN (박혜원),1
2021-02-09,99,너도 아는,폴킴,1
2021-02-09,100,12월의 어느 겨울…,윤도 (YoonDo),1
2021-02-10,1,Celebrity,아이유,10
2021-02-10,2,밤하늘의 별을(2020),경서,10
2021-02-10,3,Dynamite,방탄소년단,10
2021-02-10,4,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)",10
2021-02-10,5,잠이 오질 않네요,장범준,10
2021-02-10,6,Lovesick Girls,BLACKPINK,10
2021-02-10,7,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,10
2021-02-10,8,취기를 빌려 (취향저격 그녀 X 산들),산들,10
2021-02-10,9,힘든 건 사랑이 아니다,임창정,10
2021-02-10,10,에잇(Prod.&Feat. SUGA of BTS),아이유,10
2021-02-10,11,고백 (바른연애 길잡이 X 허각),허각,9
2021-02-10,12,오래된 노래,스탠딩 에그,9
2021-02-10,13,I'm Not Cool,현아,9
2021-02-10,14,Blueming,아이유,9
2021-02-10,15,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,9
2021-02-10,16,Life Goes On,방탄소년단,9
2021-02-10,17,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),9
2021-02-10,18,화(火花),(여자)아이들,9
2021-02-10,19,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),9
2021-02-10,20,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685",9
2021-02-10,21,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,8
2021-02-10,22,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),8
2021-02-10,23,혼술하고 싶은 밤,벤,8
2021-02-10,24,사실 나는 (Feat.전건호),경서예지,8
2021-02-10,25,내 손을 잡아,아이유,8
2021-02-10,26,METEOR,창모 (CHANGMO),8
2021-02-10,27,그날에 나는 맘이 편했을까,이예준,8
2021-02-10,28,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,8
2021-02-10,29,When We Disco (Duet with 선미),박진영,8
2021-02-10,30,늦은 밤 너의 집 앞 골목길에서,노을,8
2021-02-10,31,어떻게 지내 (Prod. By VAN.C),오반,7
2021-02-10,32,How You Like That,BLACKPINK,7
2021-02-10,33,Dolphin,오마이걸 (OH MY GIRL),7
2021-02-10,34,아로하,조정석,7
2021-02-10,35,마음을 드려요,아이유,7
2021-02-10,36,2002,Anne-Marie,7
2021-02-10,37,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),7
2021-02-10,38,밝게 빛나는 별이 되어 비춰줄게,송이한,7
2021-02-10,39,서면역에서,순순희,7
2021-02-10,40,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,7
2021-02-10,41,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),6
2021-02-10,42,Memories,Maroon 5,6
2021-02-10,43,시작,가호 (Gaho),6
2021-02-10,44,술 한잔 해요,"MJ (써니사이드), 경서 (경서예지)",6
2021-02-10,45,딩가딩가 (Dingga),마마무 (Mamamoo),6
2021-02-10,46,거짓말이라도 해서 널 보고싶어,백지영,6
2021-02-10,47,우리 왜 헤어져야 해,신예영,6
2021-02-10,48,Dance Monkey,Tones And I,6
2021-02-10,49,봄날,방탄소년단,6
