Date,Rank,Title,Artist,Score
2022-01-02,3,리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오),10
2022-01-02,4,겨울잠,아이유,10
2022-01-02,5,ELEVEN,IVE (아이브),10
2022-01-02,6,사랑은 늘 도망가,임영웅,10
2022-01-02,7,취중고백,김민석 (멜로망스),10
2022-01-02,8,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식 (Basick),10
2022-01-02,9,눈이 오잖아(Feat.헤이즈),이무진,10
2022-01-02,10,드라마,아이유,10
2022-01-02,11,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,9
2022-01-02,12,strawberry moon,아이유,9
2022-01-02,13,다정히 내 이름을 부르면,"전건호, 경서예지",9
2022-01-02,14,신호등,이무진,9
2022-01-02,15,Savage,aespa,9
2022-01-02,16,Dreams Come True,aespa,9
2022-01-02,17,STAY,"Justin Bieber, The Kid LAROI",9
2022-01-02,18,정거장,아이유,9
2022-01-02,19,쉬어 (Feat. MINO) (Prod. GRAY),"지구인, unofficialboyy, 아넌딜라이트(Anandelight), Mudd the student, BE'O (비오)",9
2022-01-02,20,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),BE'O (비오),9
2022-01-02,21,Next Level,aespa,8
2022-01-02,22,흰눈,먼데이 키즈 (Monday Kiz),8
2022-01-02,23,Wake Up (Prod. 코드 쿤스트),"개코, Tabber, SINCE, 아우릴고트 (OUREALGOAT), 안병웅, 조광일",8
2022-01-02,24,너를 생각해,주시크 (Joosiq),8
2022-01-02,25,러브레터,아이유,8
2022-01-02,26,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)",8
2022-01-02,27,너,아이유,8
2022-01-02,28,문득,BE'O (비오),8
2022-01-02,29,낙하 (with 아이유),AKMU (악뮤),8
2022-01-02,30,바라만 본다,MSG워너비(M.O.M),8
2022-01-02,31,Butter,방탄소년단,7
2022-01-02,32,Still I Love You,토요태,7
2022-01-02,33,Celebrity,아이유,7
2022-01-02,34,Permission to Dance,방탄소년단,7
2022-01-02,35,My Universe,"Coldplay, 방탄소년단",7
2022-01-02,36,매일 크리스마스 (Everyday Christmas),다비치,7
2022-01-02,37,Dynamite,방탄소년단,7
2022-01-02,38,헤픈 우연,헤이즈 (Heize),7
2022-01-02,39,Christmas Tree,V,7
2022-01-02,40,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),멜로망스,7
2022-01-02,41,Weekend,태연 (TAEYEON),6
2022-01-02,42,MBTI (Feat. 쿠기 & 로꼬) (Prod. GRAY),BE'O (비오),6
2022-01-02,43,이제 나만 믿어요,임영웅,6
2022-01-02,44,라일락,아이유,6
2022-01-02,45,밤하늘의 별을(2020),경서,6
2022-01-02,46,고백,멜로망스,6
2022-01-02,47,안녕 우린 헤어져야만 해,"전상근, 신예영",6
2022-01-02,48,Bad Habits,Ed Sheeran,6
2022-01-02,49,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,6
2022-01-02,50,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),6
2022-01-02,51,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5
2022-01-02,52,Snowman,Sia,5
2022-01-02,53,우리가 헤어져야 했던 이유,비비 (BIBI),5
2022-01-02,54,추억은 만남보다 이별에 남아,정동하,5
2022-01-02,55,롤린 (Rollin'),브레이브걸스,5
2022-01-02,56,Santa Tell Me,Ariana Grande,5
2022-01-02,57,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,5
2022-01-02,58,밝게 빛나는 별이 되어 비춰줄게,송이한,5
2022-01-02,59,내 손을 잡아,아이유,5
2022-01-02,60,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌,5
2022-01-02,61,All I Want for Christmas Is You,Mariah Carey,4
2022-01-02,62,죽을 만큼 아파서 (Feat. JAMIE (제이미)),MC몽,4
2022-01-02,63,Dun Dun Dance,오마이걸 (OH MY GIRL),4
2022-01-02,64,"호우주의 (Feat. 개코, 넉살 (Nucksal)) (Prod. 코드 쿤스트)",조광일,4
2022-01-02,65,Blueming,아이유,4
2022-01-02,66,그대라는 사치,임영웅,4
2022-01-02,67,탕!♡,MINO (송민호),4
2022-01-02,68,좋아좋아,조정석,4
2022-01-02,69,서랍,10CM,4
2022-01-02,70,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),4
2022-01-02,71,이별후회,김나영,3
2022-01-02,72,Off My Face,Justin Bieber,3
2022-01-02,73,다시 사랑한다면 (김필 Ver.),임영웅,3
2022-01-02,74,"깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)",KOONTA (쿤타),3
2022-01-02,75,너의 모든 순간,성시경,3
2022-01-02,76,비가 오는 날엔 (2021),헤이즈 (Heize),3
2022-01-02,77,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,3
2022-01-02,78,멜로디,ASH ISLAND,3
2022-01-02,79,DUMB DUMB,전소미,3
2022-01-02,80,Queendom,Red Velvet (레드벨벳),3
2022-01-02,81,취기를 빌려 (취향저격 그녀 X 산들),산들,2
2022-01-02,82,너와 나의 Memories,"염따, 베이식 (Basick), KOONTA (쿤타), TOIL, 365LIT, 황지상 (HWANG JI SANG), 송민영",2
2022-01-02,83,비와 당신,이무진,2
2022-01-02,84,잊었니,임영웅,2
2022-01-02,85,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,2
2022-01-02,86,봄날,방탄소년단,2
2022-01-02,87,나 그댈위해 시 한편을 쓰겠어,케이시 (Kassy),2
2022-01-02,88,그날에 나는 맘이 편했을까,이예준,2
2022-01-02,89,밤새 서로 미루다,"존박, 전미도",2
2022-01-02,90,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,2
2022-01-02,91,별빛 같은 나의 사랑아,임영웅,1
2022-01-02,92,ASAP,STAYC(스테이씨),1
2022-01-02,93,그대 손 놓아요,이선희,1
2022-01-02,94,크리스마스니까,"박효신, 성시경, 이석훈, 서인국, VIXX (빅스)",1
2022-01-02,95,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685",1
2022-01-02,96,HERO,임영웅,1
2022-01-02,97,Life Goes On,방탄소년단,1
2022-01-02,98,끝사랑,임영웅,1
2022-01-02,99,에잇(Prod.&Feat. SUGA of BTS),아이유,1
2022-01-02,100,다음생이 있다면 당신을 만나서 다시 사랑할래요,임재현,1
2022-01-03,1,Counting Stars (Feat. Beenzino),BE'O (비오),10
2022-01-03,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,10
2022-01-03,3,겨울잠,아이유,10
2022-01-03,4,리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오),10
2022-01-03,5,ELEVEN,IVE (아이브),10
2022-01-03,6,취중고백,김민석 (멜로망스),10
2022-01-03,7,사랑은 늘 도망가,임영웅,10
2022-01-03,8,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식 (Basick),10
2022-01-03,9,눈이 오잖아(Feat.헤이즈),이무진,10
2022-01-03,10,드라마,아이유,10
2022-01-03,11,strawberry moon,아이유,9
2022-01-03,12,다정히 내 이름을 부르면,"전건호, 경서예지",9
2022-01-03,13,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,9
2022-01-03,14,신호등,이무진,9
2022-01-03,15,Dreams Come True,aespa,9
2022-01-03,16,Savage,aespa,9
2022-01-03,17,STAY,"Justin Bieber, The Kid LAROI",9
2022-01-03,18,Next Level,aespa,9
2022-01-03,19,정거장,아이유,9
2022-01-03,20,쉬어 (Feat. MINO) (Prod. GRAY),"지구인, unofficialboyy, 아넌딜라이트(Anandelight), Mudd the student, BE'O (비오)",9
2022-01-03,21,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),BE'O (비오),8
2022-01-03,22,흰눈,먼데이 키즈 (Monday Kiz),8
2022-01-03,23,Wake Up (Prod. 코드 쿤스트),"개코, Tabber, SINCE, 아우릴고트 (OUREALGOAT), 안병웅, 조광일",8
2022-01-03,24,너를 생각해,주시크 (Joosiq),8
2022-01-03,25,러브레터,아이유,8
2022-01-03,26,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)",8
2022-01-03,27,바라만 본다,MSG워너비(M.O.M),8
2022-01-03,28,너,아이유,8
2022-01-03,29,문득,BE'O (비오),8
2022-01-03,30,낙하 (with 아이유),AKMU (악뮤),8
2022-01-03,31,Butter,방탄소년단,7
2022-01-03,32,Still I Love You,토요태,7
2022-01-03,33,Celebrity,아이유,7
2022-01-03,34,Permission to Dance,방탄소년단,7
2022-01-03,35,My Universe,"Coldplay, 방탄소년단",7
2022-01-03,36,Dynamite,방탄소년단,7
2022-01-03,37,헤픈 우연,헤이즈 (Heize),7
2022-01-03,38,Christmas Tree,V,7
2022-01-03,39,Weekend,태연 (TAEYEON),7
2022-01-03,40,매일 크리스마스 (Everyday Christmas),다비치,7
2022-01-03,41,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),멜로망스,6
2022-01-03,42,라일락,아이유,6
2022-01-03,43,밤하늘의 별을(2020),경서,6
2022-01-03,44,MBTI (Feat. 쿠기 & 로꼬) (Prod. GRAY),BE'O (비오),6
2022-01-03,45,고백,멜로망스,6
2022-01-03,46,Bad Habits,Ed Sheeran,6
2022-01-03,47,이제 나만 믿어요,임영웅,6
2022-01-03,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6
2022-01-03,49,우리가 헤어져야 했던 이유,비비 (BIBI),6
2022-01-03,50,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),6
2022-01-03,51,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,5
2022-01-03,52,안녕 우린 헤어져야만 해,"전상근, 신예영",5
2022-01-03,53,Step Back,GOT the beat,5
2022-01-03,54,추억은 만남보다 이별에 남아,정동하,5
2022-01-03,55,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,5
2022-01-03,56,Snowman,Sia,5
2022-01-03,57,롤린 (Rollin'),브레이브걸스,5
2022-01-03,58,내 손을 잡아,아이유,5
2022-01-03,59,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌,5
2022-01-03,60,밝게 빛나는 별이 되어 비춰줄게,송이한,5
2022-01-03,61,서랍,10CM,4
2022-01-03,62,Dun Dun Dance,오마이걸 (OH MY GIRL),4
2022-01-03,63,Santa Tell Me,Ariana Grande,4
2022-01-03,64,이별후회,김나영,4
2022-01-03,65,Blueming,아이유,4
2022-01-03,66,좋아좋아,조정석,4
2022-01-03,67,탕!♡,MINO (송민호),4
2022-01-03,68,"호우주의 (Feat. 개코, 넉살 (Nucksal)) (Prod. 코드 쿤스트)",조광일,4
2022-01-03,69,죽을 만큼 아파서 (Feat. JAMIE (제이미)),MC몽,4
2022-01-03,70,All I Want for Christmas Is You,Mariah Carey,4
2022-01-03,71,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),3
2022-01-03,72,Off My Face,Justin Bieber,3
2022-01-03,73,비가 오는 날엔 (2021),헤이즈 (Heize),3
2022-01-03,74,그대라는 사치,임영웅,3
2022-01-03,75,DUMB DUMB,전소미,3
2022-01-03,76,너의 모든 순간,성시경,3
2022-01-03,77,멜로디,ASH ISLAND,3
2022-01-03,78,Queendom,Red Velvet (레드벨벳),3
2022-01-03,79,"깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)",KOONTA (쿤타),3
2022-01-03,80,다시 사랑한다면 (김필 Ver.),임영웅,3
2022-01-03,81,취기를 빌려 (취향저격 그녀 X 산들),산들,2
2022-01-03,82,그날에 나는 맘이 편했을까,이예준,2
2022-01-03,83,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,2
2022-01-03,84,비와 당신,이무진,2
2022-01-03,85,봄날,방탄소년단,2
2022-01-03,86,나 그댈위해 시 한편을 쓰겠어,케이시 (Kassy),2
2022-01-03,87,밤새 서로 미루다,"존박, 전미도",2
2022-01-03,88,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,2
2022-01-03,89,너와 나의 Memories,"염따, 베이식 (Basick), KOONTA (쿤타), TOIL, 365LIT, 황지상 (HWANG JI SANG), 송민영",2
2022-01-03,90,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,2
2022-01-03,91,잊었니,임영웅,1
2022-01-03,92,ASAP,STAYC(스테이씨),1
2022-01-03,93,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685",1
2022-01-03,94,별빛 같은 나의 사랑아,임영웅,1
2022-01-03,95,Life Goes On,방탄소년단,1
2022-01-03,96,크리스마스니까,"박효신, 성시경, 이석훈, 서인국, VIXX (빅스)",1
2022-01-03,97,HERO,임영웅,1
2022-01-03,98,그대 손 놓아요,이선희,1
2022-01-03,99,끝사랑,임영웅,1
2022-01-03,100,에잇(Prod.&Feat. SUGA of BTS),아이유,1
2022-01-04,1,Counting Stars (Feat. Beenzino),BE'O (비오),10
2022-01-04,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,10
2022-01-04,3,리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오),10
2022-01-04,4,겨울잠,아이유,10
2022-01-04,5,ELEVEN,IVE (아이브),10
2022-01-04,6,취중고백,김민석 (멜로망스),10
2022-01-04,7,사랑은 늘 도망가,임영웅,10
2022-01-04,8,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식 (Basick),10
2022-01-04,9,눈이 오잖아(Feat.헤이즈),이무진,10
2022-01-04,10,strawberry moon,아이유,10
2022-01-04,11,드라마,아이유,9
2022-01-04,12,다정히 내 이름을 부르면,"전건호, 경서예지",9
2022-01-04,13,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,9
2022-01-04,14,Dreams Come True,aespa,9
2022-01-04,15,신호등,이무진,9
2022-01-04,16,Savage,aespa,9
2022-01-04,17,STAY,"Justin Bieber, The Kid LAROI",9
2022-01-04,18,Next Level,aespa,9
2022-01-04,19,쉬어 (Feat. MINO) (Prod. GRAY),"지구인, unofficialboyy, 아넌딜라이트(Anandelight), Mudd the student, BE'O (비오)",9
2022-01-04,20,흰눈,먼데이 키즈 (Monday Kiz),9
2022-01-04,21,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),BE'O (비오),8
2022-01-04,22,정거장,아이유,8
2022-01-04,23,너를 생각해,주시크 (Joosiq),8
2022-01-04,24,Wake Up (Prod. 코드 쿤스트),"개코, Tabber, SINCE, 아우릴고트 (OUREALGOAT), 안병웅, 조광일",8
2022-01-04,25,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)",8
2022-01-04,26,바라만 본다,MSG워너비(M.O.M),8
2022-01-04,27,러브레터,아이유,8
2022-01-04,28,낙하 (with 아이유),AKMU (악뮤),8
2022-01-04,29,문득,BE'O (비오),8
2022-01-04,30,Butter,방탄소년단,8
2022-01-04,31,너,아이유,7
2022-01-04,32,Permission to Dance,방탄소년단,7
2022-01-04,33,Celebrity,아이유,7
2022-01-04,34,My Universe,"Coldplay, 방탄소년단",7
2022-01-04,35,Still I Love You,토요태,7
2022-01-04,36,Christmas Tree,V,7
2022-01-04,37,Dynamite,방탄소년단,7
2022-01-04,38,헤픈 우연,헤이즈 (Heize),7
2022-01-04,39,Weekend,태연 (TAEYEON),7
2022-01-04,40,Step Back,GOT the beat,7
2022-01-04,41,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),멜로망스,6
2022-01-04,42,라일락,아이유,6
2022-01-04,43,밤하늘의 별을(2020),경서,6
2022-01-04,44,우리가 헤어져야 했던 이유,비비 (BIBI),6
2022-01-04,45,Bad Habits,Ed Sheeran,6
2022-01-04,46,MBTI (Feat. 쿠기 & 로꼬) (Prod. GRAY),BE'O (비오),6
2022-01-04,47,고백,멜로망스,6
2022-01-04,48,이제 나만 믿어요,임영웅,6
2022-01-04,49,매일 크리스마스 (Everyday Christmas),다비치,6
2022-01-04,50,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6
2022-01-04,51,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),5
2022-01-04,52,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,5
2022-01-04,53,서랍,10CM,5
2022-01-04,54,안녕 우린 헤어져야만 해,"전상근, 신예영",5
2022-01-04,55,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,5
2022-01-04,56,추억은 만남보다 이별에 남아,정동하,5
2022-01-04,57,롤린 (Rollin'),브레이브걸스,5
2022-01-04,58,내 손을 잡아,아이유,5
2022-01-04,59,밝게 빛나는 별이 되어 비춰줄게,송이한,5
2022-01-04,60,Snowman,Sia,5
2022-01-04,61,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌,4
2022-01-04,62,이별후회,김나영,4
2022-01-04,63,Dun Dun Dance,오마이걸 (OH MY GIRL),4
2022-01-04,64,Blueming,아이유,4
2022-01-04,65,좋아좋아,조정석,4
2022-01-04,66,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),4
2022-01-04,67,Off My Face,Justin Bieber,4
2022-01-04,68,Santa Tell Me,Ariana Grande,4
2022-01-04,69,죽을 만큼 아파서 (Feat. JAMIE (제이미)),MC몽,4
2022-01-04,70,비가 오는 날엔 (2021),헤이즈 (Heize),4
2022-01-04,71,"호우주의 (Feat. 개코, 넉살 (Nucksal)) (Prod. 코드 쿤스트)",조광일,3
2022-01-04,72,탕!♡,MINO (송민호),3
2022-01-04,73,그대라는 사치,임영웅,3
2022-01-04,74,DUMB DUMB,전소미,3
2022-01-04,75,Queendom,Red Velvet (레드벨벳),3
2022-01-04,76,멜로디,ASH ISLAND,3
2022-01-04,77,너의 모든 순간,성시경,3
2022-01-04,78,All I Want for Christmas Is You,Mariah Carey,3
2022-01-04,79,취기를 빌려 (취향저격 그녀 X 산들),산들,3
2022-01-04,80,다시 사랑한다면 (김필 Ver.),임영웅,3
2022-01-04,81,그날에 나는 맘이 편했을까,이예준,2
2022-01-04,82,"깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)",KOONTA (쿤타),2
2022-01-04,83,봄날,방탄소년단,2
2022-01-04,84,비와 당신,이무진,2
2022-01-04,85,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,2
2022-01-04,86,나 그댈위해 시 한편을 쓰겠어,케이시 (Kassy),2
2022-01-04,87,밤새 서로 미루다,"존박, 전미도",2
2022-01-04,88,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,2
2022-01-04,89,ASAP,STAYC(스테이씨),2
2022-01-04,90,너와 나의 Memories,"염따, 베이식 (Basick), KOONTA (쿤타), TOIL, 365LIT, 황지상 (HWANG JI SANG), 송민영",2
2022-01-04,91,잊었니,임영웅,1
2022-01-04,92,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,1
2022-01-04,93,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685",1
2022-01-04,94,별빛 같은 나의 사랑아,임영웅,1
2022-01-04,95,Life Goes On,방탄소년단,1
2022-01-04,96,HERO,임영웅,1
2022-01-04,97,끝사랑,임영웅,1
2022-01-04,98,그대 손 놓아요,이선희,1
2022-01-04,99,에잇(Prod.&Feat. SUGA of BTS),아이유,1
2022-01-04,100,크리스마스니까,"박효신, 성시경, 이석훈, 서인국, VIXX (빅스)",1
2022-01-05,1,Counting Stars (Feat. Beenzino),BE'O (비오),10
2022-01-05,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,10
2022-01-05,3,리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오),10
2022-01-05,4,겨울잠,아이유,10
2022-01-05,5,ELEVEN,IVE (아이브),10
2022-01-05,6,취중고백,김민석 (멜로망스),10
2022-01-05,7,사랑은 늘 도망가,임영웅,10
2022-01-05,8,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식 (Basick),10
2022-01-05,9,눈이 오잖아(Feat.헤이즈),이무진,10
2022-01-05,10,strawberry moon,아이유,10
2022-01-05,11,다정히 내 이름을 부르면,"전건호, 경서예지",9
2022-01-05,12,드라마,아이유,9
2022-01-05,13,Dreams Come True,aespa,9
2022-01-05,14,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,9
2022-01-05,15,신호등,이무진,9
2022-01-05,16,Savage,aespa,9
2022-01-05,17,STAY,"Justin Bieber, The Kid LAROI",9
2022-01-05,18,Next Level,aespa,9
2022-01-05,19,흰눈,먼데이 키즈 (Monday Kiz),9
