날짜,종목명,종가,시가,고가,저가,거래량
2019.03.11,에스엠,40550,45300,45300,39800,1682618
2019.03.08,에스엠,45300,44400,45600,43500,393353
2019.03.07,에스엠,44900,46950,47000,44650,438574
2019.03.06,에스엠,46950,46650,47500,46500,157028
2019.03.05,에스엠,46850,47500,47700,46800,161756
2019.03.04,에스엠,48000,46900,48100,46900,209407
2019.02.28,에스엠,46500,47100,47750,46500,198978
2019.02.27,에스엠,47100,47300,47800,47000,159566
2019.02.26,에스엠,47250,48150,48300,46750,293626
2019.02.25,에스엠,48150,48400,48750,47800,204462
2019.02.22,에스엠,48150,49450,49750,47950,293309
2019.02.21,에스엠,49900,48300,50000,48200,609473
2019.02.20,에스엠,48100,46450,48250,46400,427150
2019.02.19,에스엠,46550,46700,46800,46350,168680
2019.02.18,에스엠,46800,47800,48000,46500,320104
2019.02.15,에스엠,47350,46350,47550,46250,299575
2019.02.14,에스엠,46400,46350,46650,45800,194927
2019.02.13,에스엠,46750,46850,46900,45850,267483
2019.02.12,에스엠,46450,47550,48000,46350,298643
2019.02.11,에스엠,47750,46900,48400,46850,342344
2019.02.08,에스엠,46450,46650,47300,46200,202680
2019.02.07,에스엠,47000,47050,47700,46050,270281
2019.02.01,에스엠,47050,48400,48400,46600,290606
2019.01.31,에스엠,48050,47000,48600,46550,655743
2019.01.30,에스엠,46500,45300,46600,44950,330902
2019.01.29,에스엠,45000,45000,45300,44500,210758
2019.01.28,에스엠,45450,45950,45950,44550,235658
2019.01.25,에스엠,45500,44950,46100,44850,368971
2019.01.24,에스엠,44350,44550,44750,43500,361463
2019.01.23,에스엠,44400,46750,46800,44000,758799
2019.01.22,에스엠,47100,46200,47400,45700,236083
2019.01.21,에스엠,46300,48350,48350,45750,396743
2019.01.18,에스엠,47550,47800,47950,46250,326957
2019.01.17,에스엠,47200,49700,49850,47000,456935
2019.01.16,에스엠,49500,50900,51000,49400,298797
2019.01.15,에스엠,50800,50400,51800,49850,276860
2019.01.14,에스엠,50100,50000,50500,49650,205344
2019.01.11,에스엠,49950,51100,51400,49550,264523
2019.01.10,에스엠,51100,51200,51500,50600,179620
2019.01.09,에스엠,51200,52400,52500,50600,281480
2019.01.08,에스엠,52200,53700,53800,52200,143388
2019.01.07,에스엠,53600,53000,55000,52500,319482
2019.01.04,에스엠,52200,50300,52700,49550,216015
2019.01.03,에스엠,50400,51400,52300,50000,246668
2019.01.02,에스엠,51100,51900,52600,50800,173503
2018.12.28,에스엠,52300,52400,52800,50600,256713
2018.12.27,에스엠,52000,54500,54800,51600,261762
2018.12.26,에스엠,53900,52000,53900,51800,324900
2018.12.24,에스엠,52800,51900,53700,51500,238332
2018.12.21,에스엠,52300,50000,52300,50000,165221
2018.12.20,에스엠,50600,50700,51900,50100,139545
2018.12.19,에스엠,51500,49700,52000,49150,214967
2018.12.18,에스엠,49200,49300,50500,49050,173054
2018.12.17,에스엠,50500,50800,51300,48800,171049
2018.12.14,에스엠,50700,52400,52700,50600,186757
2018.12.13,에스엠,52800,52800,53000,51500,273460
2018.12.12,에스엠,52700,52600,52900,51500,179132
2018.12.11,에스엠,52500,51000,53000,51000,252742
2018.12.10,에스엠,51000,50500,51700,49900,123689
2018.12.07,에스엠,51300,50900,51600,50000,157920
2018.12.06,에스엠,50200,51500,51800,49450,321749
2018.12.05,에스엠,51300,52600,53700,50700,355554
2018.12.04,에스엠,53600,53500,54200,52800,209476
2018.12.03,에스엠,53600,54000,54700,52800,205323
2018.11.30,에스엠,53500,54200,54900,53500,184872
2018.11.29,에스엠,54000,56600,56600,53700,341485
2018.11.28,에스엠,55900,55600,56000,54800,237812
2018.11.27,에스엠,56100,55600,56200,54000,298834
2018.11.26,에스엠,55300,52900,55700,52900,277453
2018.11.23,에스엠,52800,53600,54700,52400,182081
2018.11.22,에스엠,53700,54500,54500,52600,208069
2018.11.21,에스엠,54500,55200,56100,52100,359138
2018.11.20,에스엠,55200,53000,56900,53000,513863
2018.11.19,에스엠,54000,53500,54200,53000,185613
2018.11.16,에스엠,54000,53800,55300,53200,491507
2018.11.15,에스엠,53800,51400,53900,51200,1002219
2018.11.14,에스엠,49900,46750,50000,45450,629829
2018.11.13,에스엠,46500,46100,46700,42500,770110
2018.11.12,에스엠,46700,46050,48350,46000,275417
2018.11.09,에스엠,46650,45650,46800,45000,200172
2018.11.08,에스엠,45650,47200,47950,45650,348625
2018.11.07,에스엠,46500,47050,47550,45550,336502
2018.11.06,에스엠,47350,48500,49000,46250,244532
2018.11.05,에스엠,48300,47250,49300,46850,303749
2018.11.02,에스엠,47500,45850,47800,44750,332884
2018.11.01,에스엠,45050,44200,46650,44050,432541
2018.10.31,에스엠,43900,43850,44300,42550,293492
2018.10.30,에스엠,43600,41800,43900,41500,364382
2018.10.29,에스엠,42300,44000,44200,42000,325262
2018.10.26,에스엠,42950,45700,46000,42000,501894
2018.10.25,에스엠,44400,43400,46950,42500,904292
2018.10.24,에스엠,43900,52300,52600,41500,1665278
2018.10.23,에스엠,51700,52500,53300,51000,262013
2018.10.22,에스엠,52600,51300,52700,50700,231379
2018.10.19,에스엠,51700,49700,51800,49300,240228
2018.10.18,에스엠,49850,50900,51300,49650,150937
2018.10.17,에스엠,51000,51800,51900,49700,259814
2018.10.16,에스엠,50500,48000,51700,48000,447581
2018.10.15,에스엠,47950,47250,49300,46600,247000
2018.10.12,에스엠,47250,46200,47450,45050,312592
2018.10.11,에스엠,45700,46200,47800,44850,394272
2018.10.10,에스엠,47050,47700,47700,45100,513087
2018.10.08,에스엠,47150,49650,50900,45700,476562
2018.10.05,에스엠,49600,50700,51200,49200,258029
2018.10.04,에스엠,50700,50200,50900,48550,261695
2018.10.02,에스엠,50100,52500,53700,49700,452292
2018.10.01,에스엠,52200,51500,54000,51000,457855
2018.09.28,에스엠,50500,50200,51200,49900,240716
2018.09.27,에스엠,50200,47850,50200,47000,337870
2018.09.21,에스엠,47850,48400,48500,47650,141048
2018.09.20,에스엠,48250,49000,49200,48050,213287
2018.09.19,에스엠,49200,48200,49350,47700,230976
2018.09.18,에스엠,47850,48150,48400,47500,159173
2018.09.17,에스엠,48500,49050,49100,47800,163461
2018.09.14,에스엠,49000,49600,49600,48150,268015
2018.09.13,에스엠,49600,48550,49800,47850,381655
2018.09.12,에스엠,48800,48400,50300,48200,540269
2018.09.11,에스엠,47850,47200,48550,47150,272637
2018.09.10,에스엠,46900,48850,48900,46900,287525
2018.09.07,에스엠,48900,48350,48900,47850,235399
2018.09.06,에스엠,48050,47700,48400,47100,234759
2018.09.05,에스엠,47800,48300,48650,47300,178476
2018.09.04,에스엠,48450,48100,48750,47750,308200
2018.09.03,에스엠,47950,48800,48800,46950,306101
2018.08.31,에스엠,48550,47450,48650,47000,242723
2018.08.30,에스엠,47700,47550,47950,46900,206329
2018.08.29,에스엠,47300,47300,48000,46950,252816
2018.08.28,에스엠,47300,49550,49850,47100,447844
2018.08.27,에스엠,49100,47600,49450,47350,485835
2018.08.24,에스엠,47350,45900,47600,45550,429709
2018.08.23,에스엠,46000,45750,47300,45350,467472
2018.08.22,에스엠,45950,45200,46100,44450,320158
2018.08.21,에스엠,45450,44250,45750,44250,477081
2018.08.20,에스엠,43800,44100,44800,43450,311328
2018.08.17,에스엠,43800,44050,44650,43450,352242
2018.08.16,에스엠,43850,40450,44050,40300,788068
2018.08.14,에스엠,41250,40150,41250,39700,202826
2018.08.13,에스엠,39850,41100,41350,39500,203851
2018.08.10,에스엠,41250,41000,41400,40350,156797
2018.08.09,에스엠,40900,40550,41200,39800,168535
2018.08.08,에스엠,40350,40400,41300,40250,193641
2018.08.07,에스엠,40250,40850,40850,39200,193476
2018.08.06,에스엠,40450,40050,40900,40050,137442
2018.08.03,에스엠,40450,40050,40450,39600,115891
2018.08.02,에스엠,39650,40200,40600,39250,167798
2018.08.01,에스엠,40500,38900,40550,38450,291402
2018.07.31,에스엠,38550,39050,39150,38050,223816
2018.07.30,에스엠,39300,40900,40900,39200,225451
2018.07.27,에스엠,40700,39750,40750,38900,199641
2018.07.26,에스엠,39750,38650,40150,38050,317546
2018.07.25,에스엠,38100,38250,38500,36800,321214
2018.07.24,에스엠,38250,37900,38700,37600,231060
2018.07.23,에스엠,37600,38650,38650,37600,322501
2018.07.20,에스엠,38800,39650,40150,37550,558338
2018.07.19,에스엠,40000,42850,42900,39500,839085
2018.07.18,에스엠,42850,43300,43650,42400,235328
2018.07.17,에스엠,42950,43500,43800,42700,302007
2018.07.16,에스엠,43900,43900,44750,43350,268090
2018.07.13,에스엠,43550,42700,44350,42650,554564
2018.07.12,에스엠,42600,41550,43100,41550,399406
2018.07.11,에스엠,41650,41700,42250,41550,224767
2018.07.10,에스엠,42500,43450,43650,41950,410686
2018.07.09,에스엠,42900,41550,43000,40900,409469
2018.07.06,에스엠,41550,42200,42300,40250,275858
2018.07.05,에스엠,41950,41800,42150,40600,240834
2018.07.04,에스엠,41800,41550,42200,41200,185255
2018.07.03,에스엠,41500,40550,41800,40050,334013
2018.07.02,에스엠,39650,42200,42300,39450,197556
2018.06.29,에스엠,41950,41450,41950,40450,147447
2018.06.28,에스엠,41000,41550,42000,40700,160573
2018.06.27,에스엠,41700,42850,43250,41550,306165
2018.06.26,에스엠,42450,41750,42700,41500,203497
2018.06.25,에스엠,42300,41900,42600,41200,338158
2018.06.22,에스엠,41800,42150,42900,41000,294688
2018.06.21,에스엠,41350,40350,42250,40100,514392
2018.06.20,에스엠,40350,38650,40350,38300,332928
2018.06.19,에스엠,38550,38600,39200,37900,186292
2018.06.18,에스엠,38550,40500,41350,38100,334131
2018.06.15,에스엠,40400,39850,40600,39250,193308
2018.06.14,에스엠,39850,40100,40450,39500,183015
2018.06.12,에스엠,40500,40300,40750,39900,143806
2018.06.11,에스엠,40400,39950,40500,39700,222438
2018.06.08,에스엠,39300,38950,39700,38500,275446
2018.06.07,에스엠,39150,40450,40500,38500,484354
2018.06.05,에스엠,40500,42100,42400,39850,307150
2018.06.04,에스엠,42100,42200,42500,41250,192558
2018.06.01,에스엠,42050,41200,43200,40800,358122
2018.05.31,에스엠,41550,42000,42150,40550,312938
2018.05.30,에스엠,41550,42400,42450,41150,386883
2018.05.29,에스엠,42000,40950,42950,40900,618429
2018.05.28,에스엠,40650,40150,41250,40100,227391
2018.05.25,에스엠,40850,40200,41000,39800,233944
2018.05.24,에스엠,40850,39300,40900,39300,392718
2018.05.23,에스엠,39300,39150,39550,38900,143374
2018.05.21,에스엠,39350,39050,40000,38500,303420
2018.05.18,에스엠,39000,39150,39700,38600,198951
2018.05.17,에스엠,38900,38500,39150,37850,250301
2018.05.16,에스엠,38600,39100,39150,38000,401153
2018.05.15,에스엠,39500,36550,39500,36500,1025128
2018.05.14,에스엠,36400,35000,36750,34900,469221
2018.05.11,에스엠,34950,34250,35100,34000,202149
2018.05.10,에스엠,34300,35850,35850,34150,341828
2018.05.09,에스엠,35850,35250,35850,33400,312795
2018.05.08,에스엠,35200,35950,36150,35200,266286
2018.05.04,에스엠,35550,35700,36050,35400,203148
2018.05.03,에스엠,35200,34700,35850,34700,232041
2018.05.02,에스엠,34850,35750,35850,34650,293778
2018.04.30,에스엠,35750,36700,36950,35450,343358
2018.04.27,에스엠,36800,37500,37600,36550,215803
2018.04.26,에스엠,37450,38400,38400,36950,357517
2018.04.25,에스엠,37400,36050,37550,35900,326910
2018.04.24,에스엠,36550,36900,37750,36350,323512
2018.04.23,에스엠,36900,38000,38450,36600,422462
2018.04.20,에스엠,37800,38500,38950,37650,380338
2018.04.19,에스엠,38250,41100,41700,35200,1794406
2018.04.18,에스엠,40600,41400,41500,40450,373097
2018.04.17,에스엠,41000,41500,41550,40550,441124
2018.04.16,에스엠,41400,40800,41650,40800,431682
2018.04.13,에스엠,40650,40300,41000,40200,354572
2018.04.12,에스엠,40100,41350,41500,39800,554044
2018.04.11,에스엠,41500,42900,42900,41450,471734
2018.04.10,에스엠,42500,41450,42500,41200,451179
2018.04.09,에스엠,41300,42600,42600,41000,651696
2018.04.06,에스엠,42300,42350,43300,41550,645934
2018.04.05,에스엠,42250,45400,45500,41450,1379447
2018.04.04,에스엠,44800,48000,48000,44150,853077
2018.04.03,에스엠,47800,46300,48000,46050,335977
2018.04.02,에스엠,46500,46800,48600,46000,786969
2018.03.30,에스엠,45750,46700,46700,45550,270761
2018.03.29,에스엠,46550,46750,46750,45100,304769
2018.03.28,에스엠,46200,46000,48150,44900,714860
2018.03.27,에스엠,46500,47600,47600,46000,454116
2018.03.26,에스엠,46200,43850,46200,43500,732423
2018.03.23,에스엠,42700,42300,44300,42000,361523
2018.03.22,에스엠,44050,44000,44950,44000,239330
2018.03.21,에스엠,43900,45000,45200,43650,391705
2018.03.20,에스엠,45000,44000,45300,43550,426604
2018.03.19,에스엠,44400,43800,46700,43750,1214630
2018.03.16,에스엠,42800,41900,43900,40600,920116
2018.03.15,에스엠,41800,42450,47050,41000,1865926
2018.03.14,에스엠,41600,41150,41900,39550,640590
2018.03.13,에스엠,41700,41150,41800,40600,454780
2018.03.12,에스엠,41100,38850,42200,38850,1644134
2018.03.09,에스엠,38250,36250,39600,36250,717813
2018.03.08,에스엠,36250,36900,37150,36250,312298
2018.03.07,에스엠,36700,38850,38850,36450,203265
2018.03.06,에스엠,38750,38400,39000,38300,143549
2018.03.05,에스엠,38000,38200,38800,38000,200585
2018.03.02,에스엠,38000,36550,38200,36150,229499
2018.02.28,에스엠,36750,36250,37350,36250,166073
2018.02.27,에스엠,36600,36550,36850,36350,100778
2018.02.26,에스엠,36550,36550,37050,36250,187320
2018.02.23,에스엠,36450,36350,37000,36200,146718
2018.02.22,에스엠,36400,36800,36900,36150,105215
2018.02.21,에스엠,37000,36900,37500,36450,104851
2018.02.20,에스엠,36950,37600,37900,36700,129256
2018.02.19,에스엠,37950,37150,38300,37150,228530
2018.02.14,에스엠,36900,36350,36900,35750,179423
2018.02.13,에스엠,36500,37650,37650,36500,159345
2018.02.12,에스엠,37150,37600,37800,36950,160977
2018.02.09,에스엠,36900,36450,37450,36000,191956
2018.02.08,에스엠,37200,36400,37950,36400,397531
2018.02.07,에스엠,36100,38250,38700,36100,328354
2018.02.06,에스엠,37650,37000,37950,35600,489497
2018.02.05,에스엠,38050,37900,38850,37800,215262
2018.02.02,에스엠,39100,40100,40150,38600,217098
2018.02.01,에스엠,39950,38750,40000,38750,328854
2018.01.31,에스엠,38600,37550,38950,37550,225275
2018.01.30,에스엠,38400,39200,39300,38200,236044
2018.01.29,에스엠,39600,40250,40300,39350,343642
2018.01.26,에스엠,39450,38250,39450,38000,235818
2018.01.25,에스엠,38200,38850,39100,37900,291072
2018.01.24,에스엠,39050,39550,39550,38500,210873
2018.01.23,에스엠,39300,39400,39600,38500,367938
2018.01.22,에스엠,39650,39300,40850,39300,524199
2018.01.19,에스엠,39150,38650,39700,38500,581976
2018.01.18,에스엠,38100,38850,38900,37550,433567
2018.01.17,에스엠,38500,36800,38650,36700,774250
2018.01.16,에스엠,36800,36700,37150,36400,279539
2018.01.15,에스엠,36650,35150,36650,34750,454428
2018.01.12,에스엠,35150,35950,35950,34350,285978
2018.01.11,에스엠,35650,35850,35900,35000,259857
2018.01.10,에스엠,35800,34050,35900,34000,598143
2018.01.09,에스엠,33700,33700,34200,33650,267253
2018.01.08,에스엠,33650,33750,33850,32800,291569
2018.01.05,에스엠,33700,33050,33850,33050,282706
2018.01.04,에스엠,33000,33600,33850,32750,363505
2018.01.03,에스엠,33500,34850,34850,32900,614968
2018.01.02,에스엠,34750,34800,35150,34400,280617
2017.12.28,에스엠,34700,34950,35400,34200,260605
2017.12.27,에스엠,34950,35250,35300,34350,354985
2017.12.26,에스엠,35200,35900,36350,35100,289118
2017.12.22,에스엠,36100,35000,36200,35000,186187
2017.12.21,에스엠,35000,35500,36050,35000,220815
2017.12.20,에스엠,35850,36400,36950,35750,273877
2017.12.19,에스엠,36600,37400,37950,36050,1110224
2017.12.18,에스엠,38700,36950,39150,36900,957923
2017.12.15,에스엠,36550,36650,36650,36100,145609
2017.12.14,에스엠,36350,36850,37050,35600,375964
2017.12.13,에스엠,36700,35950,36900,35650,187022
2017.12.12,에스엠,35650,36950,36950,35400,261085
2017.12.11,에스엠,36950,35100,37000,35050,380179
2017.12.08,에스엠,34700,34350,35100,34000,134371
2017.12.07,에스엠,34250,34800,35150,33700,232967
2017.12.06,에스엠,34750,35500,36350,34700,199860
2017.12.05,에스엠,35700,35550,36100,35300,113252
2017.12.04,에스엠,35650,36400,36400,35500,148818
2017.12.01,에스엠,35900,34850,36000,34100,243412
2017.11.30,에스엠,34550,36300,36300,34550,312903
2017.11.29,에스엠,36250,35550,36350,35550,188227
2017.11.28,에스엠,35600,36850,37200,35500,331959
2017.11.27,에스엠,36800,36850,37500,36500,303671
2017.11.24,에스엠,36500,36850,37350,36400,256612
2017.11.23,에스엠,36650,36700,37800,36400,399568
2017.11.22,에스엠,36400,36900,37200,36150,311393
2017.11.21,에스엠,37050,37550,37650,36250,348924
2017.11.20,에스엠,37500,37500,38150,37250,233202
2017.11.17,에스엠,37500,37850,37850,36850,285521
2017.11.16,에스엠,37900,37600,38650,36800,543606
2017.11.15,에스엠,37200,36100,38200,36050,964735
2017.11.14,에스엠,35750,36050,36600,35100,467634
2017.11.13,에스엠,36100,35300,36250,35000,582178
2017.11.10,에스엠,34750,33700,35000,33700,304538
2017.11.09,에스엠,34000,34600,34600,33700,250807
2017.11.08,에스엠,34500,34500,34900,34050,233782
2017.11.07,에스엠,34600,34300,34700,33650,389958
2017.11.06,에스엠,34500,32300,34550,32300,963495
2017.11.03,에스엠,32100,32200,32350,31650,226436
2017.11.02,에스엠,31900,32500,32950,31700,369061
2017.11.01,에스엠,32650,33450,33450,32350,375820
2017.10.31,에스엠,33250,33900,34100,32650,606465
2017.10.30,에스엠,33650,33800,34200,33350,476234
2017.10.27,에스엠,32900,33150,33800,32550,822947
2017.10.26,에스엠,32900,30700,32900,30550,1311321
2017.10.25,에스엠,30400,30400,30500,29850,166643
2017.10.24,에스엠,30400,31200,31500,29800,507001
2017.10.23,에스엠,31250,30900,31700,30700,365614
2017.10.20,에스엠,30650,30400,30950,30000,165197
2017.10.19,에스엠,30400,31450,31450,30350,225810
2017.10.18,에스엠,31350,31250,31550,30300,388372
2017.10.17,에스엠,31350,30900,31700,30750,574860
2017.10.16,에스엠,30600,30200,30750,29750,222761
2017.10.13,에스엠,30250,29950,30750,29100,296696
2017.10.12,에스엠,29950,30100,30400,29600,152347
2017.10.11,에스엠,30000,29850,30200,29500,189175
2017.10.10,에스엠,29700,28900,29850,27900,334476
2017.09.29,에스엠,28900,29050,29200,28550,143996
2017.09.28,에스엠,28900,28000,29300,27550,294693
2017.09.27,에스엠,27800,28000,28000,27450,118728
2017.09.26,에스엠,27950,27500,28000,27100,203321
2017.09.25,에스엠,27500,28150,28500,27500,239340
2017.09.22,에스엠,28250,28300,28750,28150,225047
2017.09.21,에스엠,28450,29250,29450,28400,294417
2017.09.20,에스엠,29100,30300,30300,28950,437219
2017.09.19,에스엠,30200,31350,32150,30150,499517
2017.09.18,에스엠,31000,31200,31350,30650,199098
2017.09.15,에스엠,31050,31400,31550,30600,320966
2017.09.14,에스엠,31600,31750,32100,31150,333248
2017.09.13,에스엠,31600,32050,32150,31550,386388
2017.09.12,에스엠,31950,30300,32050,30200,1151058
2017.09.11,에스엠,29950,30250,30250,29850,195910
2017.09.08,에스엠,29900,30100,30150,29600,194699
2017.09.07,에스엠,30050,29500,30100,29100,254174
2017.09.06,에스엠,29300,29500,29700,29250,139827
2017.09.05,에스엠,29450,29050,29500,28500,177461
2017.09.04,에스엠,28950,28200,29350,28200,198629
2017.09.01,에스엠,29400,29500,29600,28900,196827
2017.08.31,에스엠,29500,30150,30150,29250,282518
2017.08.30,에스엠,30200,30300,30300,29850,214942
2017.08.29,에스엠,30400,30300,30650,29900,285371
2017.08.28,에스엠,30500,29950,30500,29600,480347
2017.08.25,에스엠,29600,29500,29850,29200,288274
2017.08.24,에스엠,29650,28200,29750,28200,807457
2017.08.23,에스엠,27700,27900,28000,27600,111801
2017.08.22,에스엠,27900,28200,28200,27650,103206
2017.08.21,에스엠,27950,28300,28700,27850,103501
2017.08.18,에스엠,28350,28250,28750,28150,180416
2017.08.17,에스엠,28500,28000,28500,27550,173912
2017.08.16,에스엠,27800,28350,28350,27550,260808
2017.08.14,에스엠,28050,28600,28800,27850,221903
2017.08.11,에스엠,28300,27100,28750,27050,369258
2017.08.10,에스엠,27750,28050,28550,27500,225384
2017.08.09,에스엠,28200,28550,29100,28200,215470
2017.08.08,에스엠,28800,28800,28850,28100,249011
2017.08.07,에스엠,28800,28800,29350,28550,217930
2017.08.04,에스엠,28850,29550,30000,28800,374697
2017.08.03,에스엠,29350,30350,30350,29250,281423
2017.08.02,에스엠,30300,30300,30450,29200,689060
2017.08.01,에스엠,30700,29600,30800,29500,748098
2017.07.31,에스엠,29600,29600,29700,28750,750295
2017.07.28,에스엠,30050,30150,30450,29600,949891
2017.07.27,에스엠,29900,28000,29900,27850,1774765
2017.07.26,에스엠,27500,26350,27500,26350,374593
2017.07.25,에스엠,26450,26300,26850,26250,132827
2017.07.24,에스엠,26300,26700,26950,25900,210094
2017.07.21,에스엠,26700,26900,27200,26600,137768
2017.07.20,에스엠,27000,27050,27450,26850,149538
2017.07.19,에스엠,26750,26950,27450,26600,330117
2017.07.18,에스엠,26750,26500,27100,26000,528051
2017.07.17,에스엠,26200,24950,26450,24600,457220
2017.07.14,에스엠,24600,24600,25050,24250,183069
2017.07.13,에스엠,24400,24750,25000,24300,163443
2017.07.12,에스엠,24750,25050,25350,24500,201764
2017.07.11,에스엠,25050,25800,25900,24950,234391
2017.07.10,에스엠,25750,26150,26350,25500,164619
2017.07.07,에스엠,26150,25950,26700,25950,181492
2017.07.06,에스엠,26000,26100,26300,25800,141644
2017.07.05,에스엠,26000,26950,26950,25950,202541
2017.07.04,에스엠,26650,27350,27400,26600,199371
2017.07.03,에스엠,27250,26200,27350,26150,293940
2017.06.30,에스엠,26300,26400,26450,26150,98432
2017.06.29,에스엠,26500,26050,26600,25900,128309
2017.06.28,에스엠,25750,26050,26250,25500,134340
2017.06.27,에스엠,26050,26200,26750,26000,151978
2017.06.26,에스엠,26000,26700,27000,26000,182945
2017.06.23,에스엠,26650,25450,26800,25450,252907
2017.06.22,에스엠,25450,25300,25750,25150,130680
2017.06.21,에스엠,25250,25650,25800,25200,220194
2017.06.20,에스엠,25700,26600,26700,25600,273766
2017.06.19,에스엠,26650,26700,27050,26600,85711
2017.06.16,에스엠,26700,27200,27250,26650,111421
2017.06.15,에스엠,27000,26700,27200,26700,140195
2017.06.14,에스엠,26700,26750,26850,26550,90767
2017.06.13,에스엠,26550,27000,27150,26250,310164
2017.06.12,에스엠,27100,27600,27600,27000,128753
2017.06.09,에스엠,27750,27200,27900,27200,211725
2017.06.08,에스엠,27100,27700,27900,27050,300706
2017.06.07,에스엠,27700,27450,27800,26950,244239
2017.06.05,에스엠,27550,28600,28600,27450,384410
2017.06.02,에스엠,28550,28300,28800,28250,147128
2017.06.01,에스엠,28550,28550,28750,28250,119843
2017.05.31,에스엠,28450,28450,28550,27950,199533
2017.05.30,에스엠,28500,28400,28850,28350,161926
2017.05.29,에스엠,28350,28850,29000,28250,213997
2017.05.26,에스엠,28750,28750,29200,28450,350310
2017.05.25,에스엠,28650,29400,29400,28500,313476
2017.05.24,에스엠,29250,28600,29300,28150,385966
2017.05.23,에스엠,28400,28650,29100,28300,406979
2017.05.22,에스엠,28650,29850,29900,28500,465706
2017.05.19,에스엠,29700,30200,30200,29400,270998
2017.05.18,에스엠,29950,29600,30100,29350,488785
2017.05.17,에스엠,29850,28900,30050,28750,1149937
2017.05.16,에스엠,28400,27550,28700,27450,644574
2017.05.15,에스엠,27550,27250,27650,27050,287234
2017.05.12,에스엠,27000,27550,27600,26900,164976
2017.05.11,에스엠,27400,26650,27550,26450,272490
2017.05.10,에스엠,26750,27400,27450,26700,226910
2017.05.08,에스엠,27250,27400,27600,27100,254601
2017.05.04,에스엠,27100,26600,27200,26550,202790
2017.05.02,에스엠,26450,26200,27300,26150,595138
2017.04.28,에스엠,25850,26050,26050,25650,97826
2017.04.27,에스엠,25750,25750,26100,25500,148610
2017.04.26,에스엠,26100,25200,26200,25200,210906
2017.04.25,에스엠,25400,25550,25650,25300,121418
2017.04.24,에스엠,25300,25850,25900,25250,170297
2017.04.21,에스엠,25650,26300,26450,25450,307691
2017.04.20,에스엠,26100,25700,26300,25600,370058
2017.04.19,에스엠,25550,25550,25750,25200,265397
2017.04.18,에스엠,25500,25050,25600,24550,339170
2017.04.17,에스엠,24850,24000,24950,23950,503527
2017.04.14,에스엠,23500,23700,23750,23450,82575
2017.04.13,에스엠,23600,23450,23900,23300,113831
2017.04.12,에스엠,23350,23350,23450,23150,67100
2017.04.11,에스엠,23350,23200,23600,23000,138626
2017.04.10,에스엠,23300,24100,24100,23250,210240
2017.04.07,에스엠,24150,23900,24250,23800,163369
2017.04.06,에스엠,24050,24150,24150,23750,89742
2017.04.05,에스엠,24100,23750,24150,23650,306744
2017.04.04,에스엠,23500,23900,23900,23400,129160
2017.04.03,에스엠,23700,23600,23950,23350,116867
2017.03.31,에스엠,23600,23450,23600,23100,136499
2017.03.30,에스엠,23500,23600,23650,23300,130617
2017.03.29,에스엠,23400,23600,23600,23000,122685
2017.03.28,에스엠,23400,23300,23600,23100,181619
2017.03.27,에스엠,23100,23200,23350,22800,155753
2017.03.24,에스엠,23250,22550,23300,22450,229842
2017.03.23,에스엠,22550,22600,22900,22400,135785
2017.03.22,에스엠,22600,22300,22750,22300,139534
2017.03.21,에스엠,22350,22450,22650,22150,188778
2017.03.20,에스엠,22350,23000,23050,22300,206537
2017.03.17,에스엠,22800,22950,23200,22600,205098
2017.03.16,에스엠,22850,22450,22900,22450,135002
2017.03.15,에스엠,22500,22800,22900,22200,175236
2017.03.14,에스엠,22800,22950,23150,22700,127267
2017.03.13,에스엠,22850,23250,23300,22700,191046
2017.03.10,에스엠,23100,23000,23600,22550,292520
2017.03.09,에스엠,23200,22600,23450,22600,353685
2017.03.08,에스엠,22450,22400,22550,22100,133225
2017.03.07,에스엠,22450,22100,22500,21950,221633
2017.03.06,에스엠,22150,22100,22400,21550,315609
2017.03.03,에스엠,22400,23600,23650,22300,464109
2017.03.02,에스엠,23650,23900,24050,23650,236254
2017.02.28,에스엠,24250,25100,25150,24150,331215
2017.02.27,에스엠,25200,25800,26000,25100,341371
2017.02.24,에스엠,25800,24200,25800,24100,575053
2017.02.23,에스엠,24000,24050,24300,23900,113761
2017.02.22,에스엠,24150,24700,24800,24050,171736
2017.02.21,에스엠,24700,24650,24750,24450,75467
2017.02.20,에스엠,24650,25200,25200,24400,145810
2017.02.17,에스엠,25150,24850,25700,24750,207213
2017.02.16,에스엠,25150,24300,25250,24300,338302
2017.02.15,에스엠,24150,24650,25550,24150,361641
2017.02.14,에스엠,24400,24050,24400,24000,126591
2017.02.13,에스엠,24000,24150,24450,23950,87724
2017.02.10,에스엠,24050,23800,24150,23800,58735
2017.02.09,에스엠,23950,24050,24050,23700,52204
2017.02.08,에스엠,23900,23700,24150,23650,117920
2017.02.07,에스엠,23700,23050,23850,23050,83892
2017.02.06,에스엠,23250,23450,23600,23000,58645
2017.02.03,에스엠,23350,23450,23650,23100,71724
2017.02.02,에스엠,23600,23650,24050,23400,88425
2017.02.01,에스엠,23650,22900,23800,22900,107238
2017.01.31,에스엠,22900,22800,23250,22800,96929
2017.01.26,에스엠,22950,22750,23150,22350,244907
2017.01.25,에스엠,22850,23850,23950,22850,229289
2017.01.24,에스엠,23850,24150,24250,23800,125460
2017.01.23,에스엠,24400,24700,24800,24300,74396
