날짜,종가,전일비,시가,고가,저가,거래량
2017.09.08,"26,350",650,"27,000","27,050","26,300","92,932"
2017.09.07,"27,000",50,"26,950","27,100","26,850","38,090"
2017.09.06,"26,950",100,"26,850","27,100","26,750","45,059"
2017.09.05,"26,850",100,"26,950","27,150","26,500","51,988"
2017.09.04,"26,950",550,"27,000","27,200","26,650","74,052"
2017.09.01,"27,500",0,"27,500","27,600","27,300","40,276"
2017.08.31,"27,500",0,"27,500","27,700","27,350","66,160"
2017.08.30,"27,500",200,"27,700","27,900","27,500","48,025"
2017.08.29,"27,700",100,"27,700","27,800","27,500","39,130"
2017.08.28,"27,800",50,"27,850","28,000","27,700","56,900"
2017.08.25,"27,850",200,"27,900","28,250","27,700","52,668"
2017.08.24,"27,650",250,"27,350","28,200","27,350","64,294"
2017.08.23,"27,400",50,"27,700","27,700","27,350","37,215"
2017.08.22,"27,450",150,"27,500","27,750","27,400","38,489"
2017.08.21,"27,600",200,"27,800","27,800","27,500","51,162"
2017.08.18,"27,800",400,"28,100","28,100","27,500","55,687"
2017.08.17,"28,200",650,"27,600","28,200","27,400","44,095"
2017.08.16,"27,550",50,"27,650","27,900","27,350","60,082"
2017.08.14,"27,600",300,"27,650","28,200","27,450","55,774"
2017.08.11,"27,900",0,"27,500","28,500","27,500","57,415"
2017.08.10,"27,900",150,"28,050","28,350","27,850","52,451"
2017.08.09,"28,050",650,"28,700","28,700","28,050","68,070"
2017.08.08,"28,700",150,"28,600","28,900","28,450","29,475"
2017.08.07,"28,550",100,"28,800","29,050","28,500","49,727"
2017.08.04,"28,450",100,"28,550","29,050","28,400","74,924"
2017.08.03,"28,550",900,"29,450","29,500","28,450","116,177"
2017.08.02,"29,450",300,"29,950","30,000","29,350","57,250"
2017.08.01,"29,750",250,"29,450","29,850","29,400","82,133"
2017.07.31,"29,500","1,200","30,100","30,300","29,350","165,331"
2017.07.28,"30,700",800,"31,550","31,650","30,700","92,069"
2017.07.27,"31,500",850,"30,650","31,600","30,600","147,850"
2017.07.26,"30,650",250,"30,450","30,700","30,350","44,413"
2017.07.25,"30,400",300,"30,800","30,800","30,350","36,846"
2017.07.24,"30,700",400,"30,300","30,700","30,100","39,321"
2017.07.21,"30,300",350,"30,500","30,850","30,100","55,296"
2017.07.20,"30,650",150,"31,000","31,050","30,600","59,106"
2017.07.19,"30,800",500,"30,100","30,900","30,100","76,237"
2017.07.18,"30,300",300,"30,050","30,550","30,000","60,325"
2017.07.17,"30,000",450,"29,550","30,200","29,500","70,658"
2017.07.14,"29,550",600,"30,100","30,350","29,250","98,108"
2017.07.13,"30,150",0,"30,050","30,500","30,000","56,286"
2017.07.12,"30,150",350,"30,750","30,800","30,100","56,535"
2017.07.11,"30,500",250,"30,300","31,100","30,250","63,235"
2017.07.10,"30,750",850,"31,600","31,700","30,600","63,428"
2017.07.07,"31,600",400,"31,150","31,600","30,750","47,006"
2017.07.06,"31,200",150,"31,400","31,500","30,700","48,102"
2017.07.05,"31,050",450,"31,400","31,850","31,000","59,465"
2017.07.04,"31,500",400,"32,300","32,300","31,100","59,231"
2017.07.03,"31,900",400,"32,250","32,450","31,600","107,846"
2017.06.30,"31,500",400,"30,950","31,650","30,950","43,501"
2017.06.29,"31,100",100,"30,950","31,600","30,850","52,191"
2017.06.28,"31,000",650,"31,500","31,550","31,000","61,828"
2017.06.27,"31,650",50,"32,000","32,000","31,600","51,333"
2017.06.26,"31,700",50,"32,400","32,400","31,600","91,749"
2017.06.23,"31,750",950,"30,550","31,900","30,550","98,579"
2017.06.22,"30,800",150,"31,200","31,250","30,800","65,144"
2017.06.21,"30,950",50,"30,700","31,000","30,600","67,662"
2017.06.20,"31,000",650,"31,500","31,650","30,800","129,096"
2017.06.19,"31,650",300,"32,150","32,150","31,600","66,808"
2017.06.16,"31,950",100,"32,000","32,200","31,750","70,212"
2017.06.15,"32,050",250,"32,400","32,650","32,000","95,156"
2017.06.14,"32,300",100,"32,300","32,550","32,050","79,213"
2017.06.13,"32,200",350,"32,200","32,550","31,700","188,492"
2017.06.12,"32,550",950,"33,300","33,500","32,200","171,118"
2017.06.09,"33,500",350,"33,700","33,750","33,050","143,263"
2017.06.08,"33,150",550,"32,300","33,400","32,300","150,577"
2017.06.07,"32,600",850,"33,000","33,100","32,500","219,408"
2017.06.05,"33,450",100,"33,750","33,750","32,900","102,469"
2017.06.02,"33,350",350,"32,850","34,050","32,550","323,183"
2017.06.01,"33,000","1,600","34,950","34,950","32,200","247,102"
2017.05.31,"34,600",150,"34,700","34,700","34,000","97,056"
2017.05.30,"34,450",200,"34,500","34,750","34,300","81,783"
2017.05.29,"34,250",300,"34,550","34,700","33,850","96,819"
2017.05.26,"34,550",450,"34,400","34,900","34,300","98,356"
2017.05.25,"34,100",950,"35,100","35,150","34,000","213,177"
2017.05.24,"35,050",100,"34,950","35,350","34,750","124,061"
2017.05.23,"34,950",50,"34,900","35,400","34,500","145,134"
2017.05.22,"35,000",850,"35,850","36,050","34,750","238,375"
2017.05.19,"35,850",300,"36,450","36,450","35,700","153,125"
2017.05.18,"36,150",500,"35,600","36,150","35,100","226,376"
2017.05.17,"35,650","1,100","34,900","36,000","34,800","363,657"
2017.05.16,"34,550",200,"34,700","35,050","34,250","238,590"
2017.05.15,"34,350",850,"33,500","34,800","33,050","359,915"
2017.05.12,"33,500",500,"33,950","33,950","33,000","253,180"
2017.05.11,"34,000","1,350","32,750","34,100","31,800","375,499"
2017.05.10,"32,650",350,"33,250","33,300","32,250","178,104"
2017.05.08,"33,000","1,250","32,100","33,050","32,100","313,502"
2017.05.04,"31,750",650,"31,150","31,750","31,050","140,814"
2017.05.02,"31,100",900,"30,500","31,150","30,450","122,228"
2017.04.28,"30,200",350,"30,500","30,850","30,100","91,890"
2017.04.27,"30,550",200,"30,800","31,050","30,250","79,029"
2017.04.26,"30,750",50,"30,750","31,050","30,500","93,234"
2017.04.25,"30,700",450,"30,950","31,000","30,250","146,715"
2017.04.24,"31,150",150,"31,300","31,600","30,750","201,671"
2017.04.21,"31,000",300,"31,300","31,300","30,700","185,698"
2017.04.20,"30,700",800,"29,700","30,800","29,700","255,216"
2017.04.19,"29,900",0,"30,050","30,100","29,650","141,325"
2017.04.18,"29,900","1,200","29,350","29,900","29,100","221,696"
2017.04.17,"28,700",850,"28,250","28,850","28,250","129,732"
2017.04.14,"27,850",200,"27,850","28,050","27,750","46,670"
2017.04.13,"28,050",100,"28,250","28,550","27,950","66,634"
2017.04.12,"27,950",150,"27,750","27,950","27,550","54,024"
2017.04.11,"27,800",100,"27,800","28,450","27,600","83,369"
2017.04.10,"27,900","1,100","28,800","28,950","27,850","133,905"
2017.04.07,"29,000",100,"29,100","29,400","29,000","45,199"
2017.04.06,"29,100",200,"29,450","29,450","28,950","46,276"
2017.04.05,"29,300",0,"29,450","29,550","29,000","77,400"
2017.04.04,"29,300",200,"29,700","29,700","29,150","70,128"
2017.04.03,"29,500",300,"29,200","29,650","29,100","96,758"
2017.03.31,"29,200",550,"28,700","29,250","28,600","86,257"
2017.03.30,"28,650",100,"28,550","29,000","28,500","52,062"
2017.03.29,"28,750",100,"29,100","29,100","28,500","55,488"
2017.03.28,"28,850",150,"29,200","29,350","28,800","62,572"
2017.03.27,"29,000",50,"28,850","29,200","28,800","74,505"
2017.03.24,"28,950",100,"28,700","29,150","28,550","78,218"
2017.03.23,"28,850",200,"28,600","29,050","28,550","79,048"
2017.03.22,"28,650",300,"28,400","28,900","28,350","106,574"
2017.03.21,"28,350",150,"28,600","29,150","28,300","159,525"
2017.03.20,"28,500",500,"30,200","30,700","28,500","906,374"
2017.03.17,"29,000",900,"28,100","29,100","27,650","516,501"
2017.03.16,"28,100","1,150","26,950","28,300","26,950","216,052"
2017.03.15,"26,950",0,"27,200","27,250","26,800","42,343"
2017.03.14,"26,950",0,"26,950","27,300","26,900","54,658"
2017.03.13,"26,950",50,"27,100","27,450","26,900","47,232"
2017.03.10,"27,000",100,"27,100","27,750","26,700","106,179"
2017.03.09,"27,100","1,650","25,450","27,300","25,450","241,056"
2017.03.08,"25,450",250,"25,000","25,500","25,000","52,652"
2017.03.07,"25,200",0,"24,850","25,450","24,850","85,229"
2017.03.06,"25,200",250,"25,000","25,400","24,650","72,707"
2017.03.03,"25,450",900,"26,350","26,350","25,300","163,063"
2017.03.02,"26,350",650,"26,900","26,900","26,350","82,194"
2017.02.28,"27,000",650,"27,600","27,600","26,950","85,601"
2017.02.27,"27,650",450,"28,350","28,350","27,650","80,461"
2017.02.24,"28,100",650,"27,400","28,400","27,150","142,118"
2017.02.23,"27,450",400,"27,500","27,550","26,950","107,186"
2017.02.22,"27,850",150,"28,300","28,300","27,800","48,837"
2017.02.21,"28,000",350,"27,400","28,100","27,400","31,410"
2017.02.20,"27,650",350,"27,950","28,000","27,550","40,713"
2017.02.17,"28,000",300,"28,300","28,500","28,000","52,963"
2017.02.16,"28,300",300,"28,400","28,550","28,000","87,807"
2017.02.15,"28,000",250,"27,750","28,400","27,700","122,915"
2017.02.14,"27,750",250,"27,500","27,750","27,350","50,831"
2017.02.13,"27,500",500,"27,200","27,750","27,100","63,490"
2017.02.10,"27,000",500,"26,750","27,150","26,450","48,122"
2017.02.09,"26,500",50,"26,500","26,800","26,400","42,994"
2017.02.08,"26,550",300,"26,850","27,050","26,400","43,425"
2017.02.07,"26,850",100,"26,450","27,000","26,450","44,406"
2017.02.06,"26,750",250,"26,700","27,200","26,500","56,586"
2017.02.03,"27,000",100,"27,100","27,600","26,700","46,969"
2017.02.02,"27,100",400,"27,800","27,800","27,100","53,474"
2017.02.01,"27,500","1,300","26,150","27,500","26,150","73,818"
2017.01.31,"26,200",50,"26,150","26,500","26,150","35,651"
2017.01.26,"26,150",50,"25,800","26,450","25,800","60,475"
2017.01.25,"26,100",450,"26,750","26,750","25,900","58,058"
2017.01.24,"26,550",350,"26,800","27,100","26,550","37,036"
2017.01.23,"26,900",450,"27,350","27,350","26,850","44,933"
2017.01.20,"27,350",150,"27,300","27,750","27,300","40,470"
2017.01.19,"27,500",450,"27,200","27,600","27,000","63,410"
2017.01.18,"27,050",100,"27,300","27,300","26,900","25,022"
2017.01.17,"26,950",100,"26,850","27,400","26,850","45,853"
2017.01.16,"26,850",350,"27,200","27,350","26,800","48,050"
2017.01.13,"27,200",0,"27,200","27,700","27,050","48,551"
2017.01.12,"27,200",250,"27,500","27,550","27,150","49,922"
2017.01.11,"27,450",0,"27,300","27,650","27,300","39,180"
2017.01.10,"27,450",200,"27,500","27,650","27,350","51,999"
2017.01.09,"27,650",750,"28,250","28,400","27,650","54,962"
2017.01.06,"28,400",400,"28,900","28,900","28,250","73,583"
2017.01.05,"28,800","1,500","27,500","29,200","27,450","197,380"
2017.01.04,"27,300",200,"27,500","27,700","27,250","46,616"
2017.01.03,"27,500",50,"27,450","27,600","27,150","46,329"
2017.01.02,"27,450",900,"27,750","27,900","27,100","67,305"
2016.12.29,"28,350",100,"28,050","28,500","28,050","31,726"
2016.12.28,"28,250",150,"28,400","28,500","28,000","37,615"
2016.12.27,"28,400",50,"28,100","28,550","28,050","38,291"
2016.12.26,"28,350",50,"28,500","28,750","28,200","37,934"
2016.12.23,"28,300",250,"28,000","28,500","27,950","41,483"
2016.12.22,"28,050",550,"28,550","28,600","27,950","63,096"
2016.12.21,"28,600",150,"28,450","28,750","28,300","38,444"
2016.12.20,"28,450",100,"28,350","28,700","28,350","49,331"
2016.12.19,"28,550",50,"28,400","28,550","28,100","35,302"
2016.12.16,"28,600",50,"28,650","28,750","28,300","43,290"
2016.12.15,"28,650",100,"28,500","28,750","28,250","49,911"
2016.12.14,"28,550",50,"28,850","28,850","28,400","50,906"
2016.12.13,"28,600",0,"28,650","29,000","28,400","100,074"
2016.12.12,"28,600",300,"29,300","29,350","28,150","128,133"
2016.12.09,"28,900","1,000","27,900","29,000","27,900","155,011"
2016.12.08,"27,900",300,"27,600","28,250","27,600","89,678"
2016.12.07,"27,600",650,"27,700","28,100","27,000","105,259"
2016.12.06,"26,950",500,"26,500","27,150","26,500","52,227"
2016.12.05,"26,450",750,"26,800","27,050","26,300","42,806"
2016.12.02,"27,200",200,"26,850","27,250","26,750","47,370"
2016.12.01,"27,000",50,"27,050","27,300","26,650","65,710"
2016.11.30,"27,050","1,050","28,100","28,100","26,850","104,696"
2016.11.29,"28,100",700,"27,300","28,250","26,750","138,484"
2016.11.28,"27,400","1,350","26,050","27,400","26,050","107,366"
2016.11.25,"26,050",650,"25,200","26,150","25,200","61,897"
2016.11.24,"25,400",900,"26,100","26,400","25,350","145,057"
2016.11.23,"26,300",100,"26,300","26,500","26,100","56,133"
2016.11.22,"26,400",100,"26,400","26,700","26,050","94,964"
2016.11.21,"26,300","1,950","27,350","27,350","25,800","322,523"
2016.11.18,"28,250",700,"28,750","28,750","28,200","75,583"
2016.11.17,"28,950",350,"28,600","29,300","28,550","114,904"
2016.11.16,"28,600",50,"28,400","28,600","28,300","67,888"
2016.11.15,"28,550",300,"28,600","28,850","28,400","63,638"
2016.11.14,"28,850",900,"28,250","29,450","28,200","144,023"
2016.11.11,"27,950",750,"28,500","29,100","27,800","140,412"
2016.11.10,"28,700","1,350","28,450","29,600","28,350","250,593"
2016.11.09,"27,350",500,"27,850","28,450","26,700","211,929"
2016.11.08,"27,850",300,"27,600","27,900","27,450","75,569"
2016.11.07,"27,550",200,"27,350","27,800","27,300","99,271"
2016.11.04,"27,350",450,"27,550","27,600","27,200","144,459"
2016.11.03,"27,800",200,"27,500","28,200","27,350","126,848"
2016.11.02,"28,000","1,000","28,750","29,050","27,950","125,581"
2016.11.01,"29,000",300,"28,700","29,500","28,700","52,721"
2016.10.31,"29,300",200,"29,300","29,850","29,100","73,434"
2016.10.28,"29,500",400,"29,950","30,000","29,200","74,353"
2016.10.27,"29,900",650,"29,050","30,000","29,050","105,793"
2016.10.26,"29,250","1,000","29,900","30,050","28,700","206,813"
2016.10.25,"30,250",750,"30,750","31,000","30,000","125,518"
2016.10.24,"31,000",0,"30,800","31,100","30,600","54,124"
2016.10.21,"31,000",50,"30,950","31,200","30,950","36,462"
2016.10.20,"31,050",150,"31,450","31,450","31,000","51,077"
2016.10.19,"31,200",150,"31,100","31,300","30,950","51,362"
2016.10.18,"31,050",200,"31,100","31,450","31,050","40,194"
2016.10.17,"31,250",700,"32,000","32,000","31,000","111,460"
2016.10.14,"31,950",250,"32,250","32,400","31,900","45,459"
2016.10.13,"32,200",400,"32,750","32,800","32,200","62,179"
2016.10.12,"32,600",0,"32,400","32,700","32,300","67,847"
2016.10.11,"32,600",350,"32,250","32,600","32,200","67,147"
2016.10.10,"32,250",150,"32,100","32,600","32,100","44,564"
2016.10.07,"32,400",650,"33,200","33,250","32,400","75,709"
2016.10.06,"33,050",600,"32,500","33,150","32,500","80,593"
2016.10.05,"32,450",100,"32,600","32,750","32,250","45,295"
2016.10.04,"32,550",400,"32,150","32,750","32,000","57,876"
2016.09.30,"32,150","1,000","32,850","33,150","32,100","109,699"
2016.09.29,"33,150",300,"32,750","33,300","32,750","60,775"
2016.09.28,"32,850",0,"32,800","33,150","32,550","48,140"
2016.09.27,"32,850",50,"32,600","32,850","32,300","65,872"
2016.09.26,"32,900",250,"33,300","33,350","32,750","48,211"
2016.09.23,"33,150",350,"33,550","33,700","33,100","78,353"
2016.09.22,"33,500",350,"33,350","33,700","33,000","166,219"
2016.09.21,"33,150","1,000","32,200","33,200","32,050","179,004"
2016.09.20,"32,150",750,"31,400","32,150","31,150","91,470"
2016.09.19,"31,400",0,"31,100","31,400","30,950","59,698"
2016.09.13,"31,400",250,"31,200","31,450","31,100","64,868"
2016.09.12,"31,150",650,"31,000","31,700","31,000","86,322"
2016.09.09,"31,800",350,"32,100","32,100","31,600","69,517"
2016.09.08,"32,150",0,"32,000","32,700","31,500","134,974"
2016.09.07,"32,150",800,"33,000","33,200","32,100","136,099"
2016.09.06,"32,950",0,"33,100","33,400","32,850","133,169"
2016.09.05,"32,950",100,"33,200","33,550","32,350","182,109"
2016.09.02,"32,850",50,"32,850","33,300","32,450","143,230"
2016.09.01,"32,900","1,150","31,750","32,950","31,450","226,204"
2016.08.31,"31,750",900,"30,800","31,750","30,350","213,721"
2016.08.30,"30,850",900,"31,500","31,750","30,450","449,561"
2016.08.29,"31,750","1,000","33,000","33,400","31,300","279,080"
2016.08.26,"32,750",500,"32,050","32,900","32,050","91,179"
2016.08.25,"32,250",250,"32,450","32,700","32,100","149,101"
2016.08.24,"32,500",450,"33,000","33,150","32,300","183,373"
2016.08.23,"32,950",250,"33,550","33,700","32,850","120,367"
2016.08.22,"33,200",350,"33,750","33,950","33,150","102,750"
2016.08.19,"33,550",250,"34,300","34,450","33,550","114,471"
2016.08.18,"33,800",300,"33,300","34,200","33,250","149,790"
2016.08.17,"33,500",350,"33,600","33,850","32,800","206,719"
2016.08.16,"33,850",300,"33,900","34,350","33,800","164,622"
2016.08.12,"34,150",50,"34,350","34,750","33,750","252,864"
2016.08.11,"34,100","1,300","35,500","35,500","33,850","417,632"
2016.08.10,"35,400","1,400","34,350","35,500","34,250","330,780"
2016.08.09,"34,000","1,300","33,300","34,150","33,300","411,166"
2016.08.08,"32,700",450,"32,250","32,900","31,800","691,720"
2016.08.05,"32,250","1,550","33,400","33,700","32,000","567,713"
2016.08.04,"33,800",50,"33,850","34,550","33,750","322,072"
2016.08.03,"33,850",250,"33,800","34,550","33,750","354,627"
2016.08.02,"34,100","2,950","36,100","36,500","33,750","799,488"
2016.08.01,"37,050","1,050","38,400","38,600","37,000","161,881"
2016.07.29,"38,100",400,"38,600","38,750","38,100","84,819"
2016.07.28,"38,500",100,"38,700","38,800","38,300","58,338"
2016.07.27,"38,400",450,"38,250","38,450","37,900","80,502"
2016.07.26,"37,950",600,"38,550","38,600","37,800","105,890"
2016.07.25,"38,550",50,"38,550","38,850","38,350","96,302"
2016.07.22,"38,500",500,"39,000","39,150","38,200","162,767"
2016.07.21,"39,000",250,"39,500","39,650","38,750","86,717"
2016.07.20,"39,250",200,"39,050","39,500","38,650","56,093"
2016.07.19,"39,050",100,"38,950","39,500","38,950","65,033"
2016.07.18,"38,950",250,"39,300","39,400","38,550","75,529"
2016.07.15,"39,200",250,"39,300","39,750","39,100","75,246"
2016.07.14,"38,950",450,"39,750","39,750","38,700","81,948"
2016.07.13,"39,400",250,"39,350","39,900","39,200","79,229"
2016.07.12,"39,150",350,"39,100","39,750","39,100","84,828"
2016.07.11,"38,800",450,"39,150","39,200","38,450","107,690"
2016.07.08,"39,250",600,"40,100","40,350","38,500","108,798"
2016.07.07,"39,850",300,"40,150","40,550","39,550","123,009"
2016.07.06,"40,150",650,"39,250","40,200","39,050","81,994"
2016.07.05,"39,500",250,"40,050","40,050","39,400","73,527"
2016.07.04,"39,750",450,"40,200","40,350","39,600","67,234"
2016.07.01,"40,200",50,"40,400","40,400","40,000","62,452"
2016.06.30,"40,150",300,"40,200","40,600","39,650","84,224"
2016.06.29,"39,850",600,"39,400","40,150","39,400","75,055"
2016.06.28,"39,250",150,"38,700","39,800","38,500","109,072"
2016.06.27,"39,100",950,"37,000","39,700","37,000","178,280"
2016.06.24,"38,150","2,600","40,850","41,150","38,000","405,759"
2016.06.23,"40,750",800,"41,300","41,600","40,250","133,757"
2016.06.22,"41,550",150,"41,950","42,200","41,500","71,551"
2016.06.21,"41,700",400,"42,250","42,250","41,250","83,012"
2016.06.20,"42,100",350,"41,750","42,100","41,450","117,190"
2016.06.17,"41,750",200,"42,000","42,450","41,350","99,516"
2016.06.16,"41,950",400,"41,350","42,550","41,350","121,922"
2016.06.15,"41,550",900,"42,050","42,500","41,100","123,602"
2016.06.14,"42,450",400,"41,650","42,550","41,350","113,224"
2016.06.13,"42,050","1,350","43,450","43,450","41,950","123,667"
2016.06.10,"43,400",700,"42,900","43,800","42,250","116,548"
2016.06.09,"42,700",450,"43,400","43,650","42,700","155,726"
2016.06.08,"43,150",700,"43,900","43,950","43,000","160,374"
2016.06.07,"43,850",650,"44,500","44,550","43,100","235,566"
2016.06.03,"44,500","1,100","45,800","45,800","44,100","205,333"
2016.06.02,"45,600",200,"45,900","46,000","44,800","170,183"
2016.06.01,"45,800",200,"45,050","46,150","44,300","269,551"
2016.05.31,"45,600",550,"45,400","45,850","44,900","221,623"
2016.05.30,"45,050","1,000","46,600","46,950","44,750","473,329"
2016.05.27,"46,050",400,"46,450","48,000","43,100","1,287,713"
2016.05.26,"46,450",250,"46,250","46,950","46,050","154,829"
2016.05.25,"46,700","2,050","44,800","46,950","44,800","391,814"
2016.05.24,"44,650","1,200","45,900","46,250","44,100","242,725"
2016.05.23,"45,850","1,350","44,800","46,100","44,750","462,920"
2016.05.20,"44,500","1,500","43,100","45,150","43,100","343,062"
2016.05.19,"43,000",950,"44,000","44,400","42,750","178,348"
2016.05.18,"43,950",700,"44,650","44,650","43,750","132,133"
2016.05.17,"44,650",700,"43,900","44,950","43,000","264,842"
2016.05.16,"43,950",750,"44,500","45,000","43,550","175,686"
2016.05.13,"44,700",0,"44,650","45,150","44,400","289,097"
2016.05.12,"44,700","1,000","43,800","44,900","43,450","507,793"
2016.05.11,"43,700","2,150","42,000","44,050","41,100","641,052"
2016.05.10,"41,550","1,900","39,550","41,850","39,550","216,016"
2016.05.09,"39,650",800,"40,050","40,400","39,550","131,143"
2016.05.04,"40,450",700,"41,100","41,100","40,050","163,152"
2016.05.03,"41,150",950,"40,250","41,250","40,250","212,177"
2016.05.02,"40,200","2,600","42,200","42,450","40,100","376,785"
2016.04.29,"42,800",900,"41,400","42,850","41,400","133,684"
2016.04.28,"41,900",850,"43,000","43,000","41,350","138,027"
2016.04.27,"42,750",550,"42,350","42,900","41,950","115,002"
2016.04.26,"42,200",800,"43,400","43,400","42,200","135,276"
2016.04.25,"43,000",350,"43,000","43,300","42,650","133,642"
2016.04.22,"42,650",0,"43,050","43,050","42,100","164,041"
2016.04.21,"42,650",250,"42,650","43,100","42,300","192,661"
2016.04.20,"42,400",50,"42,500","42,900","42,150","345,367"
2016.04.19,"42,450","2,800","40,050","42,450","40,050","666,447"
2016.04.18,"39,650",850,"39,700","39,950","39,100","196,171"
2016.04.15,"38,800",500,"39,450","39,450","38,600","123,601"
2016.04.14,"39,300","1,000","40,600","40,650","39,300","158,795"
2016.04.12,"40,300","1,000","39,750","40,400","39,400","214,245"
2016.04.11,"39,300",300,"39,400","39,600","38,900","98,104"
2016.04.08,"39,600",100,"39,750","39,850","39,050","113,743"
2016.04.07,"39,500",850,"38,500","39,500","38,400","198,806"
2016.04.06,"38,650",300,"38,350","38,800","38,000","91,208"
2016.04.05,"38,350",950,"39,050","39,300","38,050","128,396"
2016.04.04,"39,300",250,"38,900","39,300","38,700","104,288"
2016.04.01,"39,050",50,"39,350","39,500","39,000","80,359"
2016.03.31,"39,100",300,"39,000","39,400","38,700","127,106"
2016.03.30,"38,800",100,"38,900","38,900","38,500","100,991"
2016.03.29,"38,700",300,"38,400","39,100","38,350","131,316"
2016.03.28,"38,400",0,"38,250","38,750","38,000","92,221"
2016.03.25,"38,400",150,"38,850","38,850","38,200","69,895"
2016.03.24,"38,550",250,"38,300","38,800","38,250","84,527"
2016.03.23,"38,300",100,"38,400","38,750","38,100","84,184"
2016.03.22,"38,200",50,"38,300","38,550","37,900","129,589"
2016.03.21,"38,250",850,"39,150","39,200","38,050","185,845"
2016.03.18,"39,100",200,"39,300","39,350","39,050","76,970"
2016.03.17,"38,900",150,"38,950","39,250","38,600","107,562"
2016.03.16,"38,750",450,"39,000","39,150","38,650","98,739"
2016.03.15,"39,200","1,050","40,250","40,250","39,050","170,306"
2016.03.14,"40,250",800,"40,000","40,350","39,800","269,135"
2016.03.11,"39,450",800,"38,700","39,500","38,500","190,323"
2016.03.10,"38,650",800,"38,150","38,650","37,900","138,642"
2016.03.09,"37,850",100,"37,750","38,250","37,600","83,809"
2016.03.08,"37,750",400,"38,150","38,250","37,600","101,924"
2016.03.07,"38,150",150,"38,100","38,750","38,050","144,325"
2016.03.04,"38,000",300,"38,450","38,450","37,850","121,951"
2016.03.03,"38,300","1,050","37,250","38,350","37,250","176,227"
2016.03.02,"37,250",150,"37,250","37,600","37,050","131,787"
2016.02.29,"37,100",200,"37,350","37,650","37,050","98,748"
2016.02.26,"37,300",0,"37,650","37,800","37,100","125,638"
2016.02.25,"37,300",300,"37,450","37,550","37,200","86,974"
2016.02.24,"37,000",150,"37,200","37,850","36,850","173,431"
2016.02.23,"37,150","1,550","39,150","39,150","36,900","392,555"
2016.02.22,"38,700",250,"38,600","38,900","38,050","102,535"
2016.02.19,"38,450","1,050","37,150","38,850","36,900","223,953"
2016.02.18,"37,400",400,"37,200","37,950","37,050","193,892"
2016.02.17,"37,000","1,850","38,900","39,150","36,450","288,520"
2016.02.16,"38,850",250,"38,700","39,150","38,600","139,141"
2016.02.15,"38,600",900,"38,750","39,900","38,350","241,741"
2016.02.12,"39,500","1,500","41,000","41,050","37,950","251,917"
2016.02.11,"41,000","1,200","41,400","42,150","40,900","110,267"
2016.02.05,"42,200",350,"41,850","42,550","41,850","82,324"
2016.02.04,"41,850",50,"41,800","42,150","41,550","88,805"
2016.02.03,"41,800",700,"42,200","43,000","41,400","74,706"
2016.02.02,"42,500","1,050","43,200","43,450","42,350","73,233"
2016.02.01,"43,550",250,"44,300","44,300","42,600","124,044"
2016.01.29,"43,800",300,"44,450","44,450","43,600","66,477"
2016.01.28,"44,100",0,"44,100","44,400","43,900","94,461"
2016.01.27,"44,100",350,"43,500","44,550","43,400","133,830"
2016.01.26,"43,750",50,"43,500","43,800","42,850","95,625"
2016.01.25,"43,800","1,300","43,000","43,850","42,750","185,449"
2016.01.22,"42,500","1,800","40,700","42,750","40,700","223,268"
2016.01.21,"40,700",300,"40,600","41,550","39,750","126,460"
2016.01.20,"40,400","1,600","41,700","42,250","40,350","206,912"
2016.01.19,"42,000",350,"42,500","42,950","42,000","109,011"
2016.01.18,"41,650",200,"41,500","41,750","41,050","59,101"
2016.01.15,"41,850",450,"41,600","42,300","41,500","88,856"
2016.01.14,"41,400",600,"41,000","41,550","41,000","87,600"
2016.01.13,"42,000","1,350","40,800","42,300","40,800","110,484"
2016.01.12,"40,650",900,"41,600","41,750","40,650","114,157"
2016.01.11,"41,550",500,"41,700","42,100","41,550","70,033"
2016.01.08,"42,050",500,"41,600","42,350","41,550","117,062"
2016.01.07,"41,550",750,"42,300","42,550","41,450","107,735"
2016.01.06,"42,300",750,"43,000","43,250","42,000","94,564"
2016.01.05,"43,050",150,"42,300","43,600","42,200","79,097"
2016.01.04,"42,900","1,650","44,450","44,450","42,850","87,676"
