날짜,종가,전일비,시가,고가,저가,거래량
2019.11.25,"22,900",950,"22,500","23,000","22,450","350,288"
2019.11.22,"21,950",250,"22,350","22,550","21,800","292,832"
2019.11.21,"22,200",700,"22,950","23,200","22,000","418,792"
2019.11.20,"22,900",600,"23,600","23,600","22,750","466,537"
2019.11.19,"23,500",0,"23,550","23,700","23,150","475,652"
2019.11.18,"23,500",800,"22,750","24,150","22,750","1,688,946"
2019.11.15,"22,700",600,"22,450","22,800","22,100","782,185"
2019.11.14,"22,100",900,"21,200","22,150","21,000","401,526"
2019.11.13,"21,200",300,"21,400","21,450","21,100","223,539"
2019.11.12,"21,500",350,"21,700","21,850","21,450","232,199"
2019.11.11,"21,850",50,"21,800","22,000","21,550","309,991"
2019.11.08,"21,800",450,"22,450","22,550","21,750","379,825"
2019.11.07,"22,250",150,"22,500","22,500","22,000","247,876"
2019.11.06,"22,400",300,"22,050","22,600","22,000","406,300"
2019.11.05,"22,100",550,"22,700","22,800","22,050","487,027"
2019.11.04,"22,650",0,"22,950","23,050","22,600","334,633"
2019.11.01,"22,650",250,"22,400","22,650","22,250","351,972"
2019.10.31,"22,400",200,"22,600","22,600","22,100","354,610"
2019.10.30,"22,600",100,"22,750","23,350","22,400","954,742"
2019.10.29,"22,700",600,"22,250","22,700","21,950","518,516"
2019.10.28,"22,100",300,"22,150","22,450","21,900","387,259"
2019.10.25,"21,800",450,"22,250","22,500","21,650","478,879"
2019.10.24,"22,250",800,"21,450","22,300","21,200","607,560"
2019.10.23,"21,450",150,"21,600","21,600","21,100","297,145"
2019.10.22,"21,600",250,"21,350","21,600","21,050","456,497"
2019.10.21,"21,350",0,"21,400","21,600","21,000","217,040"
2019.10.18,"21,350",350,"21,950","21,950","21,200","368,062"
2019.10.17,"21,700",350,"22,200","22,300","21,550","286,176"
2019.10.16,"22,050",450,"22,800","22,850","22,000","338,698"
2019.10.15,"22,500",50,"22,400","22,750","22,250","482,487"
2019.10.14,"22,550","1,200","21,850","22,700","21,650","955,420"
2019.10.11,"21,350",350,"21,050","21,850","21,050","387,778"
2019.10.10,"21,000",250,"21,200","21,350","20,800","280,454"
2019.10.08,"21,250",500,"21,500","21,650","20,900","466,843"
2019.10.07,"21,750",50,"21,900","22,000","21,200","402,589"
2019.10.04,"21,800",200,"21,900","22,050","21,500","213,634"
2019.10.02,"22,000",100,"21,900","22,250","21,600","270,489"
2019.10.01,"22,100",550,"21,600","22,100","21,400","310,830"
2019.09.30,"21,550",450,"21,850","22,200","21,400","240,585"
2019.09.27,"22,000",250,"21,800","22,300","21,700","232,744"
2019.09.26,"21,750",150,"21,650","22,400","21,600","357,917"
2019.09.25,"21,600",650,"22,050","22,450","21,550","481,560"
2019.09.24,"22,250",650,"22,850","22,950","22,150","474,420"
2019.09.23,"22,900",200,"22,850","23,500","22,600","752,954"
2019.09.20,"22,700",250,"22,950","23,450","22,450","754,339"
2019.09.19,"22,950",250,"23,000","23,150","22,550","577,939"
2019.09.18,"22,700",850,"22,200","22,700","21,800","661,280"
2019.09.17,"21,850",150,"22,100","22,200","21,600","435,112"
2019.09.16,"22,000",150,"22,100","22,500","21,600","581,969"
2019.09.11,"21,850",750,"21,200","23,100","20,950","1,901,001"
2019.09.10,"21,100","1,150","20,100","21,400","20,050","1,179,055"
2019.09.09,"19,950",950,"19,050","20,200","19,050","789,526"
2019.09.06,"19,000",350,"19,500","19,700","18,900","273,914"
2019.09.05,"19,350",200,"19,450","19,450","19,150","258,536"
2019.09.04,"19,150",100,"19,200","19,500","19,000","280,880"
2019.09.03,"19,250",200,"19,350","19,700","19,150","273,682"
2019.09.02,"19,450",300,"18,950","19,600","18,650","306,058"
2019.08.30,"19,150",250,"19,350","19,750","19,150","516,740"
2019.08.29,"18,900",150,"18,950","19,200","18,350","360,244"
2019.08.28,"19,050","1,400","17,600","19,100","17,550","560,745"
2019.08.27,"17,650",700,"17,150","18,050","17,150","526,548"
2019.08.26,"16,950","1,400","17,800","17,950","16,800","722,657"
2019.08.23,"18,350","1,000","18,650","19,000","18,100","518,049"
2019.08.22,"19,350",0,"19,150","20,100","19,100","577,008"
2019.08.21,"19,350","1,000","18,100","19,500","18,100","621,306"
2019.08.20,"18,350",700,"17,750","18,400","17,700","327,086"
2019.08.19,"17,650",500,"18,300","18,300","17,600","307,727"
2019.08.16,"18,150",650,"18,450","18,550","17,950","414,507"
2019.08.14,"18,800",550,"18,550","19,250","18,400","403,325"
2019.08.13,"18,250",450,"18,500","18,850","18,250","244,538"
2019.08.12,"18,700",100,"18,550","19,050","18,400","257,261"
2019.08.09,"18,600",300,"19,100","19,450","18,250","465,871"
2019.08.08,"18,900","1,050","18,200","19,200","18,050","554,151"
2019.08.07,"17,850",200,"17,550","18,200","17,150","445,670"
2019.08.06,"17,650",100,"17,100","18,250","16,300","1,367,667"
2019.08.05,"17,750","2,450","19,850","20,000","17,700","1,085,907"
2019.08.02,"20,200",800,"20,700","20,800","20,200","255,464"
2019.08.01,"21,000",650,"20,000","21,450","19,850","529,731"
2019.07.31,"20,350",450,"19,850","20,550","19,700","335,223"
2019.07.30,"19,900",50,"19,650","20,400","19,650","368,062"
2019.07.29,"19,850","1,550","21,400","21,400","19,800","586,387"
2019.07.26,"21,400",750,"20,550","21,400","20,550","497,564"
2019.07.25,"20,650",50,"20,250","20,950","20,250","312,426"
2019.07.24,"20,600",50,"20,700","20,950","20,500","232,731"
2019.07.23,"20,650",150,"20,650","21,250","20,450","323,075"
2019.07.22,"20,800",400,"21,100","21,200","20,600","269,011"
2019.07.19,"21,200",450,"20,850","21,350","20,850","230,517"
2019.07.18,"20,750",50,"20,550","21,400","20,550","526,881"
2019.07.17,"20,700",900,"21,400","21,550","20,600","790,173"
2019.07.16,"21,600",400,"21,850","21,950","21,150","576,790"
2019.07.15,"22,000",500,"22,500","22,600","21,750","383,853"
2019.07.12,"22,500",450,"23,050","23,100","22,300","238,064"
2019.07.11,"22,950",100,"23,100","23,250","22,600","247,733"
2019.07.10,"23,050","1,150","21,750","23,300","21,750","480,216"
2019.07.09,"21,900",700,"22,500","23,000","21,900","403,990"
2019.07.08,"22,600","1,400","23,750","23,800","22,550","509,476"
2019.07.05,"24,000",850,"23,100","24,200","22,950","403,457"
2019.07.04,"23,150",600,"22,550","23,300","22,450","471,071"
2019.07.03,"22,550",600,"23,150","23,150","22,500","554,198"
2019.07.02,"23,150",100,"22,900","23,550","22,500","508,481"
2019.07.01,"23,050",850,"23,950","24,150","22,750","697,271"
2019.06.28,"23,900",300,"24,200","24,450","23,750","184,377"
2019.06.27,"24,200",250,"23,950","24,550","23,950","200,400"
2019.06.26,"23,950",200,"24,150","24,450","23,950","172,707"
2019.06.25,"24,150",250,"23,700","24,550","23,700","306,190"
2019.06.24,"23,900","1,250","24,900","25,050","23,850","883,130"
2019.06.21,"25,150",500,"25,700","25,850","24,900","324,250"
2019.06.20,"25,650",0,"25,650","25,800","25,400","221,217"
2019.06.19,"25,650",200,"25,550","26,050","25,550","170,127"
2019.06.18,"25,450",100,"25,600","25,700","25,400","140,083"
2019.06.17,"25,550",100,"25,750","25,900","25,500","156,277"
2019.06.14,"25,450",550,"25,850","25,950","25,450","309,438"
2019.06.13,"26,000",400,"26,400","26,800","26,000","350,892"
2019.06.12,"26,400",350,"26,800","26,800","26,200","180,946"
2019.06.11,"26,750",450,"26,600","26,900","26,350","247,894"
2019.06.10,"26,300",0,"26,350","26,600","25,750","260,020"
2019.06.07,"26,300",100,"26,300","26,950","26,200","375,696"
2019.06.05,"26,200",200,"26,150","26,250","25,850","158,497"
2019.06.04,"26,000",450,"25,650","26,050","25,550","162,974"
2019.06.03,"25,550",50,"25,400","25,950","25,400","171,068"
2019.05.31,"25,500",400,"25,900","25,950","25,200","301,275"
2019.05.30,"25,900",850,"25,200","26,000","25,100","377,147"
2019.05.29,"25,050",650,"25,450","25,700","24,900","310,385"
2019.05.28,"25,700",200,"25,550","25,850","25,300","249,812"
2019.05.27,"25,500",150,"25,400","25,750","23,950","522,800"
2019.05.24,"25,350",150,"25,250","26,150","25,100","326,530"
2019.05.23,"25,500",750,"26,200","26,200","25,450","448,467"
2019.05.22,"26,250",600,"26,700","27,000","26,050","418,470"
2019.05.21,"26,850",750,"27,550","27,950","26,400","555,681"
2019.05.20,"27,600",50,"27,550","28,300","27,550","285,197"
2019.05.17,"27,650","1,000","28,800","28,900","27,600","299,808"
2019.05.16,"28,650",250,"29,200","29,200","28,500","341,184"
2019.05.15,"28,900","1,150","28,050","28,900","27,550","481,701"
2019.05.14,"27,750",500,"26,800","27,850","26,500","351,826"
2019.05.13,"27,250",300,"27,250","28,100","27,200","307,872"
2019.05.10,"27,550",350,"26,800","28,100","26,700","500,363"
2019.05.09,"27,200","1,700","28,700","28,900","27,200","710,046"
2019.05.08,"28,900",200,"28,850","29,400","28,650","258,308"
2019.05.07,"29,100",650,"29,300","29,550","29,000","294,623"
2019.05.03,"29,750",50,"29,900","29,900","29,500","176,485"
2019.05.02,"29,800",0,"29,600","29,950","29,300","206,379"
2019.04.30,"29,800",500,"29,400","29,850","29,300","353,392"
2019.04.29,"29,300",50,"29,400","29,500","29,050","276,457"
2019.04.26,"29,350",450,"29,800","30,000","29,350","343,065"
2019.04.25,"29,800",750,"30,200","30,400","29,500","592,326"
2019.04.24,"30,550",300,"31,100","31,150","30,400","350,394"
2019.04.23,"30,850",700,"31,600","31,700","30,400","577,112"
2019.04.22,"31,550",650,"31,000","31,850","31,000","619,155"
2019.04.19,"30,900",350,"30,750","31,100","30,600","256,922"
2019.04.18,"30,550",700,"31,200","31,350","30,450","453,199"
2019.04.17,"31,250",250,"31,600","31,600","31,100","245,967"
2019.04.16,"31,500",150,"31,550","31,800","31,000","408,907"
2019.04.15,"31,350",150,"31,800","31,850","31,000","421,690"
2019.04.12,"31,500",50,"31,400","31,900","31,100","372,149"
2019.04.11,"31,550",150,"31,700","31,750","31,150","441,787"
2019.04.10,"31,400",550,"31,850","31,950","31,150","462,712"
2019.04.09,"31,950",100,"32,200","32,250","31,500","423,451"
2019.04.08,"32,050",450,"32,550","32,900","31,750","508,096"
2019.04.05,"32,500",50,"32,650","34,050","32,200","1,466,459"
2019.04.04,"32,450",50,"32,500","33,000","32,250","586,208"
2019.04.03,"32,500",200,"32,300","32,650","32,150","598,099"
2019.04.02,"32,300","1,700","30,650","32,850","30,600","2,185,986"
2019.04.01,"30,600",200,"31,050","31,350","30,500","513,842"
2019.03.29,"30,800","1,000","29,950","30,950","29,750","760,476"
2019.03.28,"29,800",50,"29,700","30,100","29,600","311,214"
2019.03.27,"29,750",200,"30,250","30,250","29,550","428,438"
2019.03.26,"29,950",550,"29,800","30,300","29,550","705,042"
2019.03.25,"29,400",50,"29,400","30,200","28,900","894,376"
2019.03.22,"29,450",250,"29,050","29,600","28,950","492,265"
2019.03.21,"29,200",100,"28,700","29,450","28,700","610,727"
2019.03.20,"29,300",400,"28,950","29,350","28,500","425,079"
2019.03.19,"28,900",350,"28,850","29,050","28,400","455,804"
2019.03.18,"28,550",400,"28,200","29,150","28,200","676,993"
2019.03.15,"28,150",900,"28,900","29,050","28,000","1,060,746"
2019.03.14,"29,050",950,"30,000","30,050","29,050","778,182"
2019.03.13,"30,000",50,"30,200","30,950","29,150","1,279,262"
2019.03.12,"29,950","1,250","31,750","32,000","29,350","2,316,652"
2019.03.11,"31,200","1,100","30,200","31,400","28,750","1,854,338"
2019.03.08,"30,100",750,"29,600","30,150","28,850","511,222"
2019.03.07,"29,350",650,"30,300","30,550","29,000","553,451"
2019.03.06,"30,000","1,300","29,000","30,100","28,850","1,063,163"
2019.03.05,"28,700",50,"28,650","29,100","28,550","237,348"
2019.03.04,"28,650",150,"28,700","29,050","28,550","419,387"
2019.02.28,"28,500",500,"28,900","29,300","28,500","413,113"
2019.02.27,"29,000",400,"29,250","29,550","28,750","466,526"
2019.02.26,"29,400",400,"29,650","29,900","28,550","496,633"
2019.02.25,"29,800",0,"29,800","30,000","29,450","344,017"
2019.02.22,"29,800",350,"30,150","30,150","29,300","414,588"
2019.02.21,"30,150",550,"29,600","30,600","29,550","1,039,009"
2019.02.20,"29,600",200,"29,300","29,800","29,300","357,523"
2019.02.19,"29,400",500,"29,900","29,900","29,300","340,293"
2019.02.18,"29,900",50,"30,200","30,250","29,600","488,563"
2019.02.15,"29,850",650,"29,300","30,000","29,300","796,304"
2019.02.14,"29,200",300,"29,550","29,600","28,950","357,084"
2019.02.13,"29,500",100,"30,050","30,100","29,050","574,963"
2019.02.12,"29,600",400,"30,200","30,400","29,200","863,375"
2019.02.11,"29,200",650,"28,850","29,350","28,650","738,493"
2019.02.08,"28,550",250,"28,350","28,750","28,300","331,444"
2019.02.07,"28,800",550,"28,400","29,100","28,200","596,321"
2019.02.01,"28,250",450,"28,750","28,950","28,000","493,338"
2019.01.31,"28,700","1,000","27,850","28,750","27,700","952,561"
2019.01.30,"27,700",50,"27,850","27,950","27,600","458,949"
2019.01.29,"27,650",0,"27,600","28,000","27,400","431,548"
2019.01.28,"27,650",350,"28,050","28,150","27,500","566,972"
2019.01.25,"28,000",150,"27,550","28,250","27,550","652,120"
2019.01.24,"27,850",250,"27,650","28,350","27,350","920,789"
2019.01.23,"27,600","1,700","29,000","29,000","27,200","2,112,568"
2019.01.22,"29,300",500,"28,900","29,400","28,100","817,451"
2019.01.21,"28,800","2,850","31,700","32,000","28,200","2,484,135"
2019.01.18,"31,650",150,"32,000","32,000","31,100","411,760"
2019.01.17,"31,800","1,350","33,150","33,200","31,450","586,505"
2019.01.16,"33,150",200,"33,100","33,250","32,450","460,147"
2019.01.15,"32,950","2,050","30,900","33,500","30,900","1,615,359"
2019.01.14,"30,900",0,"30,800","31,200","30,600","331,558"
2019.01.11,"30,900",600,"31,000","31,150","29,650","811,176"
2019.01.10,"31,500",50,"31,300","31,650","30,850","232,543"
2019.01.09,"31,550",50,"31,650","31,850","30,950","376,344"
2019.01.08,"31,500",150,"31,600","31,800","30,800","357,678"
2019.01.07,"31,350","1,100","30,850","32,150","30,400","876,522"
2019.01.04,"30,250","1,950","28,300","30,300","28,100","487,820"
2019.01.03,"28,300",750,"29,150","29,650","28,250","463,812"
2019.01.02,"29,050","1,200","30,500","30,800","28,950","482,873"
2018.12.28,"30,250",750,"30,950","31,350","29,850","530,255"
2018.12.27,"31,000",600,"32,100","32,300","30,750","502,394"
2018.12.26,"31,600",650,"30,100","31,950","29,950","804,936"
2018.12.24,"30,950",750,"30,100","31,500","29,750","592,041"
2018.12.21,"30,200",700,"29,300","30,250","29,200","365,047"
2018.12.20,"29,500",450,"29,800","30,900","28,950","438,817"
2018.12.19,"29,950","1,000","28,950","30,350","28,500","545,339"
2018.12.18,"28,950",100,"28,200","29,100","27,550","521,534"
2018.12.17,"28,850","2,500","31,150","31,300","28,500","1,203,641"
2018.12.14,"31,350",500,"30,700","31,600","30,550","454,074"
2018.12.13,"30,850",250,"30,950","31,050","30,300","344,715"
2018.12.12,"30,600",800,"29,800","30,650","29,600","299,944"
2018.12.11,"29,800",300,"29,950","30,650","29,600","424,611"
2018.12.10,"30,100",650,"30,000","30,650","29,800","289,444"
2018.12.07,"30,750",550,"30,600","31,300","29,900","491,126"
2018.12.06,"30,200","1,200","31,250","31,600","29,600","850,641"
2018.12.05,"31,400","1,700","32,450","32,800","30,800","787,652"
2018.12.04,"33,100",650,"32,250","33,300","32,250","408,042"
2018.12.03,"32,450",50,"32,750","32,850","32,100","351,219"
2018.11.30,"32,400",400,"32,850","33,150","32,150","383,296"
2018.11.29,"32,800",200,"33,600","33,650","32,600","419,893"
2018.11.28,"33,000",600,"33,750","33,750","33,000","336,833"
2018.11.27,"33,600",0,"34,000","34,250","33,000","394,849"
2018.11.26,"33,600","1,550","32,400","33,650","32,250","532,522"
2018.11.23,"32,050",700,"32,450","33,150","32,000","407,339"
2018.11.22,"32,750",600,"33,550","33,550","32,600","386,813"
2018.11.21,"33,350",450,"33,350","33,600","31,650","834,247"
2018.11.20,"33,800",500,"33,500","35,000","33,450","712,670"
2018.11.19,"34,300",150,"34,350","34,750","33,500","588,826"
2018.11.16,"34,450",50,"34,600","35,300","33,600","995,452"
2018.11.15,"34,400","1,800","32,750","34,750","32,700","1,328,139"
2018.11.14,"32,600","1,800","30,900","32,950","30,300","1,647,245"
2018.11.13,"30,800",250,"30,650","31,100","28,750","1,686,771"
2018.11.12,"31,050","1,300","29,400","31,400","29,100","1,415,908"
2018.11.09,"29,750","1,050","28,550","29,750","27,400","864,550"
2018.11.08,"28,700",550,"29,700","30,000","28,500","881,379"
2018.11.07,"29,250",950,"30,200","30,300","28,500","823,719"
2018.11.06,"30,200",300,"30,900","31,450","29,450","800,377"
2018.11.05,"30,500","1,000","31,300","31,300","30,150","784,230"
2018.11.02,"31,500","1,450","30,500","31,550","29,600","1,205,217"
2018.11.01,"30,050","1,450","29,100","31,200","28,900","1,936,920"
2018.10.31,"28,600",100,"28,950","29,150","27,450","1,266,390"
2018.10.30,"28,500","1,750","26,900","28,900","25,650","2,818,570"
2018.10.29,"26,750",650,"27,850","28,450","26,200","2,504,469"
2018.10.26,"27,400","2,850","31,000","31,100","27,000","4,581,304"
2018.10.25,"30,250",750,"30,500","32,150","29,250","3,131,302"
2018.10.24,"31,000","7,900","39,300","39,350","30,300","5,697,680"
2018.10.23,"38,900",250,"39,150","39,800","38,500","625,497"
2018.10.22,"39,150","1,250","37,600","39,150","37,500","531,009"
2018.10.19,"37,900",950,"36,300","38,150","36,050","746,154"
2018.10.18,"36,950","1,100","38,650","38,650","36,950","525,651"
2018.10.17,"38,050","1,200","38,150","38,300","37,050","531,431"
2018.10.16,"36,850","1,150","36,050","37,450","35,700","493,110"
2018.10.15,"35,700",350,"36,500","37,300","35,350","510,062"
2018.10.12,"36,050",600,"35,500","36,850","35,200","631,103"
2018.10.11,"35,450","1,150","35,450","36,450","35,000","694,727"
2018.10.10,"36,600",250,"36,400","36,950","34,450","868,742"
2018.10.08,"36,350","1,500","38,000","38,750","34,300","726,603"
2018.10.05,"37,850",550,"36,800","38,500","36,300","531,147"
2018.10.04,"37,300",250,"37,200","37,350","35,900","556,036"
2018.10.02,"37,050","1,050","38,400","38,800","36,300","705,780"
2018.10.01,"38,100","1,000","38,200","38,750","37,400","692,585"
2018.09.28,"37,100",700,"36,650","37,150","35,850","464,751"
2018.09.27,"36,400",200,"36,700","37,350","36,300","399,197"
2018.09.21,"36,600",350,"37,000","37,450","36,050","1,177,616"
2018.09.20,"36,950",300,"36,850","37,650","36,250","652,674"
2018.09.19,"36,650","1,750","34,900","36,800","34,800","838,266"
2018.09.18,"34,900",300,"34,700","35,250","34,500","262,021"
2018.09.17,"35,200",400,"34,850","35,200","34,250","284,623"
2018.09.14,"34,800",100,"35,000","35,300","34,100","388,821"
2018.09.13,"34,700",750,"34,300","34,700","33,250","384,541"
2018.09.12,"33,950",650,"33,600","34,650","33,500","586,164"
2018.09.11,"33,300",350,"32,850","34,250","32,550","551,454"
2018.09.10,"32,950","1,250","34,200","34,450","32,500","860,351"
2018.09.07,"34,200","1,750","32,550","34,350","32,500","895,866"
2018.09.06,"32,450",500,"32,000","33,000","31,300","550,907"
2018.09.05,"31,950",100,"32,000","32,600","31,750","488,069"
2018.09.04,"31,850",0,"31,850","32,100","31,450","409,530"
2018.09.03,"31,850",400,"32,450","32,600","31,200","651,955"
2018.08.31,"32,250",650,"31,400","32,700","31,150","735,798"
2018.08.30,"31,600",300,"30,850","31,950","30,850","579,984"
2018.08.29,"31,300",700,"30,750","31,450","30,200","630,705"
2018.08.28,"30,600",800,"31,700","32,300","30,200","1,148,994"
2018.08.27,"31,400","1,600","30,100","31,400","29,900","1,121,187"
2018.08.24,"29,800",100,"30,000","30,250","29,150","771,688"
2018.08.23,"29,900",900,"29,000","30,450","28,650","1,461,243"
2018.08.22,"29,000",350,"28,850","29,450","28,050","946,004"
2018.08.21,"28,650","1,700","26,950","28,700","26,950","1,303,835"
2018.08.20,"26,950",550,"26,650","27,700","26,550","1,166,339"
2018.08.17,"26,400",700,"25,950","26,950","25,600","1,066,336"
2018.08.16,"25,700","1,950","23,250","26,100","23,050","1,619,697"
2018.08.14,"23,750",700,"23,300","24,000","22,950","544,488"
2018.08.13,"23,050",600,"23,350","23,700","22,850","293,131"
2018.08.10,"23,650",450,"23,050","23,800","23,050","296,267"
2018.08.09,"23,200",250,"22,950","23,350","22,700","175,317"
2018.08.08,"22,950",650,"22,550","23,500","22,500","516,624"
2018.08.07,"22,300",50,"22,050","22,350","21,450","473,821"
2018.08.06,"22,350",850,"23,200","23,200","22,200","339,069"
2018.08.03,"23,200",100,"23,300","23,650","22,750","210,961"
2018.08.02,"23,100",200,"23,100","23,450","22,650","301,035"
2018.08.01,"23,300",600,"22,700","23,300","22,550","414,507"
2018.07.31,"22,700",500,"23,100","23,100","21,950","786,129"
2018.07.30,"23,200","1,000","24,050","24,050","23,100","339,421"
2018.07.27,"24,200",50,"23,950","24,650","23,750","338,949"
2018.07.26,"24,250","1,550","23,050","24,250","22,700","602,529"
2018.07.25,"22,700",850,"23,600","23,600","22,500","637,352"
2018.07.24,"23,550",400,"23,150","24,100","22,950","494,193"
2018.07.23,"23,150",900,"24,050","24,050","23,000","544,458"
2018.07.20,"24,050",350,"23,700","24,400","23,300","602,981"
2018.07.19,"23,700",800,"24,700","24,700","22,850","953,064"
2018.07.18,"24,500",950,"25,700","25,900","24,300","635,732"
2018.07.17,"25,450",700,"26,100","26,100","25,350","537,560"
2018.07.16,"26,150",450,"26,450","26,700","25,850","484,419"
2018.07.13,"26,600",750,"25,850","27,000","25,700","1,042,940"
2018.07.12,"25,850","1,050","24,800","25,900","24,800","549,718"
2018.07.11,"24,800",650,"24,900","25,300","24,700","472,406"
2018.07.10,"25,450",700,"26,500","26,550","25,150","777,609"
2018.07.09,"26,150",350,"26,000","26,450","25,300","675,420"
2018.07.06,"25,800",450,"25,550","25,800","24,500","607,668"
2018.07.05,"25,350",600,"26,050","26,050","25,100","411,723"
2018.07.04,"25,950",550,"26,350","26,550","25,400","530,376"
2018.07.03,"26,500","1,300","25,600","26,500","25,550","847,320"
2018.07.02,"25,200","1,200","26,650","26,700","25,200","570,460"
2018.06.29,"26,400",950,"25,700","26,400","25,200","582,692"
2018.06.28,"25,450",200,"25,300","25,700","24,950","307,675"
2018.06.27,"25,250",250,"25,500","25,750","25,150","284,319"
2018.06.26,"25,500",200,"24,800","25,550","24,750","447,780"
2018.06.25,"25,300",550,"26,100","26,150","25,050","577,936"
2018.06.22,"25,850",350,"26,150","26,400","25,300","688,444"
2018.06.21,"26,200","1,750","24,550","26,500","24,550","1,837,431"
2018.06.20,"24,450",650,"23,750","24,500","23,750","390,217"
2018.06.19,"23,800",400,"24,400","24,800","23,800","325,921"
2018.06.18,"24,200",600,"24,900","25,150","23,950","389,085"
2018.06.15,"24,800",450,"24,300","25,600","24,250","671,319"
2018.06.14,"24,350",200,"24,150","24,900","24,000","1,524,744"
2018.06.12,"24,550",450,"23,900","24,700","23,700","379,901"
2018.06.11,"24,100",350,"24,500","24,700","23,900","338,794"
2018.06.08,"24,450",450,"24,000","24,500","23,600","363,490"
2018.06.07,"24,000",50,"24,250","24,350","23,450","802,336"
2018.06.05,"24,050","1,200","24,750","25,150","23,850","874,607"
2018.06.04,"25,250",250,"25,250","25,650","24,450","591,248"
2018.06.01,"25,000",200,"24,800","26,100","24,500","940,748"
2018.05.31,"24,800",350,"24,650","24,900","23,850","1,087,165"
2018.05.30,"24,450",50,"24,500","24,800","23,950","924,809"
2018.05.29,"24,500","1,450","23,250","25,000","23,050","1,973,011"
2018.05.28,"23,050",750,"22,250","23,200","21,500","885,136"
2018.05.25,"22,300",0,"22,300","22,850","22,000","665,735"
2018.05.24,"22,300",500,"21,850","22,600","21,250","653,967"
2018.05.23,"21,800",300,"22,350","22,700","21,650","531,245"
2018.05.21,"22,100",250,"22,000","22,650","21,900","737,325"
2018.05.18,"21,850",600,"21,350","22,100","21,350","750,901"
2018.05.17,"21,250",700,"21,200","21,750","20,950","863,235"
2018.05.16,"21,950","1,250","21,250","22,400","21,050","1,920,298"
2018.05.15,"20,700","1,200","19,700","20,800","19,700","1,142,828"
2018.05.14,"19,500",550,"19,950","20,050","19,050","676,118"
2018.05.11,"20,050",650,"19,100","20,250","19,100","684,112"
2018.05.10,"19,400",550,"20,100","20,200","19,150","538,765"
2018.05.09,"19,950",0,"20,000","20,000","18,050","1,543,685"
2018.05.08,"19,950",500,"20,700","20,950","19,900","663,890"
2018.05.04,"20,450",250,"20,950","21,050","20,350","595,914"
2018.05.03,"20,700",450,"20,050","21,100","20,050","1,420,495"
2018.05.02,"20,250","1,200","21,250","21,850","19,000","5,245,221"
2018.04.30,"21,450",900,"22,350","22,350","21,000","809,128"
2018.04.27,"22,350",300,"22,200","22,550","22,050","296,570"
2018.04.26,"22,050",50,"22,400","22,650","22,050","258,074"
2018.04.25,"22,100",50,"21,800","22,900","21,500","467,160"
2018.04.24,"22,050",50,"21,900","22,550","21,550","314,119"
2018.04.23,"22,000",900,"22,900","22,900","21,550","705,855"
2018.04.20,"22,900",50,"22,950","23,200","22,450","358,582"
2018.04.19,"22,950",900,"23,750","23,800","22,100","1,271,635"
2018.04.18,"23,850",250,"24,000","24,150","23,400","822,392"
2018.04.17,"23,600","1,100","22,900","24,050","22,900","2,016,192"
2018.04.16,"22,500","1,250","21,500","22,600","21,350","1,257,096"
2018.04.13,"21,250",100,"21,750","22,000","21,250","931,520"
2018.04.12,"21,150",600,"21,750","21,850","20,250","1,609,660"
2018.04.11,"21,750",850,"22,900","22,950","21,500","885,569"
2018.04.10,"22,600",50,"22,550","23,050","22,400","576,363"
2018.04.09,"22,550",550,"21,700","22,750","21,700","1,115,328"
2018.04.06,"22,000",300,"22,350","22,950","21,600","1,248,023"
2018.04.05,"22,300","1,050","23,800","23,800","21,900","1,586,767"
2018.04.04,"23,350",750,"24,100","24,100","22,650","1,132,145"
2018.04.03,"24,100",100,"24,050","24,550","23,500","989,570"
2018.04.02,"24,000",850,"23,250","24,250","23,250","955,692"
2018.03.30,"23,150",200,"23,200","23,450","22,800","501,918"
2018.03.29,"22,950",300,"23,000","23,350","22,150","837,384"
2018.03.28,"22,650",200,"22,500","24,400","22,050","2,792,162"
2018.03.27,"22,450","1,050","21,950","22,650","21,600","1,566,216"
2018.03.26,"21,400",800,"20,800","21,400","20,500","909,004"
2018.03.23,"20,600",0,"19,900","21,400","19,850","900,343"
2018.03.22,"20,600",350,"20,250","20,700","20,200","662,186"
2018.03.21,"20,250","1,000","21,150","21,200","19,950","1,613,011"
2018.03.20,"21,250",50,"21,450","21,800","20,550","1,208,900"
2018.03.19,"21,200",850,"20,450","21,950","20,450","1,823,791"
2018.03.16,"20,350",500,"19,900","20,400","19,700","564,714"
2018.03.15,"19,850",150,"19,850","20,200","19,300","988,690"
2018.03.14,"19,700",400,"19,200","19,750","19,100","621,631"
2018.03.13,"19,300",250,"19,150","19,450","18,750","570,101"
2018.03.12,"19,050",350,"18,900","19,600","18,700","1,170,826"
2018.03.09,"18,700",300,"18,450","19,150","18,150","1,099,577"
2018.03.08,"18,400",500,"18,050","18,450","17,800","693,974"
2018.03.07,"17,900",100,"18,050","18,350","17,700","835,032"
2018.03.06,"18,000",550,"17,600","18,300","17,450","1,465,764"
2018.03.05,"17,450",50,"17,600","17,750","17,000","1,002,382"
2018.03.02,"17,500",600,"17,350","18,150","17,150","2,440,816"
2018.02.28,"16,900",100,"16,900","17,250","16,850","415,680"
2018.02.27,"17,000",50,"17,150","17,300","16,800","428,822"
2018.02.26,"17,050",100,"17,350","17,600","16,750","747,947"
2018.02.23,"16,950",300,"16,700","17,050","16,400","457,843"
