날짜,종목명,종가,시가,고가,저가,거래량
2016.02.16,에프엔씨엔터,15350,14850,15400,14800,138756
2016.02.15,에프엔씨엔터,14600,14000,14750,14000,162730
2016.02.12,에프엔씨엔터,14100,15500,15900,13800,494786
2016.02.11,에프엔씨엔터,15900,17300,17300,15600,253219
2016.02.05,에프엔씨엔터,17900,18100,18150,17800,68036
2016.02.04,에프엔씨엔터,18000,18100,18100,17700,60261
2016.02.03,에프엔씨엔터,17750,17600,18350,17600,92872
2016.02.02,에프엔씨엔터,17800,17550,18100,17500,148188
2016.02.01,에프엔씨엔터,17850,19400,19450,17750,407913
2016.01.29,에프엔씨엔터,19400,19500,19700,19050,124821
2016.01.28,에프엔씨엔터,19450,20000,20100,19250,139540
2016.01.27,에프엔씨엔터,20000,20300,20300,19850,83143
2016.01.26,에프엔씨엔터,19950,20150,20350,19850,93025
2016.01.25,에프엔씨엔터,20400,20500,20650,20200,49588
2016.01.22,에프엔씨엔터,20250,19950,20300,19800,67844
2016.01.21,에프엔씨엔터,19950,20350,20800,19650,170907
2016.01.20,에프엔씨엔터,20700,21500,21700,19900,101404
2016.01.19,에프엔씨엔터,21500,20800,21750,20800,74389
2016.01.18,에프엔씨엔터,20950,20700,21100,20650,69851
2016.01.15,에프엔씨엔터,21050,21600,21900,21050,74825
2016.01.14,에프엔씨엔터,21100,21000,21250,20850,59287
2016.01.13,에프엔씨엔터,21400,21700,21750,20950,89401
2016.01.12,에프엔씨엔터,21550,22000,22200,20800,64046
2016.01.11,에프엔씨엔터,21850,22550,22550,21800,77556
2016.01.08,에프엔씨엔터,22550,22400,23100,22300,80524
2016.01.07,에프엔씨엔터,22950,23350,23600,22300,115458
2016.01.06,에프엔씨엔터,23300,23250,23750,22850,174085
2016.01.05,에프엔씨엔터,22950,21800,23000,21800,165405
2016.01.04,에프엔씨엔터,22350,22600,22900,22000,109071
