날짜,종목명,종가,시가,고가,저가,거래량
2019.06.05,와이지엔터테이먼트,31900,32200,32200,31150,156184
2019.06.04,와이지엔터테이먼트,31800,31950,32150,31000,175391
2019.06.03,와이지엔터테이먼트,31900,30500,31900,30450,261867
2019.05.31,와이지엔터테이먼트,30600,30500,30800,29800,184477
2019.05.30,와이지엔터테이먼트,30300,29350,30950,29250,374103
2019.05.29,와이지엔터테이먼트,29300,28800,29500,28600,268654
2019.05.28,와이지엔터테이먼트,29100,29150,29850,28800,592395
2019.05.27,와이지엔터테이먼트,28700,31850,32000,28300,1298806
2019.05.24,와이지엔터테이먼트,32800,33250,34100,32800,136329
2019.05.23,와이지엔터테이먼트,33750,34500,34650,33450,113189
2019.05.22,와이지엔터테이먼트,34400,34600,34850,34200,55659
2019.05.21,와이지엔터테이먼트,34600,36200,36200,34150,224159
2019.05.20,와이지엔터테이먼트,35850,34850,36200,34850,246794
2019.05.17,와이지엔터테이먼트,34800,35300,35550,34650,135015
2019.05.16,와이지엔터테이먼트,35200,35050,35400,34400,226058
2019.05.15,와이지엔터테이먼트,34750,33600,34900,32700,216207
2019.05.14,와이지엔터테이먼트,33400,32350,33650,31500,507272
2019.05.13,와이지엔터테이먼트,33550,33450,34450,33450,129005
2019.05.10,와이지엔터테이먼트,33950,33700,34700,33200,215454
2019.05.09,와이지엔터테이먼트,33700,35000,35250,33650,259903
2019.05.08,와이지엔터테이먼트,35200,34850,35650,34800,167556
2019.05.07,와이지엔터테이먼트,35100,35500,35900,35050,178395
2019.05.03,와이지엔터테이먼트,35800,36000,36100,35600,110497
2019.05.02,와이지엔터테이먼트,36200,36000,36200,35450,120895
2019.04.30,와이지엔터테이먼트,36000,35000,36200,35000,257448
2019.04.29,와이지엔터테이먼트,35150,35200,35600,34900,129759
2019.04.26,와이지엔터테이먼트,35100,35450,36150,35100,225338
2019.04.25,와이지엔터테이먼트,35700,36400,36650,35500,289724
2019.04.24,와이지엔터테이먼트,36800,37350,37350,36450,228158
2019.04.23,와이지엔터테이먼트,37400,37450,37800,37300,140719
2019.04.22,와이지엔터테이먼트,37200,36750,38000,36750,323966
2019.04.19,와이지엔터테이먼트,36550,37000,37500,36500,186919
2019.04.18,와이지엔터테이먼트,37100,38150,38200,37000,196250
2019.04.17,와이지엔터테이먼트,37950,37900,38100,37300,193402
2019.04.16,와이지엔터테이먼트,37600,37900,38600,37450,357941
2019.04.15,와이지엔터테이먼트,37300,38100,38100,36800,341071
2019.04.12,와이지엔터테이먼트,37700,37700,38150,37600,205802
2019.04.11,와이지엔터테이먼트,38050,38050,38250,37600,253027
2019.04.10,와이지엔터테이먼트,37650,38150,38450,37500,227211
2019.04.09,와이지엔터테이먼트,38200,38950,38950,37500,471355
2019.04.08,와이지엔터테이먼트,38700,38500,39450,38000,589651
2019.04.05,와이지엔터테이먼트,37750,38500,39000,37550,471262
2019.04.04,와이지엔터테이먼트,38050,37850,38700,37350,318817
2019.04.03,와이지엔터테이먼트,37850,37000,38000,36800,331875
2019.04.02,와이지엔터테이먼트,36650,37000,37550,36550,292254
2019.04.01,와이지엔터테이먼트,37050,38250,38300,36650,398076
2019.03.29,와이지엔터테이먼트,37700,36300,37750,36050,359187
2019.03.28,와이지엔터테이먼트,36150,36200,36750,35850,248866
2019.03.27,와이지엔터테이먼트,36150,36650,37100,35750,341750
2019.03.26,와이지엔터테이먼트,36600,36150,37300,35050,540483
2019.03.25,와이지엔터테이먼트,35500,34800,37050,34700,821259
2019.03.22,와이지엔터테이먼트,35150,35000,35900,34750,424265
2019.03.21,와이지엔터테이먼트,35400,33900,35800,33200,1445174
2019.03.20,와이지엔터테이먼트,36000,36100,36300,35400,271985
2019.03.19,와이지엔터테이먼트,36150,36600,36700,35950,250826
2019.03.18,와이지엔터테이먼트,36500,35150,36600,35150,447328
2019.03.15,와이지엔터테이먼트,35700,36250,36400,35150,697145
2019.03.14,와이지엔터테이먼트,37150,37650,37950,36350,759639
2019.03.13,와이지엔터테이먼트,37750,36050,38250,35750,1342536
2019.03.12,와이지엔터테이먼트,35900,37350,38700,35250,1671684
2019.03.11,와이지엔터테이먼트,37150,41950,42300,36500,1916552
2019.03.08,와이지엔터테이먼트,43250,40500,43350,40350,500865
2019.03.07,와이지엔터테이먼트,40750,41550,42200,40450,263310
2019.03.06,와이지엔터테이먼트,41700,40650,41950,40550,447739
2019.03.05,와이지엔터테이먼트,40800,41050,42350,40550,408210
2019.03.04,와이지엔터테이먼트,41450,42650,42650,40650,500198
2019.02.28,와이지엔터테이먼트,42050,44650,44650,41600,708168
2019.02.27,와이지엔터테이먼트,44800,44800,45350,43800,308453
2019.02.26,와이지엔터테이먼트,45400,47400,47900,43350,868919
2019.02.25,와이지엔터테이먼트,47500,46500,48100,46500,290961
2019.02.22,와이지엔터테이먼트,46500,47250,47700,45850,315185
2019.02.21,와이지엔터테이먼트,46900,44350,47300,44350,844770
2019.02.20,와이지엔터테이먼트,44250,43050,44400,42750,338324
2019.02.19,와이지엔터테이먼트,43050,43300,43300,42600,254451
2019.02.18,와이지엔터테이먼트,43300,45000,45050,43000,329250
2019.02.15,와이지엔터테이먼트,44800,44600,45150,44150,211677
2019.02.14,와이지엔터테이먼트,44450,44300,44800,43200,218672
2019.02.13,와이지엔터테이먼트,44600,45400,45450,44150,197358
2019.02.12,와이지엔터테이먼트,44900,45350,45900,44450,177802
2019.02.11,와이지엔터테이먼트,45600,47000,47450,45600,168087
2019.02.08,와이지엔터테이먼트,46050,45700,47200,45500,260974
2019.02.07,와이지엔터테이먼트,45800,43800,46700,43050,489989
2019.02.01,와이지엔터테이먼트,43450,43750,43900,42900,204921
2019.01.31,와이지엔터테이먼트,43500,41200,44100,40750,658091
2019.01.30,와이지엔터테이먼트,40800,41400,41850,40400,395715
2019.01.29,와이지엔터테이먼트,41400,42050,42600,40850,279992
2019.01.28,와이지엔터테이먼트,42250,42350,42550,41600,222464
2019.01.25,와이지엔터테이먼트,42500,42950,43450,42300,263678
2019.01.24,와이지엔터테이먼트,43100,42600,43600,41950,378242
2019.01.23,와이지엔터테이먼트,42200,43300,43300,41450,419638
2019.01.22,와이지엔터테이먼트,43600,42800,43600,41800,262644
2019.01.21,와이지엔터테이먼트,42800,44950,44950,42400,543780
2019.01.18,와이지엔터테이먼트,44600,44550,45200,43500,341114
2019.01.17,와이지엔터테이먼트,44700,47350,47750,44050,573187
2019.01.16,와이지엔터테이먼트,47600,48550,48600,47400,159574
2019.01.15,와이지엔터테이먼트,48350,46950,48700,46050,399849
2019.01.14,와이지엔터테이먼트,46700,46600,47300,45800,240978
2019.01.11,와이지엔터테이먼트,46450,48400,48400,46000,286793
2019.01.10,와이지엔터테이먼트,48200,47250,48300,46750,226132
2019.01.09,와이지엔터테이먼트,47300,48800,48800,46850,294914
2019.01.08,와이지엔터테이먼트,48400,48800,49100,47550,170711
2019.01.07,와이지엔터테이먼트,48400,49250,50800,47950,407252
2019.01.04,와이지엔터테이먼트,48900,45650,48900,45450,393319
2019.01.03,와이지엔터테이먼트,45550,46200,46750,45450,195936
2019.01.02,와이지엔터테이먼트,45900,47050,47450,45650,284860
2018.12.28,와이지엔터테이먼트,47500,48550,48900,46650,336363
2018.12.27,와이지엔터테이먼트,48700,49150,49300,47550,321447
2018.12.26,와이지엔터테이먼트,48950,46450,49000,46450,482555
2018.12.24,와이지엔터테이먼트,47250,46700,48700,46100,400464
2018.12.21,와이지엔터테이먼트,46650,45800,46850,45500,225096
2018.12.20,와이지엔터테이먼트,46000,46000,46850,45400,240631
2018.12.19,와이지엔터테이먼트,46400,43200,46800,42600,417193
2018.12.18,와이지엔터테이먼트,43200,42200,43750,42200,175159
2018.12.17,와이지엔터테이먼트,43500,45100,45100,42150,350092
2018.12.14,와이지엔터테이먼트,44750,45800,46700,44400,309166
2018.12.13,와이지엔터테이먼트,45600,45700,45800,44950,235136
2018.12.12,와이지엔터테이먼트,45550,45200,45700,44450,143556
2018.12.11,와이지엔터테이먼트,45200,44400,45750,43900,259254
2018.12.10,와이지엔터테이먼트,44050,43400,44900,42900,173074
2018.12.07,와이지엔터테이먼트,43950,43600,44150,42500,192194
2018.12.06,와이지엔터테이먼트,43200,45050,45050,41950,531047
2018.12.05,와이지엔터테이먼트,44500,44500,45600,44100,234357
2018.12.04,와이지엔터테이먼트,45300,43500,45350,43050,253628
2018.12.03,와이지엔터테이먼트,43650,44000,44000,42700,170204
2018.11.30,와이지엔터테이먼트,43400,43500,43750,42450,154717
2018.11.29,와이지엔터테이먼트,43000,44000,44000,42100,208332
2018.11.28,와이지엔터테이먼트,43200,42950,43800,42450,145672
2018.11.27,와이지엔터테이먼트,42850,42550,43200,41600,302698
2018.11.26,와이지엔터테이먼트,41950,39250,42300,39200,489586
2018.11.23,와이지엔터테이먼트,39150,39250,40050,39050,148803
2018.11.22,와이지엔터테이먼트,39650,41050,41050,39200,281608
2018.11.21,와이지엔터테이먼트,40900,40850,41400,39000,252059
2018.11.20,와이지엔터테이먼트,41050,39800,42350,39650,388802
2018.11.19,와이지엔터테이먼트,40500,41550,41550,40200,289212
2018.11.16,와이지엔터테이먼트,41550,42500,42700,41000,315131
2018.11.15,와이지엔터테이먼트,42300,41450,43500,41450,460834
2018.11.14,와이지엔터테이먼트,41300,39850,42350,39150,495421
2018.11.13,와이지엔터테이먼트,39850,38300,40200,36000,594671
2018.11.12,와이지엔터테이먼트,38250,36800,38750,36300,424496
2018.11.09,와이지엔터테이먼트,36200,35700,36450,35100,196642
2018.11.08,와이지엔터테이먼트,35700,36150,36150,34800,270601
2018.11.07,와이지엔터테이먼트,35500,36850,37000,34700,361530
2018.11.06,와이지엔터테이먼트,36850,37950,37950,36050,215089
2018.11.05,와이지엔터테이먼트,37550,38650,38650,37250,273593
2018.11.02,와이지엔터테이먼트,38950,37550,39200,37450,321153
2018.11.01,와이지엔터테이먼트,37300,37000,38400,36500,254854
2018.10.31,와이지엔터테이먼트,36850,38000,38050,36500,192938
2018.10.30,와이지엔터테이먼트,38000,35500,38000,33800,289948
2018.10.29,와이지엔터테이먼트,35950,38050,38050,35450,295405
2018.10.26,와이지엔터테이먼트,36600,38900,38950,35250,409608
2018.10.25,와이지엔터테이먼트,38000,36550,38850,35750,500560
2018.10.24,와이지엔터테이먼트,37050,43900,44000,36450,1200094
2018.10.23,와이지엔터테이먼트,42700,41750,43750,40700,490990
2018.10.22,와이지엔터테이먼트,41750,41000,42150,40550,226492
2018.10.19,와이지엔터테이먼트,41200,39500,41700,39350,400491
2018.10.18,와이지엔터테이먼트,40000,39650,40150,39150,652646
2018.10.17,와이지엔터테이먼트,39450,42050,42500,38700,1553667
2018.10.16,와이지엔터테이먼트,42300,40350,42300,40350,187836
2018.10.15,와이지엔터테이먼트,40300,40500,41850,39900,165332
2018.10.12,와이지엔터테이먼트,40800,39400,41450,39350,256131
2018.10.11,와이지엔터테이먼트,39650,41400,41900,39000,424811
2018.10.10,와이지엔터테이먼트,42150,41350,42200,39600,413449
2018.10.08,와이지엔터테이먼트,41200,43000,43950,40250,372531
2018.10.05,와이지엔터테이먼트,43200,44650,45000,42700,275456
2018.10.04,와이지엔터테이먼트,44650,44750,44750,42550,292510
2018.10.02,와이지엔터테이먼트,44650,47000,47450,43950,391051
2018.10.01,와이지엔터테이먼트,46700,44500,46700,44500,443210
2018.09.28,와이지엔터테이먼트,44200,44200,44350,43650,113508
2018.09.27,와이지엔터테이먼트,44200,44200,44300,43450,122456
2018.09.21,와이지엔터테이먼트,44000,43300,44450,43300,158486
2018.09.20,와이지엔터테이먼트,43600,43150,43650,42500,135566
2018.09.19,와이지엔터테이먼트,43400,43000,44100,42450,130817
2018.09.18,와이지엔터테이먼트,42700,42900,43150,42200,117000
2018.09.17,와이지엔터테이먼트,43250,43600,43650,42100,192210
2018.09.14,와이지엔터테이먼트,43600,43200,43750,42500,159852
2018.09.13,와이지엔터테이먼트,43300,42600,43300,41900,202165
2018.09.12,와이지엔터테이먼트,42600,42500,44400,42200,399124
2018.09.11,와이지엔터테이먼트,42000,41250,42750,41250,159597
2018.09.10,와이지엔터테이먼트,41550,42800,43400,41300,333067
2018.09.07,와이지엔터테이먼트,42950,42850,43600,42700,265841
2018.09.06,와이지엔터테이먼트,42550,43000,43350,41900,288294
2018.09.05,와이지엔터테이먼트,43000,43050,43550,42600,186187
2018.09.04,와이지엔터테이먼트,43250,42750,43950,42250,364832
2018.09.03,와이지엔터테이먼트,42600,42950,43200,41350,331957
2018.08.31,와이지엔터테이먼트,42900,41400,43000,41050,494924
2018.08.30,와이지엔터테이먼트,41950,40850,42000,40800,277742
2018.08.29,와이지엔터테이먼트,40850,39800,41150,39550,408318
2018.08.28,와이지엔터테이먼트,39600,42000,42650,39300,613854
2018.08.27,와이지엔터테이먼트,41800,40000,42000,39800,482432
2018.08.24,와이지엔터테이먼트,40050,37650,40500,37550,484832
2018.08.23,와이지엔터테이먼트,38200,38650,39900,37200,607153
2018.08.22,와이지엔터테이먼트,38900,38150,39500,37500,383765
2018.08.21,와이지엔터테이먼트,38300,36100,38750,36100,524447
2018.08.20,와이지엔터테이먼트,36050,37000,38000,35650,407208
2018.08.17,와이지엔터테이먼트,37050,38200,38700,36950,469718
2018.08.16,와이지엔터테이먼트,37950,35100,38050,34350,511806
2018.08.14,와이지엔터테이먼트,35450,34450,35750,34200,295745
2018.08.13,와이지엔터테이먼트,34100,35350,35500,34050,236888
2018.08.10,와이지엔터테이먼트,35000,34850,35250,34200,148026
2018.08.09,와이지엔터테이먼트,34850,35050,35550,34050,219838
2018.08.08,와이지엔터테이먼트,35000,34800,35850,34750,254422
2018.08.07,와이지엔터테이먼트,35000,33900,35150,33150,290852
2018.08.06,와이지엔터테이먼트,33650,34550,34800,33550,99005
2018.08.03,와이지엔터테이먼트,34500,34500,35050,34100,141297
2018.08.02,와이지엔터테이먼트,34350,34700,35200,33650,186080
2018.08.01,와이지엔터테이먼트,34950,33350,35100,33300,412931
2018.07.31,와이지엔터테이먼트,33300,33850,34000,32600,556252
2018.07.30,와이지엔터테이먼트,34000,36100,36150,33900,445305
2018.07.27,와이지엔터테이먼트,35950,36450,36850,35600,232598
2018.07.26,와이지엔터테이먼트,36600,35500,36750,34850,371726
2018.07.25,와이지엔터테이먼트,35050,35500,35550,33800,462351
2018.07.24,와이지엔터테이먼트,35400,35550,36250,35150,242709
2018.07.23,와이지엔터테이먼트,35400,37150,37200,34950,626851
2018.07.20,와이지엔터테이먼트,37150,37200,37750,36200,369228
2018.07.19,와이지엔터테이먼트,37100,38000,38200,36100,642351
2018.07.18,와이지엔터테이먼트,37850,39600,40350,37400,514620
2018.07.17,와이지엔터테이먼트,39100,41600,41600,39100,589384
2018.07.16,와이지엔터테이먼트,41750,41450,42050,40550,303189
2018.07.13,와이지엔터테이먼트,41350,40250,42050,40250,407951
2018.07.12,와이지엔터테이먼트,40450,38750,40950,38250,542928
2018.07.11,와이지엔터테이먼트,38750,38600,39500,38500,247622
2018.07.10,와이지엔터테이먼트,39100,39750,39950,38600,430495
2018.07.09,와이지엔터테이먼트,39750,37600,39750,37450,585578
2018.07.06,와이지엔터테이먼트,37450,36650,37500,36350,261478
2018.07.05,와이지엔터테이먼트,36850,37800,38000,36200,267248
2018.07.04,와이지엔터테이먼트,37800,38050,38700,37350,305088
2018.07.03,와이지엔터테이먼트,38100,36850,38200,36200,689792
2018.07.02,와이지엔터테이먼트,35950,36200,37450,35550,416807
2018.06.29,와이지엔터테이먼트,36250,36850,37000,35300,356793
2018.06.28,와이지엔터테이먼트,36500,36350,37200,36000,263089
2018.06.27,와이지엔터테이먼트,36750,38000,38050,36550,414353
2018.06.26,와이지엔터테이먼트,37200,36000,38400,35750,733335
2018.06.25,와이지엔터테이먼트,36250,37200,38300,35600,764816
2018.06.22,와이지엔터테이먼트,36250,36550,36600,35450,509277
2018.06.21,와이지엔터테이먼트,36400,34200,36950,34100,1338654
2018.06.20,와이지엔터테이먼트,34050,32150,34200,31850,655436
2018.06.19,와이지엔터테이먼트,32150,33200,33400,31800,383886
2018.06.18,와이지엔터테이먼트,33000,32250,33700,32150,1081167
2018.06.15,와이지엔터테이먼트,31250,31150,31500,30850,226464
2018.06.14,와이지엔터테이먼트,31050,30500,31650,30500,431088
2018.06.12,와이지엔터테이먼트,30700,28700,30700,28700,470734
2018.06.11,와이지엔터테이먼트,28850,28300,28950,28300,99810
2018.06.08,와이지엔터테이먼트,28250,28200,28400,27800,82200
2018.06.07,와이지엔터테이먼트,28300,28400,28800,28300,65484
2018.06.05,와이지엔터테이먼트,28400,28650,29000,28050,98738
2018.06.04,와이지엔터테이먼트,28650,28450,29200,28350,141432
2018.06.01,와이지엔터테이먼트,28400,29000,29050,28250,107747
2018.05.31,와이지엔터테이먼트,29000,28350,29000,28000,131779
2018.05.30,와이지엔터테이먼트,28350,28700,29150,27950,175318
2018.05.29,와이지엔터테이먼트,28550,27300,29350,27200,321445
2018.05.28,와이지엔터테이먼트,27400,27550,27850,27300,86822
2018.05.25,와이지엔터테이먼트,27350,27650,27650,27100,83825
2018.05.24,와이지엔터테이먼트,27650,27900,27900,27500,66914
2018.05.23,와이지엔터테이먼트,27900,27300,28050,27200,85635
2018.05.21,와이지엔터테이먼트,27500,27150,27750,27150,66998
2018.05.18,와이지엔터테이먼트,27350,27400,27550,27100,59684
2018.05.17,와이지엔터테이먼트,27350,27150,27350,27050,71807
2018.05.16,와이지엔터테이먼트,27150,27700,27700,27000,91264
2018.05.15,와이지엔터테이먼트,27750,27450,27900,27350,158503
2018.05.14,와이지엔터테이먼트,27350,27050,27650,26900,159285
2018.05.11,와이지엔터테이먼트,27350,27000,27450,26900,121659
2018.05.10,와이지엔터테이먼트,27050,27600,27900,26800,168947
2018.05.09,와이지엔터테이먼트,27950,27350,27950,26700,165762
2018.05.08,와이지엔터테이먼트,27200,28300,28300,27200,118875
2018.05.04,와이지엔터테이먼트,27850,28300,28750,27850,116035
2018.05.03,와이지엔터테이먼트,28300,28400,28800,28250,102420
2018.05.02,와이지엔터테이먼트,28600,29500,29700,28550,133260
2018.04.30,와이지엔터테이먼트,29300,29050,29850,28750,112005
2018.04.27,와이지엔터테이먼트,29100,30200,30250,28950,115504
2018.04.26,와이지엔터테이먼트,29950,30100,30100,29600,72205
2018.04.25,와이지엔터테이먼트,30100,29700,30150,29500,66016
2018.04.24,와이지엔터테이먼트,29850,30450,30600,29800,96448
2018.04.23,와이지엔터테이먼트,30450,30450,31050,30250,84197
2018.04.20,와이지엔터테이먼트,30300,30300,30600,30050,92777
2018.04.19,와이지엔터테이먼트,30300,30650,31150,30150,155510
2018.04.18,와이지엔터테이먼트,30450,31200,31200,30450,94762
2018.04.17,와이지엔터테이먼트,30850,31250,31450,30600,105383
2018.04.16,와이지엔터테이먼트,31250,30700,31250,30700,115942
2018.04.13,와이지엔터테이먼트,30650,30250,31000,30150,96802
2018.04.12,와이지엔터테이먼트,29850,30800,31150,29850,138078
2018.04.11,와이지엔터테이먼트,30750,31400,31500,30500,101051
2018.04.10,와이지엔터테이먼트,31150,30900,31300,30100,155253
2018.04.09,와이지엔터테이먼트,30550,30150,30800,30050,120177
2018.04.06,와이지엔터테이먼트,29850,30150,30800,29550,154638
2018.04.05,와이지엔터테이먼트,30150,31100,31300,30100,147718
2018.04.04,와이지엔터테이먼트,30900,32450,32450,30350,255279
2018.04.03,와이지엔터테이먼트,32400,32050,32750,31700,238284
2018.04.02,와이지엔터테이먼트,32050,31350,32650,31250,476510
2018.03.30,와이지엔터테이먼트,30800,31300,31300,30800,114290
2018.03.29,와이지엔터테이먼트,31150,31250,31550,30800,181104
2018.03.28,와이지엔터테이먼트,31100,29600,31700,29300,592988
2018.03.27,와이지엔터테이먼트,29700,29600,29900,29050,90280
2018.03.26,와이지엔터테이먼트,29500,28650,29550,28550,110935
2018.03.23,와이지엔터테이먼트,28200,28750,29900,28200,122357
2018.03.22,와이지엔터테이먼트,29650,29850,29950,29550,87296
2018.03.21,와이지엔터테이먼트,29650,29650,29900,29500,66501
2018.03.20,와이지엔터테이먼트,30000,30000,30100,29050,97985
2018.03.19,와이지엔터테이먼트,29850,30150,30900,29800,193571
2018.03.16,와이지엔터테이먼트,30150,30150,30300,29700,98757
2018.03.15,와이지엔터테이먼트,30150,29450,30400,29350,210443
2018.03.14,와이지엔터테이먼트,29450,30000,30100,29250,94115
2018.03.13,와이지엔터테이먼트,30000,29450,30150,28950,179394
2018.03.12,와이지엔터테이먼트,29450,28500,29450,28300,183249
2018.03.09,와이지엔터테이먼트,28050,27400,28600,27250,130708
2018.03.08,와이지엔터테이먼트,27050,27450,27600,27050,52826
2018.03.07,와이지엔터테이먼트,27300,27800,27900,27200,57381
2018.03.06,와이지엔터테이먼트,27700,27500,27850,27500,58985
2018.03.05,와이지엔터테이먼트,27550,27800,27800,27300,57275
2018.03.02,와이지엔터테이먼트,27250,26950,27300,26750,63405
2018.02.28,와이지엔터테이먼트,27150,27650,27700,27000,100432
2018.02.27,와이지엔터테이먼트,27650,27700,27950,27600,42132
2018.02.26,와이지엔터테이먼트,27800,27900,28250,27600,80013
2018.02.23,와이지엔터테이먼트,27950,28400,28500,27550,148495
2018.02.22,와이지엔터테이먼트,28700,28650,28750,28250,53369
2018.02.21,와이지엔터테이먼트,28700,28200,28750,28000,71048
2018.02.20,와이지엔터테이먼트,28300,28400,28650,27650,79748
2018.02.19,와이지엔터테이먼트,28550,28000,28700,27950,96454
2018.02.14,와이지엔터테이먼트,27800,27650,27950,27200,87710
2018.02.13,와이지엔터테이먼트,27650,28050,28300,27650,75539
2018.02.12,와이지엔터테이먼트,28100,28850,29000,28050,70690
2018.02.09,와이지엔터테이먼트,28500,28350,28850,28000,107928
2018.02.08,와이지엔터테이먼트,29300,28750,29900,28750,211246
2018.02.07,와이지엔터테이먼트,28950,29100,29500,28700,193580
2018.02.06,와이지엔터테이먼트,29000,28650,29000,26850,296439
2018.02.05,와이지엔터테이먼트,28950,29000,29500,28750,114590
2018.02.02,와이지엔터테이먼트,29750,30200,30200,29300,108502
2018.02.01,와이지엔터테이먼트,30050,29500,30200,29500,113749
2018.01.31,와이지엔터테이먼트,29600,29700,29800,29150,125571
2018.01.30,와이지엔터테이먼트,30000,30500,30750,30000,200757
2018.01.29,와이지엔터테이먼트,30850,29850,31300,29800,375155
2018.01.26,와이지엔터테이먼트,29750,29600,29850,29500,123268
2018.01.25,와이지엔터테이먼트,29500,29900,29950,29250,113569
2018.01.24,와이지엔터테이먼트,29950,30100,30100,29700,91532
2018.01.23,와이지엔터테이먼트,30000,29800,30050,29400,121666
2018.01.22,와이지엔터테이먼트,29800,29950,30400,29750,202425
2018.01.19,와이지엔터테이먼트,29600,29950,29950,29300,211142
2018.01.18,와이지엔터테이먼트,29350,29600,29650,28800,156882
2018.01.17,와이지엔터테이먼트,29350,28250,29350,28150,234490
2018.01.16,와이지엔터테이먼트,28350,28200,28900,27950,134657
2018.01.15,와이지엔터테이먼트,28150,27300,28250,27200,104514
2018.01.12,와이지엔터테이먼트,27550,27900,28100,27200,126406
2018.01.11,와이지엔터테이먼트,27800,28350,28350,27800,104856
2018.01.10,와이지엔터테이먼트,28250,27300,28400,27000,165858
2018.01.09,와이지엔터테이먼트,27350,27000,27850,27000,132907
2018.01.08,와이지엔터테이먼트,27000,27650,27650,26850,175715
2018.01.05,와이지엔터테이먼트,27600,27350,27750,27300,66652
2018.01.04,와이지엔터테이먼트,27300,28200,28350,27250,164833
2018.01.03,와이지엔터테이먼트,28200,28600,28850,28100,125545
2018.01.02,와이지엔터테이먼트,28600,28900,29000,28500,83191
2017.12.28,와이지엔터테이먼트,28850,29250,29300,28800,65099
2017.12.27,와이지엔터테이먼트,29150,29400,29650,28650,112053
2017.12.26,와이지엔터테이먼트,29700,29500,29950,29150,101385
2017.12.22,와이지엔터테이먼트,29800,28550,29850,28100,111751
2017.12.21,와이지엔터테이먼트,28750,28850,29300,28600,64822
2017.12.20,와이지엔터테이먼트,29100,29550,29700,29050,88181
2017.12.19,와이지엔터테이먼트,29750,30300,30300,29500,117003
2017.12.18,와이지엔터테이먼트,30300,29850,31100,29700,263121
2017.12.15,와이지엔터테이먼트,29650,30000,30000,29400,79544
2017.12.14,와이지엔터테이먼트,29550,30000,30000,29450,153113
2017.12.13,와이지엔터테이먼트,30000,29750,30150,29550,109910
2017.12.12,와이지엔터테이먼트,29550,30750,30800,29450,135302
2017.12.11,와이지엔터테이먼트,30750,29600,30750,29600,112873
2017.12.08,와이지엔터테이먼트,29600,29500,30050,29500,76977
2017.12.07,와이지엔터테이먼트,29650,30050,30300,29300,148853
2017.12.06,와이지엔터테이먼트,30100,30700,30700,30050,94786
2017.12.05,와이지엔터테이먼트,30600,30350,30750,30050,81976
2017.12.04,와이지엔터테이먼트,30500,31000,31200,30300,101759
2017.12.01,와이지엔터테이먼트,31000,30850,31050,30450,76476
2017.11.30,와이지엔터테이먼트,30650,31100,31500,30500,91493
2017.11.29,와이지엔터테이먼트,31300,31300,31750,30850,137017
2017.11.28,와이지엔터테이먼트,31300,31950,32200,31250,130086
2017.11.27,와이지엔터테이먼트,31950,32350,32400,31850,119335
2017.11.24,와이지엔터테이먼트,32350,32350,32650,31850,125930
2017.11.23,와이지엔터테이먼트,32250,32050,32650,31800,156367
2017.11.22,와이지엔터테이먼트,31800,31550,32000,31100,142942
2017.11.21,와이지엔터테이먼트,31650,32600,32650,31500,239486
2017.11.20,와이지엔터테이먼트,32650,32650,33150,32150,140685
2017.11.17,와이지엔터테이먼트,32650,33350,33550,32300,199452
2017.11.16,와이지엔터테이먼트,33350,33500,33800,32900,208444
2017.11.15,와이지엔터테이먼트,33250,33000,33700,32550,382129
2017.11.14,와이지엔터테이먼트,32950,32500,33600,32200,457804
2017.11.13,와이지엔터테이먼트,32150,30450,32250,30450,533190
2017.11.10,와이지엔터테이먼트,30300,30250,30550,30050,62614
2017.11.09,와이지엔터테이먼트,30150,30700,30700,30100,80656
2017.11.08,와이지엔터테이먼트,30400,30650,30650,30250,67672
2017.11.07,와이지엔터테이먼트,30700,30950,30950,30150,130691
2017.11.06,와이지엔터테이먼트,30750,30150,30800,29850,213357
2017.11.03,와이지엔터테이먼트,29800,29450,30000,29450,81931
2017.11.02,와이지엔터테이먼트,29350,29600,29900,29100,71950
2017.11.01,와이지엔터테이먼트,29600,30200,30400,29500,107725
2017.10.31,와이지엔터테이먼트,29900,30400,30450,29550,149636
2017.10.30,와이지엔터테이먼트,30050,30700,30750,30050,143026
2017.10.27,와이지엔터테이먼트,30000,31000,31000,29500,218336
2017.10.26,와이지엔터테이먼트,30050,28800,30300,28750,340781
2017.10.25,와이지엔터테이먼트,28800,28900,29050,28600,88662
2017.10.24,와이지엔터테이먼트,28800,28400,29000,28150,163970
2017.10.23,와이지엔터테이먼트,28400,27450,28800,27450,182199
2017.10.20,와이지엔터테이먼트,27450,27600,27600,27200,59431
2017.10.19,와이지엔터테이먼트,27600,27900,27900,27550,61030
2017.10.18,와이지엔터테이먼트,27550,27950,28000,27300,118608
2017.10.17,와이지엔터테이먼트,28000,28150,28450,27700,166486
2017.10.16,와이지엔터테이먼트,28000,27100,28000,26850,161784
2017.10.13,와이지엔터테이먼트,27050,26800,27500,26050,146453
2017.10.12,와이지엔터테이먼트,26850,27400,27400,26850,60904
2017.10.11,와이지엔터테이먼트,27400,27100,27500,26700,63202
2017.10.10,와이지엔터테이먼트,27050,27200,27550,26600,56362
2017.09.29,와이지엔터테이먼트,27200,27000,27750,26800,95080
2017.09.28,와이지엔터테이먼트,27250,25400,27400,25400,183348
2017.09.27,와이지엔터테이먼트,25250,25500,25500,25150,37715
2017.09.26,와이지엔터테이먼트,25100,24550,25650,24550,56883
