날짜,종가,전일비,시가,고가,저가,거래량
2021.01.20,"176,000","2,500","174,000","177,000","169,000","423,998"
2021.01.19,"173,500","8,000","168,000","174,500","167,000","459,733"
2021.01.18,"165,500","8,500","156,000","168,500","154,500","630,687"
2021.01.15,"157,000","9,000","161,000","162,500","157,000","689,611"
2021.01.14,"166,000","2,500","166,500","170,500","163,500","341,487"
2021.01.13,"168,500","15,000","153,500","180,000","153,000","2,079,262"
2021.01.12,"153,500","1,000","154,500","157,000","150,000","202,504"
2021.01.11,"154,500","6,000","162,000","162,500","154,000","253,932"
2021.01.08,"160,500","3,500","158,000","162,000","155,000","285,332"
2021.01.07,"157,000","1,500","158,500","159,500","157,000","139,860"
2021.01.06,"158,500",0,"160,000","161,000","157,500","148,194"
2021.01.05,"158,500",500,"157,000","159,000","155,500","168,962"
2021.01.04,"158,000","2,000","160,000","160,500","156,000","152,926"
2020.12.30,"160,000","1,500","158,500","161,000","157,500","117,495"
2020.12.29,"158,500","2,000","156,500","160,500","155,000","110,675"
2020.12.28,"156,500","1,500","158,500","159,000","155,000","115,532"
2020.12.24,"158,000","5,000","153,000","158,500","151,500","132,612"
2020.12.23,"153,000","1,500","154,500","158,000","152,500","149,781"
2020.12.22,"154,500","4,000","157,500","158,500","154,000","166,164"
2020.12.21,"158,500","3,500","162,000","162,000","157,000","161,286"
2020.12.18,"162,000",500,"162,500","164,000","160,500","162,232"
