날짜,종가,전일비,시가,고가,저가,거래량
2018.05.02,"9,620",530,"10,200","10,200","9,200","420,024"
2018.04.30,"10,150",800,"11,100","11,200","9,950","402,126"
2018.04.27,"10,950",150,"10,800","11,100","10,700","100,763"
2018.04.26,"10,800",150,"10,650","10,850","10,400","146,882"
2018.04.25,"10,650",700,"11,000","11,400","10,650","184,017"
2018.04.24,"11,350",150,"11,200","11,400","10,900","237,938"
2018.04.23,"11,200","1,150","11,700","11,800","10,600","786,928"
2018.04.20,"12,350",450,"12,050","12,650","11,900","377,097"
2018.04.19,"11,900",450,"12,500","12,550","11,500","388,437"
2018.04.18,"12,350",300,"12,700","12,850","12,200","262,088"
2018.04.17,"12,650",600,"13,200","13,300","12,500","339,040"
2018.04.16,"13,250",650,"14,250","14,250","13,250","315,220"
2018.04.13,"13,900",700,"13,200","13,900","13,200","386,335"
2018.04.12,"13,200",200,"13,200","13,200","12,900","339,092"
2018.04.11,"13,400",400,"13,100","13,500","12,750","1,361,515"
2018.04.10,"13,000","2,050","11,700","13,900","11,300","5,506,304"
2018.04.09,"10,950","2,500","9,460","10,950","9,410","2,039,373"
2018.04.06,"8,450",270,"8,190","8,490","8,150","134,787"
2018.04.05,"8,180",10,"8,190","8,290","8,090","57,637"
2018.04.04,"8,190",210,"8,500","8,530","8,090","111,808"
2018.04.03,"8,400",10,"8,390","8,600","8,390","116,175"
2018.04.02,"8,390",300,"8,300","8,750","8,260","295,102"
2018.03.30,"8,090",220,"7,930","8,180","7,890","66,035"
2018.03.29,"7,870",10,"7,860","8,040","7,770","18,311"
2018.03.28,"7,860",30,"7,850","8,000","7,790","41,994"
2018.03.27,"7,830",180,"7,700","7,940","7,680","34,950"
2018.03.26,"7,650",60,"7,470","7,720","7,470","26,027"
2018.03.23,"7,590",210,"7,620","7,780","7,500","42,704"
2018.03.22,"7,800",190,"7,990","8,130","7,780","39,953"
2018.03.21,"7,990",20,"7,990","8,140","7,940","27,749"
2018.03.20,"8,010",90,"7,760","8,150","7,760","43,309"
2018.03.19,"7,920",120,"7,950","8,080","7,880","25,462"
2018.03.16,"8,040",60,"8,150","8,160","7,900","45,781"
2018.03.15,"8,100",40,"8,290","8,350","8,000","97,885"
2018.03.14,"8,140",90,"8,000","8,320","7,950","136,902"
2018.03.13,"8,050",150,"8,030","8,130","7,820","91,996"
2018.03.12,"7,900",370,"7,720","7,990","7,700","97,266"
2018.03.09,"7,530",190,"7,340","7,610","7,340","28,447"
2018.03.08,"7,340",0,"7,300","7,440","7,300","17,297"
2018.03.07,"7,340",160,"7,500","7,560","7,330","20,163"
2018.03.06,"7,500",40,"7,550","7,550","7,320","18,807"
2018.03.05,"7,460",60,"7,450","7,530","7,420","17,127"
2018.03.02,"7,520",80,"7,530","7,530","7,300","16,689"
2018.02.28,"7,440",230,"7,680","7,740","7,370","34,860"
2018.02.27,"7,670",240,"7,910","7,940","7,360","34,500"
2018.02.26,"7,910",240,"7,700","8,010","7,680","62,909"
2018.02.23,"7,670",190,"7,700","7,710","7,550","36,009"
2018.02.22,"7,480",60,"7,550","7,590","7,460","17,936"
2018.02.21,"7,540",80,"7,460","7,590","7,400","22,414"
2018.02.20,"7,460",50,"7,360","7,740","7,360","15,973"
2018.02.19,"7,410",10,"7,310","7,540","7,310","42,933"
2018.02.14,"7,400",0,"7,480","7,480","7,340","17,799"
2018.02.13,"7,400",120,"7,250","7,500","7,250","20,171"
2018.02.12,"7,280",120,"7,480","7,480","7,250","18,712"
2018.02.09,"7,160",210,"7,200","7,240","6,970","39,715"
2018.02.08,"7,370",40,"7,410","7,500","7,370","48,612"
2018.02.07,"7,410",130,"7,690","7,690","7,400","33,063"
2018.02.06,"7,540",240,"7,410","7,570","7,300","85,465"
2018.02.05,"7,780",230,"7,750","7,970","7,660","40,502"
2018.02.02,"8,010",20,"8,160","8,180","7,910","41,232"
2018.02.01,"8,030",130,"7,900","8,070","7,890","32,750"
2018.01.31,"7,900",160,"7,970","8,080","7,750","49,311"
2018.01.30,"8,060",130,"8,190","8,190","7,980","66,327"
2018.01.29,"8,190",10,"8,150","8,230","8,060","73,687"
2018.01.26,"8,180",410,"7,800","8,200","7,770","136,609"
2018.01.25,"7,770",160,"7,610","7,780","7,600","68,467"
2018.01.24,"7,610",10,"7,570","7,670","7,470","38,922"
2018.01.23,"7,620",30,"7,700","7,770","7,540","30,291"
2018.01.22,"7,650",100,"7,560","7,750","7,550","63,192"
2018.01.19,"7,550",100,"7,450","7,580","7,450","19,059"
2018.01.18,"7,450",80,"7,390","7,460","7,290","27,512"
2018.01.17,"7,370",110,"7,190","7,400","7,190","46,638"
2018.01.16,"7,260",40,"7,300","7,300","7,140","20,640"
2018.01.15,"7,220",100,"7,320","7,320","7,140","36,615"
2018.01.12,"7,320",30,"7,350","7,450","7,230","36,662"
2018.01.11,"7,350",10,"7,560","7,560","7,330","35,940"
2018.01.10,"7,360",80,"7,600","7,600","7,260","21,554"
2018.01.09,"7,280",140,"7,350","7,400","7,250","28,901"
2018.01.08,"7,420",200,"7,600","7,620","7,400","51,444"
2018.01.05,"7,620",20,"7,600","7,680","7,550","23,713"
2018.01.04,"7,640",90,"7,830","7,830","7,620","37,083"
2018.01.03,"7,730",80,"7,650","7,850","7,650","42,524"
2018.01.02,"7,650",240,"7,400","7,760","7,260","42,456"
2017.12.28,"7,410",110,"7,260","7,410","7,250","22,242"
2017.12.27,"7,300",20,"7,210","7,430","7,200","34,615"
2017.12.26,"7,280",20,"7,150","7,540","7,150","50,608"
2017.12.22,"7,260",220,"7,080","7,480","6,730","88,435"
2017.12.21,"7,480",270,"7,750","7,880","7,480","84,706"
2017.12.20,"7,750",360,"8,130","8,190","7,700","140,935"
2017.12.19,"8,110",590,"8,760","8,780","8,110","203,195"
2017.12.18,"8,700",30,"8,510","8,800","8,450","222,263"
2017.12.15,"8,670","1,090","7,640","9,580","7,600","2,215,779"
2017.12.14,"7,580",80,"7,650","7,700","7,460","31,808"
2017.12.13,"7,660",40,"7,700","7,790","7,630","16,933"
2017.12.12,"7,700",90,"7,790","7,810","7,580","40,598"
2017.12.11,"7,790",10,"7,780","7,800","7,650","15,138"
2017.12.08,"7,780",0,"7,730","7,850","7,660","29,065"
2017.12.07,"7,780",150,"7,930","7,970","7,710","29,347"
2017.12.06,"7,930",30,"7,830","7,980","7,830","19,941"
2017.12.05,"7,900",190,"7,710","8,000","7,700","30,790"
2017.12.04,"7,710",10,"7,510","7,860","7,480","28,058"
2017.12.01,"7,720",110,"7,900","7,900","7,650","42,960"
2017.11.30,"7,830",250,"8,060","8,140","7,810","46,831"
2017.11.29,"8,080",40,"8,190","8,250","7,950","54,680"
2017.11.28,"8,120",90,"8,140","8,270","8,110","21,082"
2017.11.27,"8,210",190,"8,400","8,420","8,170","41,046"
2017.11.24,"8,400",110,"8,350","8,450","8,190","87,093"
2017.11.23,"8,290",210,"8,080","8,390","8,070","55,738"
2017.11.22,"8,080",0,"8,040","8,100","7,970","47,744"
2017.11.21,"8,080",190,"8,270","8,290","8,020","56,976"
2017.11.20,"8,270",60,"8,210","8,310","8,210","37,947"
2017.11.17,"8,210",40,"8,250","8,290","8,190","35,940"
2017.11.16,"8,250",20,"8,320","8,320","8,110","51,572"
2017.11.15,"8,230",120,"8,370","8,370","8,190","70,185"
2017.11.14,"8,350",70,"8,380","8,390","8,260","43,589"
2017.11.13,"8,280",270,"8,050","8,460","8,050","176,467"
2017.11.10,"8,010",90,"7,870","8,040","7,860","35,599"
2017.11.09,"7,920",180,"8,110","8,120","7,860","60,373"
2017.11.08,"8,100",40,"8,100","8,210","8,020","48,236"
2017.11.07,"8,140",40,"8,160","8,250","8,100","27,378"
2017.11.06,"8,180",290,"7,860","8,200","7,860","84,557"
2017.11.03,"7,890",110,"8,040","8,060","7,810","39,646"
2017.11.02,"8,000",20,"7,990","8,060","7,790","78,043"
2017.11.01,"7,980",180,"7,930","7,980","7,850","73,173"
2017.10.31,"7,800",140,"7,660","7,910","7,660","83,371"
2017.10.30,"7,660",200,"7,650","7,850","7,560","102,833"
2017.10.27,"7,460",80,"7,420","7,640","7,400","82,933"
2017.10.26,"7,380",90,"7,260","7,410","7,200","52,195"
2017.10.25,"7,290",30,"7,320","7,360","7,180","22,987"
2017.10.24,"7,260",70,"7,190","7,310","7,140","27,286"
2017.10.23,"7,190",10,"7,200","7,250","7,110","37,988"
2017.10.20,"7,200",120,"7,080","7,200","7,020","37,808"
2017.10.19,"7,080",30,"7,150","7,150","7,010","24,789"
2017.10.18,"7,050",100,"7,160","7,230","7,000","50,810"
2017.10.17,"7,150",350,"6,790","7,970","6,790","785,083"
2017.10.16,"6,800",20,"6,760","6,850","6,710","14,166"
2017.10.13,"6,820",0,"6,840","6,840","6,740","13,202"
2017.10.12,"6,820",30,"6,860","6,880","6,750","16,306"
2017.10.11,"6,850",50,"6,770","6,890","6,730","13,680"
2017.10.10,"6,800",10,"6,810","6,990","6,770","11,910"
2017.09.29,"6,810",120,"6,710","6,900","6,700","12,295"
2017.09.28,"6,690",200,"6,450","6,870","6,450","35,442"
2017.09.27,"6,490",70,"6,500","6,580","6,470","22,310"
2017.09.26,"6,560",50,"6,430","6,610","6,430","27,625"
2017.09.25,"6,610",90,"6,560","6,730","6,560","15,295"
2017.09.22,"6,700",160,"6,780","6,900","6,690","16,110"
2017.09.21,"6,860",70,"6,930","6,970","6,860","12,457"
2017.09.20,"6,930",60,"6,990","6,990","6,900","15,635"
2017.09.19,"6,990",10,"7,000","7,020","6,940","13,153"
2017.09.18,"6,980",0,"7,000","7,000","6,940","21,219"
2017.09.15,"6,980",20,"6,940","7,010","6,930","17,270"
2017.09.14,"7,000",30,"6,960","7,040","6,950","22,075"
2017.09.13,"7,030",90,"7,080","7,150","6,970","19,344"
2017.09.12,"7,120",10,"7,190","7,230","7,040","25,347"
2017.09.11,"7,130",30,"7,170","7,190","7,100","11,609"
2017.09.08,"7,100",100,"7,170","7,240","7,090","6,111"
2017.09.07,"7,200",80,"7,100","7,260","7,100","7,694"
2017.09.06,"7,120",30,"7,050","7,360","7,050","13,928"
2017.09.05,"7,150",30,"7,130","7,210","7,130","7,541"
2017.09.04,"7,180",230,"7,330","7,400","7,180","19,826"
2017.09.01,"7,410",20,"7,430","7,430","7,310","15,398"
2017.08.31,"7,390",10,"7,430","7,480","7,320","30,168"
2017.08.30,"7,400",110,"7,290","7,430","7,230","46,086"
2017.08.29,"7,290",190,"7,130","7,380","7,100","51,893"
2017.08.28,"7,100",60,"7,040","7,110","7,000","36,728"
2017.08.25,"7,040",10,"7,060","7,060","6,980","9,783"
2017.08.24,"7,030",20,"7,050","7,090","7,000","14,431"
2017.08.23,"7,050",10,"7,060","7,090","7,040","6,736"
2017.08.22,"7,040",60,"6,980","7,060","6,980","10,944"
2017.08.21,"6,980",40,"6,970","7,030","6,930","9,301"
2017.08.18,"6,940",0,"6,970","6,970","6,900","9,077"
2017.08.17,"6,940",40,"6,870","6,970","6,870","5,861"
2017.08.16,"6,900",10,"6,900","6,990","6,890","11,468"
2017.08.14,"6,890",90,"6,870","6,990","6,870","14,197"
2017.08.11,"6,980",100,"7,000","7,070","6,950","21,680"
2017.08.10,"7,080",60,"7,080","7,080","6,950","13,954"
2017.08.09,"7,020",130,"7,080","7,140","7,010","14,033"
2017.08.08,"7,150",60,"7,090","7,160","7,090","5,891"
2017.08.07,"7,090",60,"7,050","7,130","7,020","6,171"
2017.08.04,"7,030",50,"6,980","7,140","6,980","11,772"
2017.08.03,"6,980",120,"7,040","7,040","6,950","25,161"
2017.08.02,"7,100",30,"7,040","7,190","6,960","24,538"
2017.08.01,"7,070",10,"6,910","7,150","6,910","18,488"
2017.07.31,"7,060",380,"7,440","7,450","7,000","69,355"
2017.07.28,"7,440",80,"7,470","7,530","7,370","16,048"
2017.07.27,"7,520",10,"7,510","7,590","7,460","20,796"
2017.07.26,"7,510",160,"7,600","7,710","7,510","28,614"
2017.07.25,"7,670",140,"7,750","7,820","7,650","39,267"
2017.07.24,"7,810",30,"7,840","7,910","7,760","19,007"
2017.07.21,"7,840",90,"7,810","7,920","7,810","29,952"
2017.07.20,"7,930",30,"7,850","8,000","7,850","34,630"
2017.07.19,"7,960",20,"7,950","8,020","7,910","32,695"
2017.07.18,"7,940",10,"7,910","8,060","7,890","31,934"
2017.07.17,"7,950",50,"8,010","8,060","7,900","17,801"
2017.07.14,"8,000",20,"7,980","8,030","7,910","10,974"
2017.07.13,"7,980",10,"8,010","8,080","7,980","29,785"
2017.07.12,"7,990",40,"8,020","8,040","7,960","32,457"
2017.07.11,"8,030",240,"7,790","8,030","7,760","62,309"
2017.07.10,"7,790",120,"7,900","7,920","7,750","23,565"
2017.07.07,"7,910",0,"7,860","7,960","7,810","16,708"
2017.07.06,"7,910",80,"7,910","7,970","7,830","18,768"
2017.07.05,"7,830",60,"7,770","8,040","7,720","39,305"
2017.07.04,"7,770",50,"7,770","7,930","7,750","19,424"
2017.07.03,"7,820",10,"7,840","7,860","7,750","14,888"
2017.06.30,"7,810",70,"7,840","8,000","7,800","25,941"
2017.06.29,"7,880",110,"8,040","8,040","7,870","16,100"
2017.06.28,"7,990",230,"7,800","8,020","7,780","61,718"
2017.06.27,"7,760",100,"7,820","7,870","7,720","31,341"
2017.06.26,"7,860",40,"7,900","7,940","7,790","17,073"
2017.06.23,"7,900",40,"7,800","7,930","7,770","11,842"
2017.06.22,"7,860",0,"7,860","7,880","7,750","20,738"
2017.06.21,"7,860",70,"7,920","7,960","7,810","31,021"
2017.06.20,"7,930",130,"8,070","8,110","7,900","25,814"
2017.06.19,"8,060",10,"8,050","8,150","8,030","21,313"
2017.06.16,"8,050",10,"8,030","8,100","7,960","31,668"
2017.06.15,"8,040",110,"8,150","8,180","8,030","34,644"
2017.06.14,"8,150",60,"8,180","8,220","8,130","40,142"
2017.06.13,"8,210",50,"8,110","8,220","8,110","45,847"
2017.06.12,"8,160",90,"8,080","8,210","8,020","50,844"
2017.06.09,"8,070",170,"7,840","8,080","7,820","59,896"
2017.06.08,"7,900",40,"8,000","8,000","7,820","48,804"
2017.06.07,"7,940",170,"8,140","8,170","7,930","85,303"
2017.06.05,"8,110",170,"8,310","8,380","7,700","52,601"
2017.06.02,"8,280",180,"8,100","8,300","8,100","32,239"
2017.06.01,"8,100",210,"8,310","8,370","8,090","91,024"
2017.05.31,"8,310",110,"8,450","8,550","8,250","58,530"
2017.05.30,"8,420",50,"8,540","8,670","8,420","42,630"
2017.05.29,"8,470",430,"8,900","9,100","8,400","182,871"
2017.05.26,"8,900",110,"9,120","9,120","8,840","54,834"
2017.05.25,"9,010",30,"8,970","9,060","8,600","91,827"
2017.05.24,"8,980",50,"9,020","9,060","8,880","82,382"
2017.05.23,"9,030",330,"8,680","9,100","8,580","222,283"
2017.05.22,"8,700",70,"8,790","8,820","8,600","134,162"
2017.05.19,"8,770",100,"8,700","8,800","8,510","202,352"
2017.05.18,"8,670",170,"8,330","8,710","8,320","376,651"
2017.05.17,"8,500",380,"8,190","8,570","8,130","225,880"
2017.05.16,"8,120",140,"8,300","8,300","8,010","128,939"
2017.05.15,"8,260",60,"8,250","8,360","8,130","105,200"
2017.05.12,"8,200",110,"8,060","8,300","8,000","156,117"
2017.05.11,"8,090",100,"8,000","8,130","7,930","123,343"
2017.05.10,"7,990",90,"8,000","8,000","7,880","83,532"
2017.05.08,"7,900",0,"7,900","7,950","7,830","68,564"
2017.05.04,"7,900",140,"7,770","7,940","7,740","140,002"
2017.05.02,"7,760",20,"7,760","7,790","7,600","127,340"
2017.04.28,"7,740",260,"8,000","8,070","7,660","221,059"
2017.04.27,"8,000",300,"8,230","8,300","7,920","348,178"
2017.04.26,"8,300",90,"8,450","8,600","8,300","653,445"
2017.04.25,"8,390",210,"8,340","8,500","8,150","929,055"
2017.04.24,"8,600","1,130","7,410","9,490","7,410","4,280,903"
2017.04.21,"7,470",30,"7,560","7,560","7,410","33,723"
2017.04.20,"7,500",100,"7,400","7,590","7,330","73,836"
2017.04.19,"7,400",90,"7,310","7,460","7,280","26,906"
2017.04.18,"7,310",40,"7,390","7,400","7,290","13,715"
2017.04.17,"7,350",160,"7,210","7,380","7,200","39,728"
2017.04.14,"7,190",30,"7,240","7,240","7,090","28,625"
2017.04.13,"7,220",120,"7,040","7,220","7,040","24,249"
2017.04.12,"7,100",20,"7,090","7,180","7,090","15,757"
2017.04.11,"7,120",120,"7,190","7,280","7,080","37,188"
2017.04.10,"7,240",360,"7,450","7,480","7,180","69,770"
2017.04.07,"7,600",150,"7,450","7,600","7,350","87,881"
2017.04.06,"7,450",10,"7,460","7,460","7,200","30,684"
2017.04.05,"7,460",160,"7,350","7,470","7,320","49,222"
2017.04.04,"7,300",160,"7,140","7,350","7,140","49,778"
2017.04.03,"7,140",190,"6,960","7,160","6,960","49,840"
2017.03.31,"6,950",100,"7,050","7,050","6,820","13,980"
2017.03.30,"7,050",20,"7,070","7,130","6,980","18,851"
2017.03.29,"7,070",50,"7,070","7,140","6,980","15,784"
2017.03.28,"7,120",120,"6,990","7,120","6,890","23,209"
2017.03.27,"7,000",20,"7,040","7,060","6,930","18,050"
2017.03.24,"6,980",100,"6,910","7,030","6,900","36,955"
2017.03.23,"6,880",150,"7,050","7,050","6,840","38,838"
2017.03.22,"7,030",440,"6,580","7,150","6,580","154,433"
2017.03.21,"6,590",0,"6,590","6,680","6,490","30,703"
2017.03.20,"6,590",400,"6,970","6,980","6,490","139,504"
2017.03.17,"6,990",60,"7,050","7,060","6,680","28,331"
2017.03.16,"7,050",40,"6,940","7,050","6,840","27,651"
2017.03.15,"7,010",30,"6,950","7,060","6,920","14,128"
2017.03.14,"7,040",20,"7,060","7,070","6,940","15,876"
2017.03.13,"7,060",20,"7,050","7,130","6,960","24,100"
2017.03.10,"7,040",80,"7,030","7,050","6,890","23,742"
2017.03.09,"6,960",240,"6,760","7,010","6,750","47,286"
2017.03.08,"6,720",60,"6,530","6,730","6,530","31,885"
2017.03.07,"6,780",20,"6,730","6,820","6,560","84,978"
2017.03.06,"6,800",110,"6,910","6,920","6,660","41,239"
2017.03.03,"6,910",360,"7,120","7,190","6,840","85,949"
2017.03.02,"7,270",200,"7,400","7,420","7,170","48,381"
2017.02.28,"7,470",20,"7,450","7,490","7,350","12,169"
2017.02.27,"7,490",110,"7,550","7,620","7,410","29,494"
2017.02.24,"7,600",50,"7,440","7,650","7,440","27,470"
2017.02.23,"7,550",50,"7,510","7,630","7,440","33,821"
2017.02.22,"7,600",50,"7,670","7,670","7,600","9,574"
2017.02.21,"7,650",50,"7,660","7,750","7,640","12,804"
2017.02.20,"7,700",20,"7,770","7,770","7,620","13,709"
2017.02.17,"7,720",100,"7,620","7,750","7,530","31,789"
2017.02.16,"7,620",10,"7,630","7,670","7,040","64,199"
2017.02.15,"7,630",210,"7,400","7,630","7,400","27,639"
2017.02.14,"7,420",30,"7,480","7,480","7,380","12,428"
2017.02.13,"7,450",240,"7,250","7,480","7,190","41,470"
2017.02.10,"7,210",20,"7,170","7,240","7,160","23,527"
2017.02.09,"7,190",0,"7,190","7,200","7,120","23,164"
2017.02.08,"7,190",270,"7,180","7,330","7,120","91,397"
2017.02.07,"7,460",10,"7,450","7,530","7,390","17,748"
2017.02.06,"7,450",90,"7,540","7,540","7,390","22,574"
2017.02.03,"7,540",10,"7,480","7,600","7,460","19,668"
2017.02.02,"7,530",40,"7,500","7,530","7,430","31,347"
2017.02.01,"7,490",50,"7,410","7,600","7,410","36,223"
2017.01.31,"7,540",30,"7,520","7,580","7,400","44,616"
2017.01.26,"7,570",20,"7,590","7,640","7,530","14,024"
2017.01.25,"7,590",180,"7,780","7,800","7,470","43,172"
2017.01.24,"7,770",100,"7,810","7,860","7,650","31,188"
2017.01.23,"7,870",100,"8,010","8,010","7,750","22,332"
2017.01.20,"7,970",30,"8,000","8,000","7,930","19,466"
2017.01.19,"8,000",30,"8,020","8,050","7,910","14,024"
2017.01.18,"8,030",30,"7,970","8,030","7,930","22,429"
2017.01.17,"8,000",50,"8,000","8,090","7,940","21,712"
2017.01.16,"8,050",20,"8,010","8,100","7,950","30,299"
2017.01.13,"8,030",60,"8,030","8,160","8,020","35,803"
2017.01.12,"8,090",40,"8,130","8,150","8,010","27,473"
2017.01.11,"8,130",40,"8,170","8,170","8,060","23,984"
2017.01.10,"8,170",130,"8,260","8,300","8,050","55,617"
2017.01.09,"8,300",130,"8,440","8,450","8,280","28,401"
2017.01.06,"8,430",10,"8,460","8,480","8,260","46,763"
2017.01.05,"8,420",310,"8,020","8,430","8,020","105,673"
2017.01.04,"8,110",10,"8,090","8,170","8,030","34,434"
2017.01.03,"8,100",80,"8,120","8,160","8,040","42,274"
2017.01.02,"8,180",270,"8,280","8,290","8,100","74,177"
2016.12.29,"8,450",330,"8,120","8,450","8,080","78,197"
2016.12.28,"8,120",60,"8,080","8,120","8,010","25,235"
2016.12.27,"8,060",10,"8,000","8,070","8,000","13,462"
2016.12.26,"8,050",0,"8,000","8,100","8,000","14,180"
2016.12.23,"8,050",60,"7,930","8,050","7,930","19,650"
2016.12.22,"7,990",60,"8,150","8,150","7,890","40,250"
2016.12.21,"8,050",10,"8,030","8,210","8,010","33,324"
2016.12.20,"8,040",120,"8,100","8,170","8,030","26,498"
2016.12.19,"8,160",40,"8,200","8,200","8,050","21,617"
2016.12.16,"8,200",0,"8,240","8,250","8,120","28,905"
2016.12.15,"8,200",310,"7,850","8,200","7,850","53,314"
2016.12.14,"7,890",60,"7,950","7,980","7,890","21,912"
2016.12.13,"7,950",120,"7,850","7,980","7,830","23,444"
2016.12.12,"7,830",60,"7,960","7,970","7,720","74,028"
2016.12.09,"7,890",260,"7,690","7,900","7,560","60,363"
2016.12.08,"7,630",240,"7,390","7,650","7,390","36,767"
2016.12.07,"7,390",140,"7,250","7,470","7,200","37,149"
2016.12.06,"7,250",10,"7,170","7,300","7,170","16,051"
2016.12.05,"7,260",220,"7,360","7,490","7,160","34,263"
2016.12.02,"7,480",30,"7,440","7,500","7,380","18,981"
2016.12.01,"7,510",70,"7,380","7,540","7,300","16,594"
2016.11.30,"7,440",60,"7,360","7,480","7,340","25,083"
2016.11.29,"7,500",230,"7,270","7,500","7,200","46,792"
2016.11.28,"7,270",120,"7,120","7,270","7,090","25,091"
2016.11.25,"7,150",50,"7,200","7,290","7,100","31,973"
2016.11.24,"7,200",260,"7,380","7,500","7,090","69,799"
2016.11.23,"7,460",190,"7,590","7,710","7,370","59,466"
2016.11.22,"7,650",100,"7,700","7,820","7,550","29,503"
2016.11.21,"7,750",650,"8,320","8,320","7,650","130,934"
2016.11.18,"8,400",180,"8,590","8,650","8,360","23,425"
2016.11.17,"8,580",120,"8,710","8,720","8,450","39,535"
2016.11.16,"8,700",220,"8,550","8,760","8,450","31,561"
2016.11.15,"8,480",130,"8,560","8,620","8,390","21,768"
2016.11.14,"8,610",10,"8,590","8,660","8,540","16,461"
2016.11.11,"8,620",30,"8,360","8,620","8,360","25,498"
2016.11.10,"8,590",380,"8,190","8,590","8,190","47,188"
2016.11.09,"8,210",180,"8,380","8,450","7,790","82,718"
2016.11.08,"8,390",10,"8,380","8,560","8,200","20,819"
2016.11.07,"8,380",260,"8,120","8,430","8,120","25,893"
2016.11.04,"8,120",140,"8,190","8,270","7,900","43,239"
2016.11.03,"8,260",170,"8,350","8,440","8,220","52,282"
2016.11.02,"8,430",690,"8,960","9,070","8,380","116,585"
2016.11.01,"9,120",180,"8,910","9,370","8,910","41,446"
2016.10.31,"9,300",480,"9,780","9,780","9,300","62,986"
2016.10.28,"9,780",60,"9,810","9,850","9,700","22,429"
2016.10.27,"9,840",120,"9,620","9,900","9,620","29,838"
2016.10.26,"9,720",260,"9,780","9,980","9,610","46,069"
2016.10.25,"9,980",20,"10,000","10,050","9,750","53,468"
2016.10.24,"10,000",50,"10,100","10,150","9,980","26,861"
2016.10.21,"10,050",100,"10,150","10,250","10,050","22,184"
2016.10.20,"10,150",0,"10,150","10,300","10,150","22,414"
2016.10.19,"10,150",200,"10,300","10,400","10,100","41,339"
2016.10.18,"10,350",150,"10,450","10,450","10,250","46,188"
2016.10.17,"10,500",100,"10,700","11,050","10,300","120,637"
2016.10.14,"10,400",100,"10,250","10,400","10,200","57,620"
2016.10.13,"10,300",50,"10,300","10,350","10,100","33,922"
2016.10.12,"10,350",100,"10,250","10,350","10,050","26,615"
2016.10.11,"10,250",0,"10,250","10,500","10,200","46,273"
2016.10.10,"10,250",100,"10,350","10,400","10,200","35,987"
2016.10.07,"10,350",350,"10,650","10,700","10,300","60,896"
2016.10.06,"10,700",50,"10,750","10,800","10,600","25,302"
2016.10.05,"10,750",50,"10,550","10,900","10,500","47,516"
2016.10.04,"10,700",350,"10,400","10,800","10,200","59,989"
2016.09.30,"10,350",350,"10,650","10,700","10,200","49,369"
2016.09.29,"10,700",200,"10,800","10,850","10,600","46,405"
2016.09.28,"10,900",0,"10,900","11,150","10,800","60,413"
2016.09.27,"10,900",100,"10,800","11,100","10,700","90,499"
2016.09.26,"10,800",250,"10,600","10,950","10,500","64,720"
2016.09.23,"10,550",150,"10,750","10,750","10,550","69,392"
2016.09.22,"10,700",100,"10,900","11,100","10,500","94,474"
2016.09.21,"10,800",400,"10,600","11,600","10,550","503,303"
2016.09.20,"10,400",500,"9,970","10,750","9,900","172,293"
2016.09.19,"9,900",10,"10,000","10,000","9,830","17,011"
2016.09.13,"9,910",140,"9,750","9,950","9,740","32,175"
2016.09.12,"9,770",230,"9,950","10,000","9,720","33,644"
2016.09.09,"10,000",0,"10,000","10,000","9,950","20,990"
2016.09.08,"10,000",50,"10,050","10,200","9,980","37,654"
2016.09.07,"10,050",300,"10,400","10,400","10,050","57,821"
2016.09.06,"10,350",0,"10,350","10,400","10,100","23,081"
2016.09.05,"10,350",0,"10,350","10,550","10,250","40,938"
2016.09.02,"10,350",350,"10,100","10,700","10,000","106,783"
2016.09.01,"10,000",10,"9,960","10,100","9,960","36,667"
2016.08.31,"9,990",10,"9,950","10,150","9,950","52,248"
2016.08.30,"10,000",50,"10,000","10,200","9,950","82,689"
2016.08.29,"10,050",400,"10,500","10,550","9,990","81,824"
2016.08.26,"10,450",50,"10,300","10,550","10,300","24,025"
2016.08.25,"10,400",0,"10,350","10,500","10,350","26,810"
2016.08.24,"10,400",300,"10,850","10,850","10,300","80,567"
2016.08.23,"10,700",100,"10,750","10,900","10,650","40,913"
2016.08.22,"10,600",50,"10,550","10,750","10,550","25,058"
2016.08.19,"10,650",0,"10,700","10,750","10,550","26,106"
2016.08.18,"10,650",200,"10,900","10,950","10,650","46,566"
2016.08.17,"10,850",250,"11,050","11,150","10,400","65,903"
2016.08.16,"11,100",150,"11,200","11,200","11,050","31,034"
2016.08.12,"11,250",250,"11,000","11,350","10,950","34,948"
2016.08.11,"11,000",300,"11,300","11,350","10,950","64,947"
2016.08.10,"11,300",300,"10,950","11,450","10,900","85,212"
2016.08.09,"11,000",200,"10,800","11,050","10,700","61,483"
2016.08.08,"10,800",400,"10,300","10,900","10,250","88,220"
2016.08.05,"10,400",850,"11,150","11,150","10,150","269,744"
2016.08.04,"11,250",50,"11,150","11,400","11,000","59,302"
2016.08.03,"11,200",300,"11,450","11,450","11,150","86,561"
2016.08.02,"11,500",600,"12,050","12,100","11,400","149,912"
2016.08.01,"12,100",250,"12,350","12,450","12,100","62,805"
2016.07.29,"12,350",100,"12,500","12,500","12,350","34,437"
2016.07.28,"12,450",0,"12,500","12,600","12,300","30,600"
2016.07.27,"12,450",150,"12,600","12,800","12,450","30,692"
2016.07.26,"12,600",150,"12,750","12,850","12,550","51,229"
2016.07.25,"12,750",200,"13,000","13,150","12,750","43,378"
2016.07.22,"12,950",250,"12,700","13,250","12,600","94,002"
