날짜,종목명,종가,시가,고가,저가,거래량
2021.04.16,하이브,249000,253500,255500,242500,440679
2021.04.15,하이브,250000,227500,255000,227500,1256775
2021.04.14,하이브,235500,241500,247000,232000,1019699
2021.04.13,하이브,252500,255500,258500,251500,320695
2021.04.12,하이브,252500,256000,262500,250000,458542
2021.04.09,하이브,258000,268000,272000,257000,510218
2021.04.08,하이브,267000,278000,285000,265000,633549
2021.04.07,하이브,276000,262000,279500,256500,1032090
2021.04.06,하이브,259000,253000,264500,251500,922890
2021.04.05,하이브,248000,255000,265000,243500,1677346
2021.04.02,하이브,243000,240000,243500,234000,586848
2021.04.01,하이브,239000,246000,247000,234000,281903
2021.03.31,하이브,243000,245000,251000,241000,276932
2021.03.30,하이브,242500,238000,248500,237000,359390
2021.03.29,하이브,236500,243500,243500,234000,225213
2021.03.26,하이브,242000,237000,243000,229000,396518
2021.03.25,하이브,235500,219000,235500,218500,306749
2021.03.24,하이브,219000,221000,225500,216000,144804
2021.03.23,하이브,222000,232000,234500,220000,182932
2021.03.22,하이브,230000,227500,234500,226500,202809
2021.03.19,하이브,226000,228500,231500,223000,211070
2021.03.18,하이브,234000,232000,235500,230000,255292
2021.03.17,하이브,231000,220000,234000,220000,387484
2021.03.16,하이브,219000,221000,223000,216000,181446
2021.03.15,하이브,218000,220000,226500,214000,355512
2021.03.12,하이브,228000,215000,228500,214500,461596
2021.03.11,하이브,211500,194500,213500,193000,446049
2021.03.10,하이브,193000,203500,204000,192500,215289
2021.03.09,하이브,200000,209500,211000,197000,303435
2021.03.08,하이브,208000,209500,215500,206000,283093
2021.03.05,하이브,207500,209500,210000,204500,166537
2021.03.04,하이브,213000,209500,217000,209000,235437
2021.03.03,하이브,212500,210000,214500,208000,726953
2021.03.02,하이브,207000,213000,216500,206000,176498
2021.02.26,하이브,206500,202500,209000,200500,274114
2021.02.25,하이브,212000,215000,216500,205000,385862
2021.02.24,하이브,211000,234500,239500,210000,572749
2021.02.23,하이브,228500,227500,234500,221000,209046
2021.02.22,하이브,227000,236000,236500,226500,225597
2021.02.19,하이브,234500,242500,246000,229000,342692
2021.02.18,하이브,241500,255000,259000,239500,436416
2021.02.17,하이브,249000,247500,255000,242000,393721
2021.02.16,하이브,248000,228000,256500,227500,935265
2021.02.15,하이브,226500,233000,237000,226000,306380
2021.02.10,하이브,231500,232000,241000,230500,389109
2021.02.09,하이브,231000,242000,242500,230000,583871
2021.02.08,하이브,245500,247000,251500,243000,327089
2021.02.05,하이브,243000,243500,249500,237500,400509
2021.02.04,하이브,241500,234000,247000,228500,861501
2021.02.03,하이브,232500,231500,241000,225500,545274
2021.02.02,하이브,232500,219000,242500,213500,1363038
2021.02.01,하이브,217500,204500,217500,199000,608089
2021.01.29,하이브,204500,222000,222000,200500,773127
2021.01.28,하이브,220000,213000,225000,208500,1653828
2021.01.27,하이브,207500,208000,221500,206500,1003201
2021.01.26,하이브,210500,203500,219000,194500,906368
2021.01.25,하이브,203500,202000,217000,197500,1884652
2021.01.22,하이브,192500,173000,198000,171500,2251812
2021.01.21,하이브,173000,178000,178000,173000,242491
2021.01.20,하이브,176000,174000,177000,169000,423998
2021.01.19,하이브,173500,168000,174500,167000,459733
2021.01.18,하이브,165500,156000,168500,154500,630687
2021.01.15,하이브,157000,161000,162500,157000,689611
2021.01.14,하이브,166000,166500,170500,163500,341487
2021.01.13,하이브,168500,153500,180000,153000,2079262
2021.01.12,하이브,153500,154500,157000,150000,202504
2021.01.11,하이브,154500,162000,162500,154000,253932
2021.01.08,하이브,160500,158000,162000,155000,285332
2021.01.07,하이브,157000,158500,159500,157000,139860
2021.01.06,하이브,158500,160000,161000,157500,148194
2021.01.05,하이브,158500,157000,159000,155500,168962
2021.01.04,하이브,158000,160000,160500,156000,152926
